S,I,R
4.512000000000000000e+03,9.041000000000000000e+03,8.947000000000000000e+03
4.621000000000000000e+03,8.887000000000000000e+03,8.992000000000000000e+03
4.573000000000000000e+03,8.913000000000000000e+03,9.014000000000000000e+03
4.633000000000000000e+03,8.917000000000000000e+03,8.950000000000000000e+03
4.587000000000000000e+03,8.972000000000000000e+03,8.941000000000000000e+03
4.575000000000000000e+03,8.965000000000000000e+03,8.960000000000000000e+03
4.598000000000000000e+03,8.992000000000000000e+03,8.910000000000000000e+03
4.553000000000000000e+03,8.971000000000000000e+03,8.976000000000000000e+03
4.560000000000000000e+03,8.902000000000000000e+03,9.038000000000000000e+03
4.592000000000000000e+03,8.936000000000000000e+03,8.972000000000000000e+03
4.691000000000000000e+03,8.859000000000000000e+03,8.950000000000000000e+03
4.596000000000000000e+03,8.916000000000000000e+03,8.988000000000000000e+03
4.619000000000000000e+03,8.890000000000000000e+03,8.991000000000000000e+03
4.728000000000000000e+03,8.874000000000000000e+03,8.898000000000000000e+03
4.717000000000000000e+03,8.919000000000000000e+03,8.864000000000000000e+03
4.679000000000000000e+03,9.000000000000000000e+03,8.821000000000000000e+03
4.604000000000000000e+03,9.050000000000000000e+03,8.846000000000000000e+03
4.563000000000000000e+03,9.118000000000000000e+03,8.819000000000000000e+03
4.509000000000000000e+03,9.083000000000000000e+03,8.908000000000000000e+03
4.497000000000000000e+03,9.085000000000000000e+03,8.918000000000000000e+03
4.583000000000000000e+03,9.047000000000000000e+03,8.870000000000000000e+03
4.633000000000000000e+03,9.012000000000000000e+03,8.855000000000000000e+03
4.530000000000000000e+03,9.035000000000000000e+03,8.935000000000000000e+03
4.498000000000000000e+03,8.999000000000000000e+03,9.003000000000000000e+03
4.574000000000000000e+03,9.029000000000000000e+03,8.897000000000000000e+03
4.540000000000000000e+03,8.999000000000000000e+03,8.961000000000000000e+03
4.507000000000000000e+03,9.115000000000000000e+03,8.878000000000000000e+03
4.580000000000000000e+03,9.043000000000000000e+03,8.877000000000000000e+03
4.519000000000000000e+03,9.057000000000000000e+03,8.924000000000000000e+03
4.560000000000000000e+03,8.910000000000000000e+03,9.030000000000000000e+03
4.645000000000000000e+03,8.946000000000000000e+03,8.909000000000000000e+03
4.572000000000000000e+03,9.062000000000000000e+03,8.866000000000000000e+03
4.572000000000000000e+03,9.017000000000000000e+03,8.911000000000000000e+03
4.641000000000000000e+03,8.925000000000000000e+03,8.934000000000000000e+03
4.582000000000000000e+03,9.012000000000000000e+03,8.906000000000000000e+03
4.646000000000000000e+03,8.897000000000000000e+03,8.957000000000000000e+03
4.696000000000000000e+03,8.876000000000000000e+03,8.928000000000000000e+03
4.653000000000000000e+03,8.889000000000000000e+03,8.958000000000000000e+03
4.698000000000000000e+03,8.947000000000000000e+03,8.855000000000000000e+03
4.621000000000000000e+03,8.990000000000000000e+03,8.889000000000000000e+03
4.579000000000000000e+03,8.972000000000000000e+03,8.949000000000000000e+03
4.563000000000000000e+03,8.939000000000000000e+03,8.998000000000000000e+03
4.471000000000000000e+03,9.035000000000000000e+03,8.994000000000000000e+03
4.463000000000000000e+03,8.958000000000000000e+03,9.079000000000000000e+03
4.463000000000000000e+03,8.894000000000000000e+03,9.143000000000000000e+03
4.564000000000000000e+03,8.806000000000000000e+03,9.130000000000000000e+03
