S,I,R
4.532000000000000000e+03,8.985000000000000000e+03,8.983000000000000000e+03
4.579000000000000000e+03,8.981000000000000000e+03,8.940000000000000000e+03
4.653000000000000000e+03,8.971000000000000000e+03,8.876000000000000000e+03
4.600000000000000000e+03,9.019000000000000000e+03,8.881000000000000000e+03
4.605000000000000000e+03,8.965000000000000000e+03,8.930000000000000000e+03
4.612000000000000000e+03,9.049000000000000000e+03,8.839000000000000000e+03
4.574000000000000000e+03,9.025000000000000000e+03,8.901000000000000000e+03
4.455000000000000000e+03,9.108000000000000000e+03,8.937000000000000000e+03
4.543000000000000000e+03,8.932000000000000000e+03,9.025000000000000000e+03
4.566000000000000000e+03,8.920000000000000000e+03,9.014000000000000000e+03
4.556000000000000000e+03,8.893000000000000000e+03,9.051000000000000000e+03
4.645000000000000000e+03,8.893000000000000000e+03,8.962000000000000000e+03
4.624000000000000000e+03,8.940000000000000000e+03,8.936000000000000000e+03
4.575000000000000000e+03,9.009000000000000000e+03,8.916000000000000000e+03
4.526000000000000000e+03,8.989000000000000000e+03,8.985000000000000000e+03
4.605000000000000000e+03,8.942000000000000000e+03,8.953000000000000000e+03
4.567000000000000000e+03,8.978000000000000000e+03,8.955000000000000000e+03
4.531000000000000000e+03,8.939000000000000000e+03,9.030000000000000000e+03
4.596000000000000000e+03,8.847000000000000000e+03,9.057000000000000000e+03
4.596000000000000000e+03,8.813000000000000000e+03,9.091000000000000000e+03
4.615000000000000000e+03,8.841000000000000000e+03,9.044000000000000000e+03
4.582000000000000000e+03,8.903000000000000000e+03,9.015000000000000000e+03
4.624000000000000000e+03,8.945000000000000000e+03,8.931000000000000000e+03
4.625000000000000000e+03,8.847000000000000000e+03,9.028000000000000000e+03
4.574000000000000000e+03,8.943000000000000000e+03,8.983000000000000000e+03
4.625000000000000000e+03,8.878000000000000000e+03,8.997000000000000000e+03
4.573000000000000000e+03,8.974000000000000000e+03,8.953000000000000000e+03
4.588000000000000000e+03,9.028000000000000000e+03,8.884000000000000000e+03
4.542000000000000000e+03,9.092000000000000000e+03,8.866000000000000000e+03
4.532000000000000000e+03,9.008000000000000000e+03,8.960000000000000000e+03
4.537000000000000000e+03,8.935000000000000000e+03,9.028000000000000000e+03
4.625000000000000000e+03,8.790000000000000000e+03,9.085000000000000000e+03
4.635000000000000000e+03,8.833000000000000000e+03,9.032000000000000000e+03
4.548000000000000000e+03,8.834000000000000000e+03,9.118000000000000000e+03
4.621000000000000000e+03,8.836000000000000000e+03,9.043000000000000000e+03
4.637000000000000000e+03,8.819000000000000000e+03,9.044000000000000000e+03
4.688000000000000000e+03,8.822000000000000000e+03,8.990000000000000000e+03
4.749000000000000000e+03,8.821000000000000000e+03,8.930000000000000000e+03
4.681000000000000000e+03,8.845000000000000000e+03,8.974000000000000000e+03
4.672000000000000000e+03,8.848000000000000000e+03,8.980000000000000000e+03
4.691000000000000000e+03,8.873000000000000000e+03,8.936000000000000000e+03
4.620000000000000000e+03,8.904000000000000000e+03,8.976000000000000000e+03
4.547000000000000000e+03,8.902000000000000000e+03,9.051000000000000000e+03
4.503000000000000000e+03,8.921000000000000000e+03,9.076000000000000000e+03
4.575000000000000000e+03,8.919000000000000000e+03,9.006000000000000000e+03
4.540000000000000000e+03,8.938000000000000000e+03,9.022000000000000000e+03
4.583000000000000000e+03,8.900000000000000000e+03,9.017000000000000000e+03
4.644000000000000000e+03,8.904000000000000000e+03,8.952000000000000000e+03
4.588000000000000000e+03,8.934000000000000000e+03,8.978000000000000000e+03
4.631000000000000000e+03,8.866000000000000000e+03,9.003000000000000000e+03
4.605000000000000000e+03,8.958000000000000000e+03,8.937000000000000000e+03
4.627000000000000000e+03,8.949000000000000000e+03,8.924000000000000000e+03
4.571000000000000000e+03,8.950000000000000000e+03,8.979000000000000000e+03
4.639000000000000000e+03,8.950000000000000000e+03,8.911000000000000000e+03
4.550000000000000000e+03,9.012000000000000000e+03,8.938000000000000000e+03
4.589000000000000000e+03,9.013000000000000000e+03,8.898000000000000000e+03
4.646000000000000000e+03,8.982000000000000000e+03,8.872000000000000000e+03
4.615000000000000000e+03,8.998000000000000000e+03,8.887000000000000000e+03
4.561000000000000000e+03,8.987000000000000000e+03,8.952000000000000000e+03
4.539000000000000000e+03,8.978000000000000000e+03,8.983000000000000000e+03
4.551000000000000000e+03,8.939000000000000000e+03,9.010000000000000000e+03
4.615000000000000000e+03,8.892000000000000000e+03,8.993000000000000000e+03
4.704000000000000000e+03,8.941000000000000000e+03,8.855000000000000000e+03
4.636000000000000000e+03,9.010000000000000000e+03,8.854000000000000000e+03
4.593000000000000000e+03,8.991000000000000000e+03,8.916000000000000000e+03
4.595000000000000000e+03,8.946000000000000000e+03,8.959000000000000000e+03
4.555000000000000000e+03,8.890000000000000000e+03,9.055000000000000000e+03
4.521000000000000000e+03,8.938000000000000000e+03,9.041000000000000000e+03
4.580000000000000000e+03,8.880000000000000000e+03,9.040000000000000000e+03
4.596000000000000000e+03,8.929000000000000000e+03,8.975000000000000000e+03
4.697000000000000000e+03,8.886000000000000000e+03,8.917000000000000000e+03
4.654000000000000000e+03,8.853000000000000000e+03,8.993000000000000000e+03
4.700000000000000000e+03,8.857000000000000000e+03,8.943000000000000000e+03
4.724000000000000000e+03,8.831000000000000000e+03,8.945000000000000000e+03
4.655000000000000000e+03,8.910000000000000000e+03,8.935000000000000000e+03
4.651000000000000000e+03,8.918000000000000000e+03,8.931000000000000000e+03
4.667000000000000000e+03,8.992000000000000000e+03,8.841000000000000000e+03
4.655000000000000000e+03,8.971000000000000000e+03,8.874000000000000000e+03
4.651000000000000000e+03,9.043000000000000000e+03,8.806000000000000000e+03
4.586000000000000000e+03,9.103000000000000000e+03,8.811000000000000000e+03
4.570000000000000000e+03,9.102000000000000000e+03,8.828000000000000000e+03
4.527000000000000000e+03,9.016000000000000000e+03,8.957000000000000000e+03
4.608000000000000000e+03,8.934000000000000000e+03,8.958000000000000000e+03
4.626000000000000000e+03,8.916000000000000000e+03,8.958000000000000000e+03
4.583000000000000000e+03,8.887000000000000000e+03,9.030000000000000000e+03
4.576000000000000000e+03,8.915000000000000000e+03,9.009000000000000000e+03
4.602000000000000000e+03,8.948000000000000000e+03,8.950000000000000000e+03
4.611000000000000000e+03,8.921000000000000000e+03,8.968000000000000000e+03
4.560000000000000000e+03,9.066000000000000000e+03,8.874000000000000000e+03
4.540000000000000000e+03,9.101000000000000000e+03,8.859000000000000000e+03
4.590000000000000000e+03,9.020000000000000000e+03,8.890000000000000000e+03
4.447000000000000000e+03,9.053000000000000000e+03,9.000000000000000000e+03
4.526000000000000000e+03,8.997000000000000000e+03,8.977000000000000000e+03
4.393000000000000000e+03,9.042000000000000000e+03,9.065000000000000000e+03
4.492000000000000000e+03,8.898000000000000000e+03,9.110000000000000000e+03
4.600000000000000000e+03,8.894000000000000000e+03,9.006000000000000000e+03
4.576000000000000000e+03,8.954000000000000000e+03,8.970000000000000000e+03
4.577000000000000000e+03,8.975000000000000000e+03,8.948000000000000000e+03
4.552000000000000000e+03,9.029000000000000000e+03,8.919000000000000000e+03
4.491000000000000000e+03,9.044000000000000000e+03,8.965000000000000000e+03
4.463000000000000000e+03,8.921000000000000000e+03,9.116000000000000000e+03
4.520000000000000000e+03,8.841000000000000000e+03,9.139000000000000000e+03
4.494000000000000000e+03,8.895000000000000000e+03,9.111000000000000000e+03
4.509000000000000000e+03,8.912000000000000000e+03,9.079000000000000000e+03
4.607000000000000000e+03,8.930000000000000000e+03,8.963000000000000000e+03
4.646000000000000000e+03,8.980000000000000000e+03,8.874000000000000000e+03
4.623000000000000000e+03,8.998000000000000000e+03,8.879000000000000000e+03
4.621000000000000000e+03,9.071000000000000000e+03,8.808000000000000000e+03
4.627000000000000000e+03,8.999000000000000000e+03,8.874000000000000000e+03
4.542000000000000000e+03,9.056000000000000000e+03,8.902000000000000000e+03
4.580000000000000000e+03,8.995000000000000000e+03,8.925000000000000000e+03
4.670000000000000000e+03,8.881000000000000000e+03,8.949000000000000000e+03
4.623000000000000000e+03,8.935000000000000000e+03,8.942000000000000000e+03
4.670000000000000000e+03,8.996000000000000000e+03,8.834000000000000000e+03
4.617000000000000000e+03,8.979000000000000000e+03,8.904000000000000000e+03
4.595000000000000000e+03,9.023000000000000000e+03,8.882000000000000000e+03
4.525000000000000000e+03,9.034000000000000000e+03,8.941000000000000000e+03
4.485000000000000000e+03,8.991000000000000000e+03,9.024000000000000000e+03
4.556000000000000000e+03,8.985000000000000000e+03,8.959000000000000000e+03
4.597000000000000000e+03,8.895000000000000000e+03,9.008000000000000000e+03
4.655000000000000000e+03,8.837000000000000000e+03,9.008000000000000000e+03
4.624000000000000000e+03,8.904000000000000000e+03,8.972000000000000000e+03
4.661000000000000000e+03,8.886000000000000000e+03,8.953000000000000000e+03
4.608000000000000000e+03,8.873000000000000000e+03,9.019000000000000000e+03
4.628000000000000000e+03,8.940000000000000000e+03,8.932000000000000000e+03
4.628000000000000000e+03,8.931000000000000000e+03,8.941000000000000000e+03
4.629000000000000000e+03,8.970000000000000000e+03,8.901000000000000000e+03
4.586000000000000000e+03,9.056000000000000000e+03,8.858000000000000000e+03
4.625000000000000000e+03,9.013000000000000000e+03,8.862000000000000000e+03
4.498000000000000000e+03,9.013000000000000000e+03,8.989000000000000000e+03
4.537000000000000000e+03,8.914000000000000000e+03,9.049000000000000000e+03
4.563000000000000000e+03,8.947000000000000000e+03,8.990000000000000000e+03
4.637000000000000000e+03,8.968000000000000000e+03,8.895000000000000000e+03
4.556000000000000000e+03,8.995000000000000000e+03,8.949000000000000000e+03
4.614000000000000000e+03,8.886000000000000000e+03,9.000000000000000000e+03
4.650000000000000000e+03,8.844000000000000000e+03,9.006000000000000000e+03
4.665000000000000000e+03,8.825000000000000000e+03,9.010000000000000000e+03
4.678000000000000000e+03,8.862000000000000000e+03,8.960000000000000000e+03
4.591000000000000000e+03,8.896000000000000000e+03,9.013000000000000000e+03
4.619000000000000000e+03,8.878000000000000000e+03,9.003000000000000000e+03
4.571000000000000000e+03,8.920000000000000000e+03,9.009000000000000000e+03
4.586000000000000000e+03,8.956000000000000000e+03,8.958000000000000000e+03
4.616000000000000000e+03,8.935000000000000000e+03,8.949000000000000000e+03
4.505000000000000000e+03,8.990000000000000000e+03,9.005000000000000000e+03
4.587000000000000000e+03,8.952000000000000000e+03,8.961000000000000000e+03
4.571000000000000000e+03,8.964000000000000000e+03,8.965000000000000000e+03
