S,I,R
2.226400000000000000e+04,2.360000000000000000e+02,0.000000000000000000e+00
2.136100000000000000e+04,1.094000000000000000e+03,4.500000000000000000e+01
1.980700000000000000e+04,2.420000000000000000e+03,2.730000000000000000e+02
1.754400000000000000e+04,4.205000000000000000e+03,7.510000000000000000e+02
1.485100000000000000e+04,6.101000000000000000e+03,1.548000000000000000e+03
1.195800000000000000e+04,7.830000000000000000e+03,2.712000000000000000e+03
9.278000000000000000e+03,9.161000000000000000e+03,4.061000000000000000e+03
6.879000000000000000e+03,9.891000000000000000e+03,5.730000000000000000e+03
5.024000000000000000e+03,1.008900000000000000e+04,7.387000000000000000e+03
3.633000000000000000e+03,9.856000000000000000e+03,9.011000000000000000e+03
2.707000000000000000e+03,9.308000000000000000e+03,1.048500000000000000e+04
2.174000000000000000e+03,8.528000000000000000e+03,1.179800000000000000e+04
1.865000000000000000e+03,7.795000000000000000e+03,1.284000000000000000e+04
1.718000000000000000e+03,6.985000000000000000e+03,1.379700000000000000e+04
1.699000000000000000e+03,6.297000000000000000e+03,1.450400000000000000e+04
1.738000000000000000e+03,5.747000000000000000e+03,1.501500000000000000e+04
1.768000000000000000e+03,5.232000000000000000e+03,1.550000000000000000e+04
1.887000000000000000e+03,4.908000000000000000e+03,1.570500000000000000e+04
1.967000000000000000e+03,4.650000000000000000e+03,1.588300000000000000e+04
2.071000000000000000e+03,4.437000000000000000e+03,1.599200000000000000e+04
2.089000000000000000e+03,4.263000000000000000e+03,1.614800000000000000e+04
2.209000000000000000e+03,4.085000000000000000e+03,1.620600000000000000e+04
2.414000000000000000e+03,3.873000000000000000e+03,1.621300000000000000e+04
2.540000000000000000e+03,3.791000000000000000e+03,1.616900000000000000e+04
2.665000000000000000e+03,3.712000000000000000e+03,1.612300000000000000e+04
2.704000000000000000e+03,3.683000000000000000e+03,1.611300000000000000e+04
2.881000000000000000e+03,3.629000000000000000e+03,1.599000000000000000e+04
2.950000000000000000e+03,3.657000000000000000e+03,1.589300000000000000e+04
3.028000000000000000e+03,3.617000000000000000e+03,1.585500000000000000e+04
3.092000000000000000e+03,3.634000000000000000e+03,1.577400000000000000e+04
3.165000000000000000e+03,3.649000000000000000e+03,1.568600000000000000e+04
3.165000000000000000e+03,3.677000000000000000e+03,1.565800000000000000e+04
3.260000000000000000e+03,3.689000000000000000e+03,1.555100000000000000e+04
3.162000000000000000e+03,3.797000000000000000e+03,1.554100000000000000e+04
3.161000000000000000e+03,3.832000000000000000e+03,1.550700000000000000e+04
3.170000000000000000e+03,3.870000000000000000e+03,1.546000000000000000e+04
3.122000000000000000e+03,3.925000000000000000e+03,1.545300000000000000e+04
3.059000000000000000e+03,3.959000000000000000e+03,1.548200000000000000e+04
3.029000000000000000e+03,4.025000000000000000e+03,1.544600000000000000e+04
2.965000000000000000e+03,4.041000000000000000e+03,1.549400000000000000e+04
2.952000000000000000e+03,3.993000000000000000e+03,1.555500000000000000e+04
2.995000000000000000e+03,3.914000000000000000e+03,1.559100000000000000e+04
2.940000000000000000e+03,3.928000000000000000e+03,1.563200000000000000e+04
3.005000000000000000e+03,3.910000000000000000e+03,1.558500000000000000e+04
3.048000000000000000e+03,3.892000000000000000e+03,1.556000000000000000e+04
3.079000000000000000e+03,3.917000000000000000e+03,1.550400000000000000e+04
3.051000000000000000e+03,3.977000000000000000e+03,1.547200000000000000e+04
3.018000000000000000e+03,3.930000000000000000e+03,1.555200000000000000e+04
2.988000000000000000e+03,3.965000000000000000e+03,1.554700000000000000e+04
2.900000000000000000e+03,3.960000000000000000e+03,1.564000000000000000e+04
2.916000000000000000e+03,3.901000000000000000e+03,1.568300000000000000e+04
2.916000000000000000e+03,3.874000000000000000e+03,1.571000000000000000e+04
2.954000000000000000e+03,3.861000000000000000e+03,1.568500000000000000e+04
2.945000000000000000e+03,3.909000000000000000e+03,1.564600000000000000e+04
2.908000000000000000e+03,3.934000000000000000e+03,1.565800000000000000e+04
2.931000000000000000e+03,3.937000000000000000e+03,1.563200000000000000e+04
2.962000000000000000e+03,3.854000000000000000e+03,1.568400000000000000e+04
2.979000000000000000e+03,3.852000000000000000e+03,1.566900000000000000e+04
2.972000000000000000e+03,3.818000000000000000e+03,1.571000000000000000e+04
3.016000000000000000e+03,3.816000000000000000e+03,1.566800000000000000e+04
3.034000000000000000e+03,3.812000000000000000e+03,1.565400000000000000e+04
2.993000000000000000e+03,3.872000000000000000e+03,1.563500000000000000e+04
3.021000000000000000e+03,3.863000000000000000e+03,1.561600000000000000e+04
2.998000000000000000e+03,3.824000000000000000e+03,1.567800000000000000e+04
3.025000000000000000e+03,3.822000000000000000e+03,1.565300000000000000e+04
2.967000000000000000e+03,3.895000000000000000e+03,1.563800000000000000e+04
2.963000000000000000e+03,3.943000000000000000e+03,1.559400000000000000e+04
2.928000000000000000e+03,3.944000000000000000e+03,1.562800000000000000e+04
2.923000000000000000e+03,3.952000000000000000e+03,1.562500000000000000e+04
2.961000000000000000e+03,3.952000000000000000e+03,1.558700000000000000e+04
2.991000000000000000e+03,3.948000000000000000e+03,1.556100000000000000e+04
2.983000000000000000e+03,3.943000000000000000e+03,1.557400000000000000e+04
2.933000000000000000e+03,3.941000000000000000e+03,1.562600000000000000e+04
2.973000000000000000e+03,3.899000000000000000e+03,1.562800000000000000e+04
2.996000000000000000e+03,3.915000000000000000e+03,1.558900000000000000e+04
2.954000000000000000e+03,3.953000000000000000e+03,1.559300000000000000e+04
2.925000000000000000e+03,3.968000000000000000e+03,1.560700000000000000e+04
2.890000000000000000e+03,4.017000000000000000e+03,1.559300000000000000e+04
