S,I,R
2.995000000000000000e+03,3.863000000000000000e+03,1.564200000000000000e+04
2.997000000000000000e+03,3.908000000000000000e+03,1.559500000000000000e+04
3.048000000000000000e+03,3.889000000000000000e+03,1.556300000000000000e+04
3.012000000000000000e+03,3.907000000000000000e+03,1.558100000000000000e+04
2.990000000000000000e+03,3.926000000000000000e+03,1.558400000000000000e+04
2.911000000000000000e+03,3.923000000000000000e+03,1.566600000000000000e+04
2.859000000000000000e+03,3.946000000000000000e+03,1.569500000000000000e+04
2.878000000000000000e+03,3.925000000000000000e+03,1.569700000000000000e+04
2.859000000000000000e+03,3.879000000000000000e+03,1.576200000000000000e+04
2.969000000000000000e+03,3.856000000000000000e+03,1.567500000000000000e+04
2.958000000000000000e+03,3.939000000000000000e+03,1.560300000000000000e+04
3.004000000000000000e+03,3.897000000000000000e+03,1.559900000000000000e+04
3.080000000000000000e+03,3.819000000000000000e+03,1.560100000000000000e+04
3.001000000000000000e+03,3.877000000000000000e+03,1.562200000000000000e+04
2.971000000000000000e+03,3.928000000000000000e+03,1.560100000000000000e+04
3.031000000000000000e+03,3.872000000000000000e+03,1.559700000000000000e+04
