S,I,R
2.228600000000000000e+04,2.140000000000000000e+02,0.000000000000000000e+00
2.148000000000000000e+04,9.710000000000000000e+02,4.900000000000000000e+01
2.003400000000000000e+04,2.234000000000000000e+03,2.320000000000000000e+02
1.802800000000000000e+04,3.812000000000000000e+03,6.600000000000000000e+02
1.560700000000000000e+04,5.520000000000000000e+03,1.373000000000000000e+03
1.308200000000000000e+04,6.966000000000000000e+03,2.452000000000000000e+03
1.051900000000000000e+04,8.267000000000000000e+03,3.714000000000000000e+03
8.324000000000000000e+03,9.004000000000000000e+03,5.172000000000000000e+03
6.421000000000000000e+03,9.302000000000000000e+03,6.777000000000000000e+03
4.882000000000000000e+03,9.324000000000000000e+03,8.294000000000000000e+03
3.726000000000000000e+03,8.988000000000000000e+03,9.786000000000000000e+03
2.931000000000000000e+03,8.501000000000000000e+03,1.106800000000000000e+04
2.459000000000000000e+03,7.907000000000000000e+03,1.213400000000000000e+04
2.176000000000000000e+03,7.184000000000000000e+03,1.314000000000000000e+04
2.032000000000000000e+03,6.626000000000000000e+03,1.384200000000000000e+04
1.951000000000000000e+03,6.078000000000000000e+03,1.447100000000000000e+04
1.842000000000000000e+03,5.649000000000000000e+03,1.500900000000000000e+04
1.852000000000000000e+03,5.197000000000000000e+03,1.545100000000000000e+04
1.967000000000000000e+03,4.760000000000000000e+03,1.577300000000000000e+04
2.084000000000000000e+03,4.470000000000000000e+03,1.594600000000000000e+04
2.131000000000000000e+03,4.327000000000000000e+03,1.604200000000000000e+04
2.246000000000000000e+03,4.147000000000000000e+03,1.610700000000000000e+04
2.340000000000000000e+03,3.957000000000000000e+03,1.620300000000000000e+04
2.521000000000000000e+03,3.803000000000000000e+03,1.617600000000000000e+04
2.638000000000000000e+03,3.757000000000000000e+03,1.610500000000000000e+04
2.734000000000000000e+03,3.710000000000000000e+03,1.605600000000000000e+04
2.858000000000000000e+03,3.710000000000000000e+03,1.593200000000000000e+04
2.936000000000000000e+03,3.694000000000000000e+03,1.587000000000000000e+04
3.015000000000000000e+03,3.727000000000000000e+03,1.575800000000000000e+04
3.033000000000000000e+03,3.744000000000000000e+03,1.572300000000000000e+04
3.115000000000000000e+03,3.777000000000000000e+03,1.560800000000000000e+04
3.150000000000000000e+03,3.814000000000000000e+03,1.553600000000000000e+04
3.129000000000000000e+03,3.880000000000000000e+03,1.549100000000000000e+04
3.127000000000000000e+03,3.883000000000000000e+03,1.549000000000000000e+04
3.181000000000000000e+03,3.907000000000000000e+03,1.541200000000000000e+04
