S,I,R
3.312000000000000000e+03,4.767000000000000000e+03,1.442100000000000000e+04
3.346000000000000000e+03,4.773000000000000000e+03,1.438100000000000000e+04
3.398000000000000000e+03,4.724000000000000000e+03,1.437800000000000000e+04
3.302000000000000000e+03,4.809000000000000000e+03,1.438900000000000000e+04
3.299000000000000000e+03,4.781000000000000000e+03,1.442000000000000000e+04
3.355000000000000000e+03,4.769000000000000000e+03,1.437600000000000000e+04
3.401000000000000000e+03,4.759000000000000000e+03,1.434000000000000000e+04
3.448000000000000000e+03,4.736000000000000000e+03,1.431600000000000000e+04
3.382000000000000000e+03,4.851000000000000000e+03,1.426700000000000000e+04
3.433000000000000000e+03,4.762000000000000000e+03,1.430500000000000000e+04
3.426000000000000000e+03,4.853000000000000000e+03,1.422100000000000000e+04
3.395000000000000000e+03,4.821000000000000000e+03,1.428400000000000000e+04
3.331000000000000000e+03,4.881000000000000000e+03,1.428800000000000000e+04
3.339000000000000000e+03,4.840000000000000000e+03,1.432100000000000000e+04
3.313000000000000000e+03,4.881000000000000000e+03,1.430600000000000000e+04
3.332000000000000000e+03,4.859000000000000000e+03,1.430900000000000000e+04
3.298000000000000000e+03,4.823000000000000000e+03,1.437900000000000000e+04
3.357000000000000000e+03,4.772000000000000000e+03,1.437100000000000000e+04
3.386000000000000000e+03,4.853000000000000000e+03,1.426100000000000000e+04
3.309000000000000000e+03,4.853000000000000000e+03,1.433800000000000000e+04
3.436000000000000000e+03,4.808000000000000000e+03,1.425600000000000000e+04
3.338000000000000000e+03,4.899000000000000000e+03,1.426300000000000000e+04
3.234000000000000000e+03,4.929000000000000000e+03,1.433700000000000000e+04
3.202000000000000000e+03,4.947000000000000000e+03,1.435100000000000000e+04
3.178000000000000000e+03,4.840000000000000000e+03,1.448200000000000000e+04
3.200000000000000000e+03,4.837000000000000000e+03,1.446300000000000000e+04
3.334000000000000000e+03,4.781000000000000000e+03,1.438500000000000000e+04
3.324000000000000000e+03,4.786000000000000000e+03,1.439000000000000000e+04
