S,I,R
4.616000000000000000e+03,8.973000000000000000e+03,8.911000000000000000e+03
4.558000000000000000e+03,8.988000000000000000e+03,8.954000000000000000e+03
4.555000000000000000e+03,8.927000000000000000e+03,9.018000000000000000e+03
4.552000000000000000e+03,8.890000000000000000e+03,9.058000000000000000e+03
4.595000000000000000e+03,8.930000000000000000e+03,8.975000000000000000e+03
4.717000000000000000e+03,8.956000000000000000e+03,8.827000000000000000e+03
4.665000000000000000e+03,9.046000000000000000e+03,8.789000000000000000e+03
4.592000000000000000e+03,9.068000000000000000e+03,8.840000000000000000e+03
4.637000000000000000e+03,8.997000000000000000e+03,8.866000000000000000e+03
4.674000000000000000e+03,9.065000000000000000e+03,8.761000000000000000e+03
4.529000000000000000e+03,9.137000000000000000e+03,8.834000000000000000e+03
4.562000000000000000e+03,9.063000000000000000e+03,8.875000000000000000e+03
4.552000000000000000e+03,9.001000000000000000e+03,8.947000000000000000e+03
4.570000000000000000e+03,8.958000000000000000e+03,8.972000000000000000e+03
4.659000000000000000e+03,8.909000000000000000e+03,8.932000000000000000e+03
4.656000000000000000e+03,8.912000000000000000e+03,8.932000000000000000e+03
4.608000000000000000e+03,8.981000000000000000e+03,8.911000000000000000e+03
4.536000000000000000e+03,9.014000000000000000e+03,8.950000000000000000e+03
4.625000000000000000e+03,9.058000000000000000e+03,8.817000000000000000e+03
4.564000000000000000e+03,9.082000000000000000e+03,8.854000000000000000e+03
4.574000000000000000e+03,9.082000000000000000e+03,8.844000000000000000e+03
4.579000000000000000e+03,9.049000000000000000e+03,8.872000000000000000e+03
4.553000000000000000e+03,9.072000000000000000e+03,8.875000000000000000e+03
4.684000000000000000e+03,9.064000000000000000e+03,8.752000000000000000e+03
4.646000000000000000e+03,9.084000000000000000e+03,8.770000000000000000e+03
4.660000000000000000e+03,9.089000000000000000e+03,8.751000000000000000e+03
4.567000000000000000e+03,9.140000000000000000e+03,8.793000000000000000e+03
4.534000000000000000e+03,9.135000000000000000e+03,8.831000000000000000e+03
4.465000000000000000e+03,9.095000000000000000e+03,8.940000000000000000e+03
4.549000000000000000e+03,8.998000000000000000e+03,8.953000000000000000e+03
4.617000000000000000e+03,8.926000000000000000e+03,8.957000000000000000e+03
4.579000000000000000e+03,8.918000000000000000e+03,9.003000000000000000e+03
4.543000000000000000e+03,8.941000000000000000e+03,9.016000000000000000e+03
4.607000000000000000e+03,8.885000000000000000e+03,9.008000000000000000e+03
4.740000000000000000e+03,8.838000000000000000e+03,8.922000000000000000e+03
4.601000000000000000e+03,8.948000000000000000e+03,8.951000000000000000e+03
4.551000000000000000e+03,8.987000000000000000e+03,8.962000000000000000e+03
4.570000000000000000e+03,8.928000000000000000e+03,9.002000000000000000e+03
4.620000000000000000e+03,8.877000000000000000e+03,9.003000000000000000e+03
4.631000000000000000e+03,8.881000000000000000e+03,8.988000000000000000e+03
4.671000000000000000e+03,8.833000000000000000e+03,8.996000000000000000e+03
4.657000000000000000e+03,8.895000000000000000e+03,8.948000000000000000e+03
4.626000000000000000e+03,8.846000000000000000e+03,9.028000000000000000e+03
4.715000000000000000e+03,8.948000000000000000e+03,8.837000000000000000e+03
4.664000000000000000e+03,8.984000000000000000e+03,8.852000000000000000e+03
4.603000000000000000e+03,9.012000000000000000e+03,8.885000000000000000e+03
4.552000000000000000e+03,8.995000000000000000e+03,8.953000000000000000e+03
4.554000000000000000e+03,8.967000000000000000e+03,8.979000000000000000e+03
4.514000000000000000e+03,8.928000000000000000e+03,9.058000000000000000e+03
4.550000000000000000e+03,8.876000000000000000e+03,9.074000000000000000e+03
4.600000000000000000e+03,8.949000000000000000e+03,8.951000000000000000e+03
4.557000000000000000e+03,9.047000000000000000e+03,8.896000000000000000e+03
4.609000000000000000e+03,9.002000000000000000e+03,8.889000000000000000e+03
4.538000000000000000e+03,8.923000000000000000e+03,9.039000000000000000e+03
4.502000000000000000e+03,8.922000000000000000e+03,9.076000000000000000e+03
4.610000000000000000e+03,8.945000000000000000e+03,8.945000000000000000e+03
4.637000000000000000e+03,9.017000000000000000e+03,8.846000000000000000e+03
4.648000000000000000e+03,9.015000000000000000e+03,8.837000000000000000e+03
4.653000000000000000e+03,9.057000000000000000e+03,8.790000000000000000e+03
4.674000000000000000e+03,9.097000000000000000e+03,8.729000000000000000e+03
4.523000000000000000e+03,9.092000000000000000e+03,8.885000000000000000e+03
4.580000000000000000e+03,8.973000000000000000e+03,8.947000000000000000e+03
4.623000000000000000e+03,8.877000000000000000e+03,9.000000000000000000e+03
4.664000000000000000e+03,8.902000000000000000e+03,8.934000000000000000e+03
4.636000000000000000e+03,8.988000000000000000e+03,8.876000000000000000e+03
4.571000000000000000e+03,9.063000000000000000e+03,8.866000000000000000e+03
4.616000000000000000e+03,9.008000000000000000e+03,8.876000000000000000e+03
4.597000000000000000e+03,9.016000000000000000e+03,8.887000000000000000e+03
4.677000000000000000e+03,9.066000000000000000e+03,8.757000000000000000e+03
4.620000000000000000e+03,9.066000000000000000e+03,8.814000000000000000e+03
4.585000000000000000e+03,8.988000000000000000e+03,8.927000000000000000e+03
4.523000000000000000e+03,9.002000000000000000e+03,8.975000000000000000e+03
4.559000000000000000e+03,9.061000000000000000e+03,8.880000000000000000e+03
4.522000000000000000e+03,9.010000000000000000e+03,8.968000000000000000e+03
4.579000000000000000e+03,8.912000000000000000e+03,9.009000000000000000e+03
4.631000000000000000e+03,8.840000000000000000e+03,9.029000000000000000e+03
4.657000000000000000e+03,8.937000000000000000e+03,8.906000000000000000e+03
4.602000000000000000e+03,8.968000000000000000e+03,8.930000000000000000e+03
4.498000000000000000e+03,8.983000000000000000e+03,9.019000000000000000e+03
4.535000000000000000e+03,8.972000000000000000e+03,8.993000000000000000e+03
4.481000000000000000e+03,9.030000000000000000e+03,8.989000000000000000e+03
4.463000000000000000e+03,8.980000000000000000e+03,9.057000000000000000e+03
4.545000000000000000e+03,8.926000000000000000e+03,9.029000000000000000e+03
4.567000000000000000e+03,8.893000000000000000e+03,9.040000000000000000e+03
4.675000000000000000e+03,8.897000000000000000e+03,8.928000000000000000e+03
4.683000000000000000e+03,8.867000000000000000e+03,8.950000000000000000e+03
4.674000000000000000e+03,8.920000000000000000e+03,8.906000000000000000e+03
4.594000000000000000e+03,9.026000000000000000e+03,8.880000000000000000e+03
4.568000000000000000e+03,9.048000000000000000e+03,8.884000000000000000e+03
4.508000000000000000e+03,9.044000000000000000e+03,8.948000000000000000e+03
4.487000000000000000e+03,8.989000000000000000e+03,9.024000000000000000e+03
4.544000000000000000e+03,8.951000000000000000e+03,9.005000000000000000e+03
4.612000000000000000e+03,8.998000000000000000e+03,8.890000000000000000e+03
4.669000000000000000e+03,8.944000000000000000e+03,8.887000000000000000e+03
4.592000000000000000e+03,8.959000000000000000e+03,8.949000000000000000e+03
4.652000000000000000e+03,8.873000000000000000e+03,8.975000000000000000e+03
4.634000000000000000e+03,8.924000000000000000e+03,8.942000000000000000e+03
4.560000000000000000e+03,9.088000000000000000e+03,8.852000000000000000e+03
4.522000000000000000e+03,9.078000000000000000e+03,8.900000000000000000e+03
4.525000000000000000e+03,9.100000000000000000e+03,8.875000000000000000e+03
4.475000000000000000e+03,9.015000000000000000e+03,9.010000000000000000e+03
4.564000000000000000e+03,8.902000000000000000e+03,9.034000000000000000e+03
4.463000000000000000e+03,8.889000000000000000e+03,9.148000000000000000e+03
4.594000000000000000e+03,8.836000000000000000e+03,9.070000000000000000e+03
4.614000000000000000e+03,8.826000000000000000e+03,9.060000000000000000e+03
4.661000000000000000e+03,8.846000000000000000e+03,8.993000000000000000e+03
4.686000000000000000e+03,8.965000000000000000e+03,8.849000000000000000e+03
4.631000000000000000e+03,9.066000000000000000e+03,8.803000000000000000e+03
4.583000000000000000e+03,9.005000000000000000e+03,8.912000000000000000e+03
4.495000000000000000e+03,8.979000000000000000e+03,9.026000000000000000e+03
4.503000000000000000e+03,8.989000000000000000e+03,9.008000000000000000e+03
4.595000000000000000e+03,8.859000000000000000e+03,9.046000000000000000e+03
4.732000000000000000e+03,8.760000000000000000e+03,9.008000000000000000e+03
4.729000000000000000e+03,8.863000000000000000e+03,8.908000000000000000e+03
4.738000000000000000e+03,8.917000000000000000e+03,8.845000000000000000e+03
4.615000000000000000e+03,9.032000000000000000e+03,8.853000000000000000e+03
4.507000000000000000e+03,9.020000000000000000e+03,8.973000000000000000e+03
4.579000000000000000e+03,8.976000000000000000e+03,8.945000000000000000e+03
