S,I,R
2.228500000000000000e+04,2.150000000000000000e+02,0.000000000000000000e+00
2.182400000000000000e+04,6.040000000000000000e+02,7.200000000000000000e+01
2.111900000000000000e+04,1.159000000000000000e+03,2.220000000000000000e+02
2.010900000000000000e+04,1.902000000000000000e+03,4.890000000000000000e+02
1.897700000000000000e+04,2.620000000000000000e+03,9.030000000000000000e+02
1.774100000000000000e+04,3.311000000000000000e+03,1.448000000000000000e+03
1.643600000000000000e+04,4.041000000000000000e+03,2.023000000000000000e+03
1.502600000000000000e+04,4.821000000000000000e+03,2.653000000000000000e+03
1.380000000000000000e+04,5.413000000000000000e+03,3.287000000000000000e+03
1.257800000000000000e+04,5.981000000000000000e+03,3.941000000000000000e+03
1.151200000000000000e+04,6.495000000000000000e+03,4.493000000000000000e+03
1.045300000000000000e+04,6.935000000000000000e+03,5.112000000000000000e+03
9.700000000000000000e+03,7.145000000000000000e+03,5.655000000000000000e+03
9.245000000000000000e+03,7.145000000000000000e+03,6.110000000000000000e+03
8.750000000000000000e+03,7.233000000000000000e+03,6.517000000000000000e+03
8.471000000000000000e+03,7.389000000000000000e+03,6.640000000000000000e+03
8.215000000000000000e+03,7.435000000000000000e+03,6.850000000000000000e+03
8.099000000000000000e+03,7.397000000000000000e+03,7.004000000000000000e+03
7.972000000000000000e+03,7.333000000000000000e+03,7.195000000000000000e+03
8.011000000000000000e+03,7.294000000000000000e+03,7.195000000000000000e+03
7.957000000000000000e+03,7.400000000000000000e+03,7.143000000000000000e+03
7.951000000000000000e+03,7.308000000000000000e+03,7.241000000000000000e+03
7.891000000000000000e+03,7.325000000000000000e+03,7.284000000000000000e+03
7.953000000000000000e+03,7.268000000000000000e+03,7.279000000000000000e+03
7.757000000000000000e+03,7.462000000000000000e+03,7.281000000000000000e+03
7.732000000000000000e+03,7.503000000000000000e+03,7.265000000000000000e+03
7.674000000000000000e+03,7.477000000000000000e+03,7.349000000000000000e+03
7.697000000000000000e+03,7.421000000000000000e+03,7.382000000000000000e+03
7.798000000000000000e+03,7.407000000000000000e+03,7.295000000000000000e+03
7.777000000000000000e+03,7.441000000000000000e+03,7.282000000000000000e+03
7.724000000000000000e+03,7.381000000000000000e+03,7.395000000000000000e+03
7.748000000000000000e+03,7.308000000000000000e+03,7.444000000000000000e+03
7.749000000000000000e+03,7.256000000000000000e+03,7.495000000000000000e+03
7.796000000000000000e+03,7.271000000000000000e+03,7.433000000000000000e+03
7.788000000000000000e+03,7.263000000000000000e+03,7.449000000000000000e+03
7.868000000000000000e+03,7.263000000000000000e+03,7.369000000000000000e+03
7.856000000000000000e+03,7.376000000000000000e+03,7.268000000000000000e+03
7.834000000000000000e+03,7.273000000000000000e+03,7.393000000000000000e+03
7.782000000000000000e+03,7.317000000000000000e+03,7.401000000000000000e+03
7.895000000000000000e+03,7.216000000000000000e+03,7.389000000000000000e+03
7.946000000000000000e+03,7.185000000000000000e+03,7.369000000000000000e+03
8.046000000000000000e+03,7.133000000000000000e+03,7.321000000000000000e+03
7.978000000000000000e+03,7.240000000000000000e+03,7.282000000000000000e+03
8.006000000000000000e+03,7.232000000000000000e+03,7.262000000000000000e+03
7.974000000000000000e+03,7.386000000000000000e+03,7.140000000000000000e+03
7.899000000000000000e+03,7.479000000000000000e+03,7.122000000000000000e+03
7.766000000000000000e+03,7.500000000000000000e+03,7.234000000000000000e+03
7.759000000000000000e+03,7.458000000000000000e+03,7.283000000000000000e+03
7.774000000000000000e+03,7.308000000000000000e+03,7.418000000000000000e+03
7.798000000000000000e+03,7.245000000000000000e+03,7.457000000000000000e+03
7.905000000000000000e+03,7.234000000000000000e+03,7.361000000000000000e+03
7.891000000000000000e+03,7.319000000000000000e+03,7.290000000000000000e+03
7.862000000000000000e+03,7.302000000000000000e+03,7.336000000000000000e+03
7.889000000000000000e+03,7.271000000000000000e+03,7.340000000000000000e+03
7.907000000000000000e+03,7.362000000000000000e+03,7.231000000000000000e+03
7.920000000000000000e+03,7.278000000000000000e+03,7.302000000000000000e+03
7.878000000000000000e+03,7.350000000000000000e+03,7.272000000000000000e+03
7.846000000000000000e+03,7.429000000000000000e+03,7.225000000000000000e+03
7.765000000000000000e+03,7.391000000000000000e+03,7.344000000000000000e+03
7.735000000000000000e+03,7.387000000000000000e+03,7.378000000000000000e+03
7.766000000000000000e+03,7.317000000000000000e+03,7.417000000000000000e+03
7.817000000000000000e+03,7.297000000000000000e+03,7.386000000000000000e+03
7.847000000000000000e+03,7.311000000000000000e+03,7.342000000000000000e+03
7.856000000000000000e+03,7.298000000000000000e+03,7.346000000000000000e+03
7.832000000000000000e+03,7.297000000000000000e+03,7.371000000000000000e+03
7.876000000000000000e+03,7.316000000000000000e+03,7.308000000000000000e+03
7.845000000000000000e+03,7.378000000000000000e+03,7.277000000000000000e+03
7.824000000000000000e+03,7.369000000000000000e+03,7.307000000000000000e+03
7.756000000000000000e+03,7.466000000000000000e+03,7.278000000000000000e+03
7.659000000000000000e+03,7.411000000000000000e+03,7.430000000000000000e+03
7.656000000000000000e+03,7.342000000000000000e+03,7.502000000000000000e+03
7.688000000000000000e+03,7.296000000000000000e+03,7.516000000000000000e+03
7.766000000000000000e+03,7.286000000000000000e+03,7.448000000000000000e+03
7.877000000000000000e+03,7.276000000000000000e+03,7.347000000000000000e+03
7.838000000000000000e+03,7.351000000000000000e+03,7.311000000000000000e+03
7.849000000000000000e+03,7.326000000000000000e+03,7.325000000000000000e+03
7.801000000000000000e+03,7.343000000000000000e+03,7.356000000000000000e+03
7.838000000000000000e+03,7.378000000000000000e+03,7.284000000000000000e+03
7.753000000000000000e+03,7.348000000000000000e+03,7.399000000000000000e+03
7.826000000000000000e+03,7.250000000000000000e+03,7.424000000000000000e+03
7.771000000000000000e+03,7.312000000000000000e+03,7.417000000000000000e+03
7.883000000000000000e+03,7.250000000000000000e+03,7.367000000000000000e+03
7.839000000000000000e+03,7.293000000000000000e+03,7.368000000000000000e+03
7.747000000000000000e+03,7.339000000000000000e+03,7.414000000000000000e+03
7.767000000000000000e+03,7.277000000000000000e+03,7.456000000000000000e+03
7.777000000000000000e+03,7.323000000000000000e+03,7.400000000000000000e+03
7.794000000000000000e+03,7.278000000000000000e+03,7.428000000000000000e+03
7.928000000000000000e+03,7.213000000000000000e+03,7.359000000000000000e+03
7.936000000000000000e+03,7.189000000000000000e+03,7.375000000000000000e+03
7.955000000000000000e+03,7.273000000000000000e+03,7.272000000000000000e+03
7.957000000000000000e+03,7.337000000000000000e+03,7.206000000000000000e+03
7.976000000000000000e+03,7.286000000000000000e+03,7.238000000000000000e+03
7.864000000000000000e+03,7.317000000000000000e+03,7.319000000000000000e+03
7.857000000000000000e+03,7.274000000000000000e+03,7.369000000000000000e+03
7.800000000000000000e+03,7.210000000000000000e+03,7.490000000000000000e+03
7.869000000000000000e+03,7.244000000000000000e+03,7.387000000000000000e+03
7.950000000000000000e+03,7.121000000000000000e+03,7.429000000000000000e+03
7.898000000000000000e+03,7.205000000000000000e+03,7.397000000000000000e+03
7.914000000000000000e+03,7.292000000000000000e+03,7.294000000000000000e+03
8.017000000000000000e+03,7.311000000000000000e+03,7.172000000000000000e+03
8.000000000000000000e+03,7.383000000000000000e+03,7.117000000000000000e+03
7.845000000000000000e+03,7.513000000000000000e+03,7.142000000000000000e+03
7.780000000000000000e+03,7.433000000000000000e+03,7.287000000000000000e+03
7.808000000000000000e+03,7.340000000000000000e+03,7.352000000000000000e+03
7.766000000000000000e+03,7.404000000000000000e+03,7.330000000000000000e+03
7.723000000000000000e+03,7.345000000000000000e+03,7.432000000000000000e+03
7.806000000000000000e+03,7.305000000000000000e+03,7.389000000000000000e+03
7.899000000000000000e+03,7.203000000000000000e+03,7.398000000000000000e+03
7.926000000000000000e+03,7.240000000000000000e+03,7.334000000000000000e+03
8.019000000000000000e+03,7.194000000000000000e+03,7.287000000000000000e+03
7.970000000000000000e+03,7.230000000000000000e+03,7.300000000000000000e+03
7.882000000000000000e+03,7.327000000000000000e+03,7.291000000000000000e+03
7.857000000000000000e+03,7.401000000000000000e+03,7.242000000000000000e+03
7.763000000000000000e+03,7.475000000000000000e+03,7.262000000000000000e+03
7.710000000000000000e+03,7.532000000000000000e+03,7.258000000000000000e+03
7.637000000000000000e+03,7.534000000000000000e+03,7.329000000000000000e+03
7.624000000000000000e+03,7.373000000000000000e+03,7.503000000000000000e+03
7.725000000000000000e+03,7.374000000000000000e+03,7.401000000000000000e+03
7.786000000000000000e+03,7.361000000000000000e+03,7.353000000000000000e+03
7.859000000000000000e+03,7.351000000000000000e+03,7.290000000000000000e+03
7.754000000000000000e+03,7.405000000000000000e+03,7.341000000000000000e+03
7.758000000000000000e+03,7.416000000000000000e+03,7.326000000000000000e+03
7.875000000000000000e+03,7.294000000000000000e+03,7.331000000000000000e+03
7.900000000000000000e+03,7.258000000000000000e+03,7.342000000000000000e+03
7.892000000000000000e+03,7.294000000000000000e+03,7.314000000000000000e+03
7.954000000000000000e+03,7.241000000000000000e+03,7.305000000000000000e+03
7.960000000000000000e+03,7.207000000000000000e+03,7.333000000000000000e+03
7.976000000000000000e+03,7.293000000000000000e+03,7.231000000000000000e+03
7.895000000000000000e+03,7.388000000000000000e+03,7.217000000000000000e+03
7.781000000000000000e+03,7.370000000000000000e+03,7.349000000000000000e+03
7.842000000000000000e+03,7.267000000000000000e+03,7.391000000000000000e+03
7.885000000000000000e+03,7.265000000000000000e+03,7.350000000000000000e+03
7.898000000000000000e+03,7.260000000000000000e+03,7.342000000000000000e+03
7.869000000000000000e+03,7.270000000000000000e+03,7.361000000000000000e+03
7.913000000000000000e+03,7.274000000000000000e+03,7.313000000000000000e+03
7.875000000000000000e+03,7.324000000000000000e+03,7.301000000000000000e+03
7.861000000000000000e+03,7.316000000000000000e+03,7.323000000000000000e+03
7.768000000000000000e+03,7.318000000000000000e+03,7.414000000000000000e+03
7.761000000000000000e+03,7.375000000000000000e+03,7.364000000000000000e+03
7.791000000000000000e+03,7.307000000000000000e+03,7.402000000000000000e+03
7.927000000000000000e+03,7.217000000000000000e+03,7.356000000000000000e+03
7.917000000000000000e+03,7.168000000000000000e+03,7.415000000000000000e+03
7.836000000000000000e+03,7.225000000000000000e+03,7.439000000000000000e+03
7.911000000000000000e+03,7.289000000000000000e+03,7.300000000000000000e+03
7.900000000000000000e+03,7.324000000000000000e+03,7.276000000000000000e+03
7.861000000000000000e+03,7.309000000000000000e+03,7.330000000000000000e+03
7.830000000000000000e+03,7.345000000000000000e+03,7.325000000000000000e+03
7.847000000000000000e+03,7.336000000000000000e+03,7.317000000000000000e+03
7.807000000000000000e+03,7.457000000000000000e+03,7.236000000000000000e+03
7.782000000000000000e+03,7.424000000000000000e+03,7.294000000000000000e+03
7.805000000000000000e+03,7.446000000000000000e+03,7.249000000000000000e+03
7.745000000000000000e+03,7.464000000000000000e+03,7.291000000000000000e+03
7.744000000000000000e+03,7.423000000000000000e+03,7.333000000000000000e+03
7.866000000000000000e+03,7.371000000000000000e+03,7.263000000000000000e+03
7.781000000000000000e+03,7.307000000000000000e+03,7.412000000000000000e+03
7.817000000000000000e+03,7.266000000000000000e+03,7.417000000000000000e+03
7.815000000000000000e+03,7.279000000000000000e+03,7.406000000000000000e+03
7.845000000000000000e+03,7.217000000000000000e+03,7.438000000000000000e+03
7.790000000000000000e+03,7.274000000000000000e+03,7.436000000000000000e+03
7.923000000000000000e+03,7.252000000000000000e+03,7.325000000000000000e+03
7.950000000000000000e+03,7.227000000000000000e+03,7.323000000000000000e+03
8.034000000000000000e+03,7.206000000000000000e+03,7.260000000000000000e+03
7.948000000000000000e+03,7.305000000000000000e+03,7.247000000000000000e+03
7.790000000000000000e+03,7.409000000000000000e+03,7.301000000000000000e+03
7.754000000000000000e+03,7.374000000000000000e+03,7.372000000000000000e+03
7.764000000000000000e+03,7.414000000000000000e+03,7.322000000000000000e+03
7.802000000000000000e+03,7.381000000000000000e+03,7.317000000000000000e+03
7.859000000000000000e+03,7.344000000000000000e+03,7.297000000000000000e+03
