S,I,R
2.228800000000000000e+04,2.120000000000000000e+02,0.000000000000000000e+00
2.164300000000000000e+04,7.730000000000000000e+02,8.400000000000000000e+01
2.052900000000000000e+04,1.589000000000000000e+03,3.820000000000000000e+02
1.902400000000000000e+04,2.507000000000000000e+03,9.690000000000000000e+02
1.718000000000000000e+04,3.449000000000000000e+03,1.871000000000000000e+03
1.517100000000000000e+04,4.251000000000000000e+03,3.078000000000000000e+03
1.302700000000000000e+04,4.982000000000000000e+03,4.491000000000000000e+03
1.093500000000000000e+04,5.491000000000000000e+03,6.074000000000000000e+03
9.112000000000000000e+03,5.703000000000000000e+03,7.685000000000000000e+03
7.612000000000000000e+03,5.736000000000000000e+03,9.152000000000000000e+03
6.488000000000000000e+03,5.441000000000000000e+03,1.057100000000000000e+04
5.712000000000000000e+03,4.982000000000000000e+03,1.180600000000000000e+04
5.318000000000000000e+03,4.574000000000000000e+03,1.260800000000000000e+04
5.150000000000000000e+03,4.231000000000000000e+03,1.311900000000000000e+04
5.130000000000000000e+03,3.944000000000000000e+03,1.342600000000000000e+04
5.280000000000000000e+03,3.584000000000000000e+03,1.363600000000000000e+04
5.403000000000000000e+03,3.447000000000000000e+03,1.365000000000000000e+04
5.469000000000000000e+03,3.289000000000000000e+03,1.374200000000000000e+04
5.645000000000000000e+03,3.166000000000000000e+03,1.368900000000000000e+04
5.844000000000000000e+03,3.097000000000000000e+03,1.355900000000000000e+04
5.983000000000000000e+03,3.118000000000000000e+03,1.339900000000000000e+04
6.020000000000000000e+03,3.136000000000000000e+03,1.334400000000000000e+04
6.153000000000000000e+03,3.093000000000000000e+03,1.325400000000000000e+04
6.173000000000000000e+03,3.144000000000000000e+03,1.318300000000000000e+04
6.221000000000000000e+03,3.142000000000000000e+03,1.313700000000000000e+04
6.278000000000000000e+03,3.179000000000000000e+03,1.304300000000000000e+04
6.317000000000000000e+03,3.202000000000000000e+03,1.298100000000000000e+04
6.396000000000000000e+03,3.282000000000000000e+03,1.282200000000000000e+04
6.208000000000000000e+03,3.380000000000000000e+03,1.291200000000000000e+04
6.145000000000000000e+03,3.368000000000000000e+03,1.298700000000000000e+04
6.108000000000000000e+03,3.323000000000000000e+03,1.306900000000000000e+04
6.131000000000000000e+03,3.234000000000000000e+03,1.313500000000000000e+04
6.124000000000000000e+03,3.254000000000000000e+03,1.312200000000000000e+04
6.153000000000000000e+03,3.268000000000000000e+03,1.307900000000000000e+04
6.094000000000000000e+03,3.329000000000000000e+03,1.307700000000000000e+04
6.077000000000000000e+03,3.283000000000000000e+03,1.314000000000000000e+04
6.100000000000000000e+03,3.278000000000000000e+03,1.312200000000000000e+04
6.170000000000000000e+03,3.263000000000000000e+03,1.306700000000000000e+04
6.215000000000000000e+03,3.215000000000000000e+03,1.307000000000000000e+04
6.214000000000000000e+03,3.226000000000000000e+03,1.306000000000000000e+04
6.255000000000000000e+03,3.175000000000000000e+03,1.307000000000000000e+04
6.256000000000000000e+03,3.288000000000000000e+03,1.295600000000000000e+04
6.199000000000000000e+03,3.316000000000000000e+03,1.298500000000000000e+04
6.176000000000000000e+03,3.349000000000000000e+03,1.297500000000000000e+04
6.202000000000000000e+03,3.260000000000000000e+03,1.303800000000000000e+04
6.232000000000000000e+03,3.218000000000000000e+03,1.305000000000000000e+04
6.225000000000000000e+03,3.231000000000000000e+03,1.304400000000000000e+04
6.238000000000000000e+03,3.219000000000000000e+03,1.304300000000000000e+04
6.259000000000000000e+03,3.180000000000000000e+03,1.306100000000000000e+04
6.366000000000000000e+03,3.167000000000000000e+03,1.296700000000000000e+04
6.376000000000000000e+03,3.243000000000000000e+03,1.288100000000000000e+04
6.290000000000000000e+03,3.251000000000000000e+03,1.295900000000000000e+04
6.272000000000000000e+03,3.245000000000000000e+03,1.298300000000000000e+04
6.260000000000000000e+03,3.295000000000000000e+03,1.294500000000000000e+04
6.320000000000000000e+03,3.331000000000000000e+03,1.284900000000000000e+04
6.169000000000000000e+03,3.440000000000000000e+03,1.289100000000000000e+04
6.113000000000000000e+03,3.400000000000000000e+03,1.298700000000000000e+04
6.018000000000000000e+03,3.355000000000000000e+03,1.312700000000000000e+04
6.016000000000000000e+03,3.311000000000000000e+03,1.317300000000000000e+04
5.970000000000000000e+03,3.344000000000000000e+03,1.318600000000000000e+04
5.981000000000000000e+03,3.325000000000000000e+03,1.319400000000000000e+04
6.003000000000000000e+03,3.334000000000000000e+03,1.316300000000000000e+04
6.040000000000000000e+03,3.329000000000000000e+03,1.313100000000000000e+04
5.971000000000000000e+03,3.372000000000000000e+03,1.315700000000000000e+04
5.864000000000000000e+03,3.407000000000000000e+03,1.322900000000000000e+04
5.907000000000000000e+03,3.330000000000000000e+03,1.326300000000000000e+04
5.901000000000000000e+03,3.332000000000000000e+03,1.326700000000000000e+04
5.895000000000000000e+03,3.357000000000000000e+03,1.324800000000000000e+04
5.894000000000000000e+03,3.335000000000000000e+03,1.327100000000000000e+04
5.881000000000000000e+03,3.282000000000000000e+03,1.333700000000000000e+04
5.896000000000000000e+03,3.255000000000000000e+03,1.334900000000000000e+04
5.960000000000000000e+03,3.269000000000000000e+03,1.327100000000000000e+04
6.108000000000000000e+03,3.276000000000000000e+03,1.311600000000000000e+04
6.144000000000000000e+03,3.281000000000000000e+03,1.307500000000000000e+04
6.105000000000000000e+03,3.292000000000000000e+03,1.310300000000000000e+04
6.146000000000000000e+03,3.270000000000000000e+03,1.308400000000000000e+04
6.096000000000000000e+03,3.300000000000000000e+03,1.310400000000000000e+04
6.098000000000000000e+03,3.285000000000000000e+03,1.311700000000000000e+04
6.093000000000000000e+03,3.284000000000000000e+03,1.312300000000000000e+04
6.135000000000000000e+03,3.260000000000000000e+03,1.310500000000000000e+04
6.181000000000000000e+03,3.270000000000000000e+03,1.304900000000000000e+04
6.126000000000000000e+03,3.279000000000000000e+03,1.309500000000000000e+04
6.087000000000000000e+03,3.294000000000000000e+03,1.311900000000000000e+04
6.064000000000000000e+03,3.235000000000000000e+03,1.320100000000000000e+04
6.182000000000000000e+03,3.168000000000000000e+03,1.315000000000000000e+04
6.082000000000000000e+03,3.283000000000000000e+03,1.313500000000000000e+04
6.096000000000000000e+03,3.292000000000000000e+03,1.311200000000000000e+04
6.160000000000000000e+03,3.268000000000000000e+03,1.307200000000000000e+04
6.111000000000000000e+03,3.322000000000000000e+03,1.306700000000000000e+04
6.127000000000000000e+03,3.310000000000000000e+03,1.306300000000000000e+04
6.120000000000000000e+03,3.314000000000000000e+03,1.306600000000000000e+04
6.114000000000000000e+03,3.334000000000000000e+03,1.305200000000000000e+04
6.095000000000000000e+03,3.282000000000000000e+03,1.312300000000000000e+04
5.996000000000000000e+03,3.374000000000000000e+03,1.313000000000000000e+04
5.987000000000000000e+03,3.315000000000000000e+03,1.319800000000000000e+04
6.045000000000000000e+03,3.313000000000000000e+03,1.314200000000000000e+04
6.047000000000000000e+03,3.324000000000000000e+03,1.312900000000000000e+04
6.004000000000000000e+03,3.347000000000000000e+03,1.314900000000000000e+04
6.039000000000000000e+03,3.298000000000000000e+03,1.316300000000000000e+04
6.009000000000000000e+03,3.344000000000000000e+03,1.314700000000000000e+04
6.001000000000000000e+03,3.306000000000000000e+03,1.319300000000000000e+04
6.047000000000000000e+03,3.225000000000000000e+03,1.322800000000000000e+04
6.072000000000000000e+03,3.212000000000000000e+03,1.321600000000000000e+04
6.099000000000000000e+03,3.193000000000000000e+03,1.320800000000000000e+04
6.124000000000000000e+03,3.207000000000000000e+03,1.316900000000000000e+04
6.110000000000000000e+03,3.254000000000000000e+03,1.313600000000000000e+04
6.132000000000000000e+03,3.276000000000000000e+03,1.309200000000000000e+04
6.069000000000000000e+03,3.238000000000000000e+03,1.319300000000000000e+04
6.120000000000000000e+03,3.172000000000000000e+03,1.320800000000000000e+04
6.166000000000000000e+03,3.203000000000000000e+03,1.313100000000000000e+04
6.196000000000000000e+03,3.199000000000000000e+03,1.310500000000000000e+04
6.165000000000000000e+03,3.281000000000000000e+03,1.305400000000000000e+04
6.206000000000000000e+03,3.265000000000000000e+03,1.302900000000000000e+04
6.237000000000000000e+03,3.276000000000000000e+03,1.298700000000000000e+04
6.289000000000000000e+03,3.287000000000000000e+03,1.292400000000000000e+04
6.320000000000000000e+03,3.295000000000000000e+03,1.288500000000000000e+04
6.183000000000000000e+03,3.392000000000000000e+03,1.292500000000000000e+04
6.090000000000000000e+03,3.380000000000000000e+03,1.303000000000000000e+04
6.078000000000000000e+03,3.338000000000000000e+03,1.308400000000000000e+04
6.013000000000000000e+03,3.342000000000000000e+03,1.314500000000000000e+04
5.973000000000000000e+03,3.364000000000000000e+03,1.316300000000000000e+04
6.006000000000000000e+03,3.291000000000000000e+03,1.320300000000000000e+04
5.993000000000000000e+03,3.322000000000000000e+03,1.318500000000000000e+04
6.011000000000000000e+03,3.330000000000000000e+03,1.315900000000000000e+04
6.017000000000000000e+03,3.223000000000000000e+03,1.326000000000000000e+04
6.010000000000000000e+03,3.268000000000000000e+03,1.322200000000000000e+04
6.057000000000000000e+03,3.279000000000000000e+03,1.316400000000000000e+04
6.084000000000000000e+03,3.299000000000000000e+03,1.311700000000000000e+04
5.943000000000000000e+03,3.324000000000000000e+03,1.323300000000000000e+04
5.959000000000000000e+03,3.211000000000000000e+03,1.333000000000000000e+04
6.021000000000000000e+03,3.190000000000000000e+03,1.328900000000000000e+04
6.159000000000000000e+03,3.126000000000000000e+03,1.321500000000000000e+04
6.167000000000000000e+03,3.220000000000000000e+03,1.311300000000000000e+04
6.200000000000000000e+03,3.243000000000000000e+03,1.305700000000000000e+04
6.040000000000000000e+03,3.323000000000000000e+03,1.313700000000000000e+04
6.099000000000000000e+03,3.303000000000000000e+03,1.309800000000000000e+04
6.088000000000000000e+03,3.335000000000000000e+03,1.307700000000000000e+04
6.112000000000000000e+03,3.313000000000000000e+03,1.307500000000000000e+04
6.072000000000000000e+03,3.316000000000000000e+03,1.311200000000000000e+04
6.042000000000000000e+03,3.298000000000000000e+03,1.316000000000000000e+04
6.074000000000000000e+03,3.216000000000000000e+03,1.321000000000000000e+04
6.054000000000000000e+03,3.259000000000000000e+03,1.318700000000000000e+04
6.082000000000000000e+03,3.233000000000000000e+03,1.318500000000000000e+04
6.058000000000000000e+03,3.259000000000000000e+03,1.318300000000000000e+04
6.070000000000000000e+03,3.238000000000000000e+03,1.319200000000000000e+04
6.138000000000000000e+03,3.234000000000000000e+03,1.312800000000000000e+04
6.177000000000000000e+03,3.141000000000000000e+03,1.318200000000000000e+04
6.199000000000000000e+03,3.217000000000000000e+03,1.308400000000000000e+04
6.158000000000000000e+03,3.315000000000000000e+03,1.302700000000000000e+04
6.167000000000000000e+03,3.314000000000000000e+03,1.301900000000000000e+04
6.156000000000000000e+03,3.282000000000000000e+03,1.306200000000000000e+04
6.170000000000000000e+03,3.259000000000000000e+03,1.307100000000000000e+04
6.155000000000000000e+03,3.380000000000000000e+03,1.296500000000000000e+04
6.077000000000000000e+03,3.386000000000000000e+03,1.303700000000000000e+04
6.015000000000000000e+03,3.432000000000000000e+03,1.305300000000000000e+04
5.906000000000000000e+03,3.465000000000000000e+03,1.312900000000000000e+04
5.927000000000000000e+03,3.416000000000000000e+03,1.315700000000000000e+04
5.931000000000000000e+03,3.361000000000000000e+03,1.320800000000000000e+04
5.904000000000000000e+03,3.316000000000000000e+03,1.328000000000000000e+04
5.944000000000000000e+03,3.332000000000000000e+03,1.322400000000000000e+04
5.980000000000000000e+03,3.293000000000000000e+03,1.322700000000000000e+04
6.008000000000000000e+03,3.291000000000000000e+03,1.320100000000000000e+04
5.992000000000000000e+03,3.277000000000000000e+03,1.323100000000000000e+04
6.080000000000000000e+03,3.307000000000000000e+03,1.311300000000000000e+04
6.178000000000000000e+03,3.188000000000000000e+03,1.313400000000000000e+04
6.101000000000000000e+03,3.353000000000000000e+03,1.304600000000000000e+04
5.995000000000000000e+03,3.378000000000000000e+03,1.312700000000000000e+04
5.974000000000000000e+03,3.330000000000000000e+03,1.319600000000000000e+04
6.021000000000000000e+03,3.224000000000000000e+03,1.325500000000000000e+04
6.070000000000000000e+03,3.200000000000000000e+03,1.323000000000000000e+04
6.162000000000000000e+03,3.169000000000000000e+03,1.316900000000000000e+04
6.104000000000000000e+03,3.300000000000000000e+03,1.309600000000000000e+04
6.046000000000000000e+03,3.323000000000000000e+03,1.313100000000000000e+04
6.053000000000000000e+03,3.307000000000000000e+03,1.314000000000000000e+04
6.062000000000000000e+03,3.321000000000000000e+03,1.311700000000000000e+04
6.127000000000000000e+03,3.196000000000000000e+03,1.317700000000000000e+04
6.121000000000000000e+03,3.208000000000000000e+03,1.317100000000000000e+04
6.183000000000000000e+03,3.228000000000000000e+03,1.308900000000000000e+04
6.085000000000000000e+03,3.263000000000000000e+03,1.315200000000000000e+04
6.091000000000000000e+03,3.264000000000000000e+03,1.314500000000000000e+04
6.142000000000000000e+03,3.227000000000000000e+03,1.313100000000000000e+04
6.210000000000000000e+03,3.291000000000000000e+03,1.299900000000000000e+04
6.104000000000000000e+03,3.360000000000000000e+03,1.303600000000000000e+04
6.182000000000000000e+03,3.302000000000000000e+03,1.301600000000000000e+04
6.128000000000000000e+03,3.325000000000000000e+03,1.304700000000000000e+04
6.100000000000000000e+03,3.338000000000000000e+03,1.306200000000000000e+04
6.060000000000000000e+03,3.329000000000000000e+03,1.311100000000000000e+04
6.098000000000000000e+03,3.299000000000000000e+03,1.310300000000000000e+04
6.099000000000000000e+03,3.279000000000000000e+03,1.312200000000000000e+04
6.119000000000000000e+03,3.243000000000000000e+03,1.313800000000000000e+04
6.124000000000000000e+03,3.159000000000000000e+03,1.321700000000000000e+04
6.179000000000000000e+03,3.201000000000000000e+03,1.312000000000000000e+04
6.190000000000000000e+03,3.332000000000000000e+03,1.297800000000000000e+04
6.180000000000000000e+03,3.334000000000000000e+03,1.298600000000000000e+04
6.189000000000000000e+03,3.328000000000000000e+03,1.298300000000000000e+04
6.118000000000000000e+03,3.294000000000000000e+03,1.308800000000000000e+04
6.058000000000000000e+03,3.313000000000000000e+03,1.312900000000000000e+04
6.012000000000000000e+03,3.301000000000000000e+03,1.318700000000000000e+04
5.981000000000000000e+03,3.329000000000000000e+03,1.319000000000000000e+04
6.004000000000000000e+03,3.279000000000000000e+03,1.321700000000000000e+04
6.086000000000000000e+03,3.296000000000000000e+03,1.311800000000000000e+04
