S,I,R
2.225400000000000000e+04,2.460000000000000000e+02,0.000000000000000000e+00
2.170600000000000000e+04,7.130000000000000000e+02,8.100000000000000000e+01
2.087500000000000000e+04,1.350000000000000000e+03,2.750000000000000000e+02
1.983200000000000000e+04,2.080000000000000000e+03,5.880000000000000000e+02
1.854000000000000000e+04,2.908000000000000000e+03,1.052000000000000000e+03
1.712100000000000000e+04,3.795000000000000000e+03,1.584000000000000000e+03
1.556200000000000000e+04,4.652000000000000000e+03,2.286000000000000000e+03
1.406000000000000000e+04,5.434000000000000000e+03,3.006000000000000000e+03
1.275800000000000000e+04,6.029000000000000000e+03,3.713000000000000000e+03
1.154100000000000000e+04,6.559000000000000000e+03,4.400000000000000000e+03
1.056000000000000000e+04,6.809000000000000000e+03,5.131000000000000000e+03
9.785000000000000000e+03,7.060000000000000000e+03,5.655000000000000000e+03
9.244000000000000000e+03,7.141000000000000000e+03,6.115000000000000000e+03
8.911000000000000000e+03,7.238000000000000000e+03,6.351000000000000000e+03
8.483000000000000000e+03,7.339000000000000000e+03,6.678000000000000000e+03
8.240000000000000000e+03,7.319000000000000000e+03,6.941000000000000000e+03
8.214000000000000000e+03,7.144000000000000000e+03,7.142000000000000000e+03
8.185000000000000000e+03,7.207000000000000000e+03,7.108000000000000000e+03
8.093000000000000000e+03,7.343000000000000000e+03,7.064000000000000000e+03
8.112000000000000000e+03,7.304000000000000000e+03,7.084000000000000000e+03
8.023000000000000000e+03,7.353000000000000000e+03,7.124000000000000000e+03
7.946000000000000000e+03,7.415000000000000000e+03,7.139000000000000000e+03
7.883000000000000000e+03,7.447000000000000000e+03,7.170000000000000000e+03
7.837000000000000000e+03,7.463000000000000000e+03,7.200000000000000000e+03
7.869000000000000000e+03,7.383000000000000000e+03,7.248000000000000000e+03
7.808000000000000000e+03,7.457000000000000000e+03,7.235000000000000000e+03
7.826000000000000000e+03,7.397000000000000000e+03,7.277000000000000000e+03
7.813000000000000000e+03,7.313000000000000000e+03,7.374000000000000000e+03
7.878000000000000000e+03,7.242000000000000000e+03,7.380000000000000000e+03
7.901000000000000000e+03,7.220000000000000000e+03,7.379000000000000000e+03
7.929000000000000000e+03,7.128000000000000000e+03,7.443000000000000000e+03
8.029000000000000000e+03,7.174000000000000000e+03,7.297000000000000000e+03
7.992000000000000000e+03,7.205000000000000000e+03,7.303000000000000000e+03
7.931000000000000000e+03,7.270000000000000000e+03,7.299000000000000000e+03
7.956000000000000000e+03,7.349000000000000000e+03,7.195000000000000000e+03
7.875000000000000000e+03,7.359000000000000000e+03,7.266000000000000000e+03
7.857000000000000000e+03,7.309000000000000000e+03,7.334000000000000000e+03
7.850000000000000000e+03,7.330000000000000000e+03,7.320000000000000000e+03
7.781000000000000000e+03,7.331000000000000000e+03,7.388000000000000000e+03
7.788000000000000000e+03,7.331000000000000000e+03,7.381000000000000000e+03
7.806000000000000000e+03,7.290000000000000000e+03,7.404000000000000000e+03
7.906000000000000000e+03,7.231000000000000000e+03,7.363000000000000000e+03
7.974000000000000000e+03,7.227000000000000000e+03,7.299000000000000000e+03
7.975000000000000000e+03,7.235000000000000000e+03,7.290000000000000000e+03
7.850000000000000000e+03,7.341000000000000000e+03,7.309000000000000000e+03
7.851000000000000000e+03,7.285000000000000000e+03,7.364000000000000000e+03
7.877000000000000000e+03,7.315000000000000000e+03,7.308000000000000000e+03
7.899000000000000000e+03,7.386000000000000000e+03,7.215000000000000000e+03
7.910000000000000000e+03,7.341000000000000000e+03,7.249000000000000000e+03
7.947000000000000000e+03,7.384000000000000000e+03,7.169000000000000000e+03
7.842000000000000000e+03,7.417000000000000000e+03,7.241000000000000000e+03
7.782000000000000000e+03,7.340000000000000000e+03,7.378000000000000000e+03
7.854000000000000000e+03,7.258000000000000000e+03,7.388000000000000000e+03
7.829000000000000000e+03,7.315000000000000000e+03,7.356000000000000000e+03
7.821000000000000000e+03,7.407000000000000000e+03,7.272000000000000000e+03
7.779000000000000000e+03,7.419000000000000000e+03,7.302000000000000000e+03
7.712000000000000000e+03,7.480000000000000000e+03,7.308000000000000000e+03
7.712000000000000000e+03,7.336000000000000000e+03,7.452000000000000000e+03
7.878000000000000000e+03,7.321000000000000000e+03,7.301000000000000000e+03
7.886000000000000000e+03,7.354000000000000000e+03,7.260000000000000000e+03
7.890000000000000000e+03,7.335000000000000000e+03,7.275000000000000000e+03
7.830000000000000000e+03,7.367000000000000000e+03,7.303000000000000000e+03
7.908000000000000000e+03,7.321000000000000000e+03,7.271000000000000000e+03
7.921000000000000000e+03,7.354000000000000000e+03,7.225000000000000000e+03
7.886000000000000000e+03,7.404000000000000000e+03,7.210000000000000000e+03
7.820000000000000000e+03,7.442000000000000000e+03,7.238000000000000000e+03
7.773000000000000000e+03,7.409000000000000000e+03,7.318000000000000000e+03
7.788000000000000000e+03,7.401000000000000000e+03,7.311000000000000000e+03
7.789000000000000000e+03,7.309000000000000000e+03,7.402000000000000000e+03
7.820000000000000000e+03,7.333000000000000000e+03,7.347000000000000000e+03
7.720000000000000000e+03,7.338000000000000000e+03,7.442000000000000000e+03
7.766000000000000000e+03,7.349000000000000000e+03,7.385000000000000000e+03
7.728000000000000000e+03,7.360000000000000000e+03,7.412000000000000000e+03
7.831000000000000000e+03,7.315000000000000000e+03,7.354000000000000000e+03
7.852000000000000000e+03,7.354000000000000000e+03,7.294000000000000000e+03
7.905000000000000000e+03,7.231000000000000000e+03,7.364000000000000000e+03
7.932000000000000000e+03,7.283000000000000000e+03,7.285000000000000000e+03
7.878000000000000000e+03,7.291000000000000000e+03,7.331000000000000000e+03
7.793000000000000000e+03,7.312000000000000000e+03,7.395000000000000000e+03
7.899000000000000000e+03,7.286000000000000000e+03,7.315000000000000000e+03
7.800000000000000000e+03,7.356000000000000000e+03,7.344000000000000000e+03
7.806000000000000000e+03,7.326000000000000000e+03,7.368000000000000000e+03
7.948000000000000000e+03,7.295000000000000000e+03,7.257000000000000000e+03
7.885000000000000000e+03,7.422000000000000000e+03,7.193000000000000000e+03
7.873000000000000000e+03,7.464000000000000000e+03,7.163000000000000000e+03
7.809000000000000000e+03,7.546000000000000000e+03,7.145000000000000000e+03
7.675000000000000000e+03,7.505000000000000000e+03,7.320000000000000000e+03
7.645000000000000000e+03,7.479000000000000000e+03,7.376000000000000000e+03
7.728000000000000000e+03,7.331000000000000000e+03,7.441000000000000000e+03
7.761000000000000000e+03,7.353000000000000000e+03,7.386000000000000000e+03
7.715000000000000000e+03,7.419000000000000000e+03,7.366000000000000000e+03
7.867000000000000000e+03,7.293000000000000000e+03,7.340000000000000000e+03
7.773000000000000000e+03,7.322000000000000000e+03,7.405000000000000000e+03
7.801000000000000000e+03,7.327000000000000000e+03,7.372000000000000000e+03
7.801000000000000000e+03,7.284000000000000000e+03,7.415000000000000000e+03
7.876000000000000000e+03,7.144000000000000000e+03,7.480000000000000000e+03
7.827000000000000000e+03,7.170000000000000000e+03,7.503000000000000000e+03
7.864000000000000000e+03,7.211000000000000000e+03,7.425000000000000000e+03
7.867000000000000000e+03,7.283000000000000000e+03,7.350000000000000000e+03
7.831000000000000000e+03,7.289000000000000000e+03,7.380000000000000000e+03
7.884000000000000000e+03,7.272000000000000000e+03,7.344000000000000000e+03
