S,I,R
2.228900000000000000e+04,2.110000000000000000e+02,0.000000000000000000e+00
2.133300000000000000e+04,1.113000000000000000e+03,5.400000000000000000e+01
1.955700000000000000e+04,2.591000000000000000e+03,3.520000000000000000e+02
1.712000000000000000e+04,4.315000000000000000e+03,1.065000000000000000e+03
1.417000000000000000e+04,6.097000000000000000e+03,2.233000000000000000e+03
1.128100000000000000e+04,7.389000000000000000e+03,3.830000000000000000e+03
8.679000000000000000e+03,8.097000000000000000e+03,5.724000000000000000e+03
6.645000000000000000e+03,8.292000000000000000e+03,7.563000000000000000e+03
5.166000000000000000e+03,8.034000000000000000e+03,9.300000000000000000e+03
4.256000000000000000e+03,7.542000000000000000e+03,1.070200000000000000e+04
3.647000000000000000e+03,6.977000000000000000e+03,1.187600000000000000e+04
3.268000000000000000e+03,6.361000000000000000e+03,1.287100000000000000e+04
3.115000000000000000e+03,5.869000000000000000e+03,1.351600000000000000e+04
3.045000000000000000e+03,5.551000000000000000e+03,1.390400000000000000e+04
2.959000000000000000e+03,5.378000000000000000e+03,1.416300000000000000e+04
2.941000000000000000e+03,5.128000000000000000e+03,1.443100000000000000e+04
3.010000000000000000e+03,4.969000000000000000e+03,1.452100000000000000e+04
3.140000000000000000e+03,4.860000000000000000e+03,1.450000000000000000e+04
3.244000000000000000e+03,4.736000000000000000e+03,1.452000000000000000e+04
3.285000000000000000e+03,4.748000000000000000e+03,1.446700000000000000e+04
3.292000000000000000e+03,4.781000000000000000e+03,1.442700000000000000e+04
3.369000000000000000e+03,4.765000000000000000e+03,1.436600000000000000e+04
3.363000000000000000e+03,4.683000000000000000e+03,1.445400000000000000e+04
3.409000000000000000e+03,4.676000000000000000e+03,1.441500000000000000e+04
3.435000000000000000e+03,4.753000000000000000e+03,1.431200000000000000e+04
3.343000000000000000e+03,4.829000000000000000e+03,1.432800000000000000e+04
3.358000000000000000e+03,4.779000000000000000e+03,1.436300000000000000e+04
3.409000000000000000e+03,4.731000000000000000e+03,1.436000000000000000e+04
3.439000000000000000e+03,4.764000000000000000e+03,1.429700000000000000e+04
3.488000000000000000e+03,4.804000000000000000e+03,1.420800000000000000e+04
3.447000000000000000e+03,4.832000000000000000e+03,1.422100000000000000e+04
3.362000000000000000e+03,4.813000000000000000e+03,1.432500000000000000e+04
3.323000000000000000e+03,4.770000000000000000e+03,1.440700000000000000e+04
3.363000000000000000e+03,4.845000000000000000e+03,1.429200000000000000e+04
3.340000000000000000e+03,4.833000000000000000e+03,1.432700000000000000e+04
3.317000000000000000e+03,4.808000000000000000e+03,1.437500000000000000e+04
3.210000000000000000e+03,4.878000000000000000e+03,1.441200000000000000e+04
3.152000000000000000e+03,4.873000000000000000e+03,1.447500000000000000e+04
3.247000000000000000e+03,4.739000000000000000e+03,1.451400000000000000e+04
3.256000000000000000e+03,4.793000000000000000e+03,1.445100000000000000e+04
3.205000000000000000e+03,4.860000000000000000e+03,1.443500000000000000e+04
3.214000000000000000e+03,4.869000000000000000e+03,1.441700000000000000e+04
3.224000000000000000e+03,4.872000000000000000e+03,1.440400000000000000e+04
3.302000000000000000e+03,4.814000000000000000e+03,1.438400000000000000e+04
3.326000000000000000e+03,4.726000000000000000e+03,1.444800000000000000e+04
3.343000000000000000e+03,4.704000000000000000e+03,1.445300000000000000e+04
3.310000000000000000e+03,4.784000000000000000e+03,1.440600000000000000e+04
3.380000000000000000e+03,4.699000000000000000e+03,1.442100000000000000e+04
3.427000000000000000e+03,4.739000000000000000e+03,1.433400000000000000e+04
3.448000000000000000e+03,4.785000000000000000e+03,1.426700000000000000e+04
3.377000000000000000e+03,4.824000000000000000e+03,1.429900000000000000e+04
3.350000000000000000e+03,4.910000000000000000e+03,1.424000000000000000e+04
3.362000000000000000e+03,4.862000000000000000e+03,1.427600000000000000e+04
3.305000000000000000e+03,4.858000000000000000e+03,1.433700000000000000e+04
3.400000000000000000e+03,4.910000000000000000e+03,1.419000000000000000e+04
3.370000000000000000e+03,4.863000000000000000e+03,1.426700000000000000e+04
3.352000000000000000e+03,4.702000000000000000e+03,1.444600000000000000e+04
3.298000000000000000e+03,4.689000000000000000e+03,1.451300000000000000e+04
3.260000000000000000e+03,4.687000000000000000e+03,1.455300000000000000e+04
3.426000000000000000e+03,4.742000000000000000e+03,1.433200000000000000e+04
3.415000000000000000e+03,4.776000000000000000e+03,1.430900000000000000e+04
3.425000000000000000e+03,4.727000000000000000e+03,1.434800000000000000e+04
3.452000000000000000e+03,4.720000000000000000e+03,1.432800000000000000e+04
3.465000000000000000e+03,4.717000000000000000e+03,1.431800000000000000e+04
3.490000000000000000e+03,4.699000000000000000e+03,1.431100000000000000e+04
3.342000000000000000e+03,4.875000000000000000e+03,1.428300000000000000e+04
3.295000000000000000e+03,4.802000000000000000e+03,1.440300000000000000e+04
3.302000000000000000e+03,4.817000000000000000e+03,1.438100000000000000e+04
3.193000000000000000e+03,4.862000000000000000e+03,1.444500000000000000e+04
3.276000000000000000e+03,4.679000000000000000e+03,1.454500000000000000e+04
3.326000000000000000e+03,4.734000000000000000e+03,1.444000000000000000e+04
3.312000000000000000e+03,4.727000000000000000e+03,1.446100000000000000e+04
3.395000000000000000e+03,4.690000000000000000e+03,1.441500000000000000e+04
3.430000000000000000e+03,4.692000000000000000e+03,1.437800000000000000e+04
3.451000000000000000e+03,4.691000000000000000e+03,1.435800000000000000e+04
3.340000000000000000e+03,4.821000000000000000e+03,1.433900000000000000e+04
3.346000000000000000e+03,4.735000000000000000e+03,1.441900000000000000e+04
