S,I,R
2.229800000000000000e+04,2.020000000000000000e+02,0.000000000000000000e+00
2.137900000000000000e+04,1.056000000000000000e+03,6.500000000000000000e+01
1.972500000000000000e+04,2.406000000000000000e+03,3.690000000000000000e+02
1.742900000000000000e+04,4.014000000000000000e+03,1.057000000000000000e+03
1.470600000000000000e+04,5.679000000000000000e+03,2.115000000000000000e+03
1.179900000000000000e+04,7.080000000000000000e+03,3.621000000000000000e+03
9.184000000000000000e+03,7.954000000000000000e+03,5.362000000000000000e+03
7.122000000000000000e+03,8.238000000000000000e+03,7.140000000000000000e+03
5.669000000000000000e+03,7.987000000000000000e+03,8.844000000000000000e+03
4.493000000000000000e+03,7.688000000000000000e+03,1.031900000000000000e+04
3.732000000000000000e+03,7.103000000000000000e+03,1.166500000000000000e+04
3.312000000000000000e+03,6.511000000000000000e+03,1.267700000000000000e+04
3.018000000000000000e+03,6.139000000000000000e+03,1.334300000000000000e+04
2.805000000000000000e+03,5.813000000000000000e+03,1.388200000000000000e+04
2.892000000000000000e+03,5.319000000000000000e+03,1.428900000000000000e+04
3.000000000000000000e+03,5.073000000000000000e+03,1.442700000000000000e+04
3.149000000000000000e+03,4.854000000000000000e+03,1.449700000000000000e+04
3.276000000000000000e+03,4.661000000000000000e+03,1.456300000000000000e+04
3.347000000000000000e+03,4.686000000000000000e+03,1.446700000000000000e+04
3.343000000000000000e+03,4.705000000000000000e+03,1.445200000000000000e+04
3.424000000000000000e+03,4.658000000000000000e+03,1.441800000000000000e+04
3.472000000000000000e+03,4.671000000000000000e+03,1.435700000000000000e+04
3.471000000000000000e+03,4.723000000000000000e+03,1.430600000000000000e+04
3.354000000000000000e+03,4.833000000000000000e+03,1.431300000000000000e+04
3.361000000000000000e+03,4.766000000000000000e+03,1.437300000000000000e+04
3.363000000000000000e+03,4.727000000000000000e+03,1.441000000000000000e+04
3.355000000000000000e+03,4.834000000000000000e+03,1.431100000000000000e+04
3.325000000000000000e+03,4.742000000000000000e+03,1.443300000000000000e+04
3.371000000000000000e+03,4.693000000000000000e+03,1.443600000000000000e+04
3.332000000000000000e+03,4.706000000000000000e+03,1.446200000000000000e+04
3.370000000000000000e+03,4.731000000000000000e+03,1.439900000000000000e+04
3.488000000000000000e+03,4.711000000000000000e+03,1.430100000000000000e+04
3.526000000000000000e+03,4.715000000000000000e+03,1.425900000000000000e+04
3.511000000000000000e+03,4.783000000000000000e+03,1.420600000000000000e+04
3.440000000000000000e+03,4.877000000000000000e+03,1.418300000000000000e+04
3.386000000000000000e+03,4.880000000000000000e+03,1.423400000000000000e+04
3.375000000000000000e+03,4.844000000000000000e+03,1.428100000000000000e+04
3.391000000000000000e+03,4.815000000000000000e+03,1.429400000000000000e+04
3.384000000000000000e+03,4.788000000000000000e+03,1.432800000000000000e+04
3.344000000000000000e+03,4.789000000000000000e+03,1.436700000000000000e+04
3.285000000000000000e+03,4.794000000000000000e+03,1.442100000000000000e+04
3.320000000000000000e+03,4.795000000000000000e+03,1.438500000000000000e+04
3.298000000000000000e+03,4.800000000000000000e+03,1.440200000000000000e+04
3.403000000000000000e+03,4.717000000000000000e+03,1.438000000000000000e+04
3.352000000000000000e+03,4.771000000000000000e+03,1.437700000000000000e+04
3.352000000000000000e+03,4.800000000000000000e+03,1.434800000000000000e+04
3.244000000000000000e+03,4.825000000000000000e+03,1.443100000000000000e+04
3.288000000000000000e+03,4.773000000000000000e+03,1.443900000000000000e+04
3.371000000000000000e+03,4.689000000000000000e+03,1.444000000000000000e+04
3.409000000000000000e+03,4.724000000000000000e+03,1.436700000000000000e+04
3.313000000000000000e+03,4.775000000000000000e+03,1.441200000000000000e+04
3.316000000000000000e+03,4.786000000000000000e+03,1.439800000000000000e+04
3.376000000000000000e+03,4.752000000000000000e+03,1.437200000000000000e+04
3.429000000000000000e+03,4.721000000000000000e+03,1.435000000000000000e+04
3.379000000000000000e+03,4.849000000000000000e+03,1.427200000000000000e+04
3.348000000000000000e+03,4.805000000000000000e+03,1.434700000000000000e+04
3.346000000000000000e+03,4.806000000000000000e+03,1.434800000000000000e+04
3.405000000000000000e+03,4.787000000000000000e+03,1.430800000000000000e+04
3.417000000000000000e+03,4.730000000000000000e+03,1.435300000000000000e+04
3.398000000000000000e+03,4.729000000000000000e+03,1.437300000000000000e+04
3.382000000000000000e+03,4.693000000000000000e+03,1.442500000000000000e+04
3.422000000000000000e+03,4.698000000000000000e+03,1.438000000000000000e+04
3.344000000000000000e+03,4.755000000000000000e+03,1.440100000000000000e+04
3.343000000000000000e+03,4.803000000000000000e+03,1.435400000000000000e+04
3.347000000000000000e+03,4.801000000000000000e+03,1.435200000000000000e+04
3.396000000000000000e+03,4.782000000000000000e+03,1.432200000000000000e+04
