S,I,R
2.226100000000000000e+04,2.390000000000000000e+02,0.000000000000000000e+00
2.151700000000000000e+04,8.950000000000000000e+02,8.800000000000000000e+01
2.024700000000000000e+04,1.828000000000000000e+03,4.250000000000000000e+02
1.856700000000000000e+04,2.833000000000000000e+03,1.100000000000000000e+03
1.651900000000000000e+04,3.905000000000000000e+03,2.076000000000000000e+03
1.416000000000000000e+04,4.893000000000000000e+03,3.447000000000000000e+03
1.185500000000000000e+04,5.573000000000000000e+03,5.072000000000000000e+03
9.883000000000000000e+03,5.790000000000000000e+03,6.827000000000000000e+03
8.189000000000000000e+03,5.804000000000000000e+03,8.507000000000000000e+03
6.871000000000000000e+03,5.646000000000000000e+03,9.983000000000000000e+03
5.910000000000000000e+03,5.352000000000000000e+03,1.123800000000000000e+04
5.360000000000000000e+03,4.964000000000000000e+03,1.217600000000000000e+04
5.064000000000000000e+03,4.525000000000000000e+03,1.291100000000000000e+04
4.977000000000000000e+03,4.076000000000000000e+03,1.344700000000000000e+04
5.097000000000000000e+03,3.639000000000000000e+03,1.376400000000000000e+04
5.309000000000000000e+03,3.389000000000000000e+03,1.380200000000000000e+04
5.512000000000000000e+03,3.168000000000000000e+03,1.382000000000000000e+04
5.749000000000000000e+03,3.018000000000000000e+03,1.373300000000000000e+04
5.989000000000000000e+03,2.949000000000000000e+03,1.356200000000000000e+04
6.137000000000000000e+03,2.931000000000000000e+03,1.343200000000000000e+04
6.310000000000000000e+03,2.972000000000000000e+03,1.321800000000000000e+04
6.446000000000000000e+03,3.017000000000000000e+03,1.303700000000000000e+04
6.413000000000000000e+03,3.061000000000000000e+03,1.302600000000000000e+04
6.454000000000000000e+03,3.111000000000000000e+03,1.293500000000000000e+04
6.502000000000000000e+03,3.174000000000000000e+03,1.282400000000000000e+04
6.411000000000000000e+03,3.317000000000000000e+03,1.277200000000000000e+04
6.299000000000000000e+03,3.334000000000000000e+03,1.286700000000000000e+04
6.239000000000000000e+03,3.323000000000000000e+03,1.293800000000000000e+04
6.191000000000000000e+03,3.377000000000000000e+03,1.293200000000000000e+04
6.209000000000000000e+03,3.318000000000000000e+03,1.297300000000000000e+04
6.086000000000000000e+03,3.362000000000000000e+03,1.305200000000000000e+04
5.999000000000000000e+03,3.389000000000000000e+03,1.311200000000000000e+04
5.975000000000000000e+03,3.379000000000000000e+03,1.314600000000000000e+04
5.969000000000000000e+03,3.394000000000000000e+03,1.313700000000000000e+04
6.005000000000000000e+03,3.249000000000000000e+03,1.324600000000000000e+04
6.020000000000000000e+03,3.210000000000000000e+03,1.327000000000000000e+04
6.117000000000000000e+03,3.170000000000000000e+03,1.321300000000000000e+04
6.176000000000000000e+03,3.225000000000000000e+03,1.309900000000000000e+04
6.223000000000000000e+03,3.291000000000000000e+03,1.298600000000000000e+04
6.209000000000000000e+03,3.327000000000000000e+03,1.296400000000000000e+04
6.170000000000000000e+03,3.285000000000000000e+03,1.304500000000000000e+04
6.164000000000000000e+03,3.299000000000000000e+03,1.303700000000000000e+04
6.221000000000000000e+03,3.244000000000000000e+03,1.303500000000000000e+04
6.181000000000000000e+03,3.265000000000000000e+03,1.305400000000000000e+04
6.104000000000000000e+03,3.271000000000000000e+03,1.312500000000000000e+04
6.094000000000000000e+03,3.221000000000000000e+03,1.318500000000000000e+04
6.159000000000000000e+03,3.224000000000000000e+03,1.311700000000000000e+04
6.147000000000000000e+03,3.305000000000000000e+03,1.304800000000000000e+04
6.235000000000000000e+03,3.264000000000000000e+03,1.300100000000000000e+04
6.204000000000000000e+03,3.322000000000000000e+03,1.297400000000000000e+04
6.203000000000000000e+03,3.253000000000000000e+03,1.304400000000000000e+04
6.218000000000000000e+03,3.273000000000000000e+03,1.300900000000000000e+04
6.270000000000000000e+03,3.221000000000000000e+03,1.300900000000000000e+04
6.297000000000000000e+03,3.190000000000000000e+03,1.301300000000000000e+04
6.228000000000000000e+03,3.261000000000000000e+03,1.301100000000000000e+04
6.284000000000000000e+03,3.231000000000000000e+03,1.298500000000000000e+04
6.215000000000000000e+03,3.272000000000000000e+03,1.301300000000000000e+04
6.168000000000000000e+03,3.256000000000000000e+03,1.307600000000000000e+04
6.079000000000000000e+03,3.205000000000000000e+03,1.321600000000000000e+04
6.201000000000000000e+03,3.173000000000000000e+03,1.312600000000000000e+04
6.287000000000000000e+03,3.148000000000000000e+03,1.306500000000000000e+04
6.324000000000000000e+03,3.187000000000000000e+03,1.298900000000000000e+04
6.313000000000000000e+03,3.246000000000000000e+03,1.294100000000000000e+04
6.319000000000000000e+03,3.254000000000000000e+03,1.292700000000000000e+04
6.288000000000000000e+03,3.235000000000000000e+03,1.297700000000000000e+04
6.267000000000000000e+03,3.313000000000000000e+03,1.292000000000000000e+04
6.191000000000000000e+03,3.312000000000000000e+03,1.299700000000000000e+04
6.079000000000000000e+03,3.334000000000000000e+03,1.308700000000000000e+04
6.015000000000000000e+03,3.375000000000000000e+03,1.311000000000000000e+04
6.015000000000000000e+03,3.391000000000000000e+03,1.309400000000000000e+04
6.058000000000000000e+03,3.288000000000000000e+03,1.315400000000000000e+04
6.034000000000000000e+03,3.327000000000000000e+03,1.313900000000000000e+04
6.060000000000000000e+03,3.334000000000000000e+03,1.310600000000000000e+04
6.097000000000000000e+03,3.308000000000000000e+03,1.309500000000000000e+04
6.046000000000000000e+03,3.309000000000000000e+03,1.314500000000000000e+04
6.054000000000000000e+03,3.385000000000000000e+03,1.306100000000000000e+04
6.005000000000000000e+03,3.384000000000000000e+03,1.311100000000000000e+04
5.911000000000000000e+03,3.428000000000000000e+03,1.316100000000000000e+04
5.947000000000000000e+03,3.399000000000000000e+03,1.315400000000000000e+04
5.892000000000000000e+03,3.390000000000000000e+03,1.321800000000000000e+04
5.883000000000000000e+03,3.325000000000000000e+03,1.329200000000000000e+04
5.956000000000000000e+03,3.320000000000000000e+03,1.322400000000000000e+04
6.022000000000000000e+03,3.260000000000000000e+03,1.321800000000000000e+04
6.095000000000000000e+03,3.202000000000000000e+03,1.320300000000000000e+04
6.061000000000000000e+03,3.244000000000000000e+03,1.319500000000000000e+04
6.130000000000000000e+03,3.212000000000000000e+03,1.315800000000000000e+04
6.132000000000000000e+03,3.137000000000000000e+03,1.323100000000000000e+04
6.140000000000000000e+03,3.184000000000000000e+03,1.317600000000000000e+04
6.184000000000000000e+03,3.200000000000000000e+03,1.311600000000000000e+04
6.205000000000000000e+03,3.173000000000000000e+03,1.312200000000000000e+04
6.180000000000000000e+03,3.185000000000000000e+03,1.313500000000000000e+04
6.242000000000000000e+03,3.154000000000000000e+03,1.310400000000000000e+04
6.293000000000000000e+03,3.156000000000000000e+03,1.305100000000000000e+04
6.395000000000000000e+03,3.150000000000000000e+03,1.295500000000000000e+04
6.391000000000000000e+03,3.173000000000000000e+03,1.293600000000000000e+04
6.338000000000000000e+03,3.190000000000000000e+03,1.297200000000000000e+04
6.357000000000000000e+03,3.204000000000000000e+03,1.293900000000000000e+04
6.364000000000000000e+03,3.288000000000000000e+03,1.284800000000000000e+04
6.281000000000000000e+03,3.347000000000000000e+03,1.287200000000000000e+04
6.261000000000000000e+03,3.324000000000000000e+03,1.291500000000000000e+04
6.199000000000000000e+03,3.329000000000000000e+03,1.297200000000000000e+04
6.236000000000000000e+03,3.334000000000000000e+03,1.293000000000000000e+04
6.255000000000000000e+03,3.273000000000000000e+03,1.297200000000000000e+04
6.227000000000000000e+03,3.247000000000000000e+03,1.302600000000000000e+04
6.194000000000000000e+03,3.259000000000000000e+03,1.304700000000000000e+04
