S,I,R
2.228900000000000000e+04,2.110000000000000000e+02,0.000000000000000000e+00
2.165800000000000000e+04,7.640000000000000000e+02,7.800000000000000000e+01
2.060100000000000000e+04,1.530000000000000000e+03,3.690000000000000000e+02
1.910900000000000000e+04,2.436000000000000000e+03,9.550000000000000000e+02
1.727500000000000000e+04,3.352000000000000000e+03,1.873000000000000000e+03
1.531000000000000000e+04,4.163000000000000000e+03,3.027000000000000000e+03
1.327000000000000000e+04,4.819000000000000000e+03,4.411000000000000000e+03
1.133300000000000000e+04,5.259000000000000000e+03,5.908000000000000000e+03
9.507000000000000000e+03,5.546000000000000000e+03,7.447000000000000000e+03
8.039000000000000000e+03,5.585000000000000000e+03,8.876000000000000000e+03
6.853000000000000000e+03,5.402000000000000000e+03,1.024500000000000000e+04
6.064000000000000000e+03,5.091000000000000000e+03,1.134500000000000000e+04
5.546000000000000000e+03,4.726000000000000000e+03,1.222800000000000000e+04
5.235000000000000000e+03,4.361000000000000000e+03,1.290400000000000000e+04
5.132000000000000000e+03,3.992000000000000000e+03,1.337600000000000000e+04
5.173000000000000000e+03,3.732000000000000000e+03,1.359500000000000000e+04
5.244000000000000000e+03,3.488000000000000000e+03,1.376800000000000000e+04
5.433000000000000000e+03,3.295000000000000000e+03,1.377200000000000000e+04
5.647000000000000000e+03,3.173000000000000000e+03,1.368000000000000000e+04
5.805000000000000000e+03,3.034000000000000000e+03,1.366100000000000000e+04
5.987000000000000000e+03,3.008000000000000000e+03,1.350500000000000000e+04
6.139000000000000000e+03,2.987000000000000000e+03,1.337400000000000000e+04
6.276000000000000000e+03,3.057000000000000000e+03,1.316700000000000000e+04
6.403000000000000000e+03,3.005000000000000000e+03,1.309200000000000000e+04
6.519000000000000000e+03,3.001000000000000000e+03,1.298000000000000000e+04
6.572000000000000000e+03,3.044000000000000000e+03,1.288400000000000000e+04
6.489000000000000000e+03,3.196000000000000000e+03,1.281500000000000000e+04
6.423000000000000000e+03,3.264000000000000000e+03,1.281300000000000000e+04
6.289000000000000000e+03,3.284000000000000000e+03,1.292700000000000000e+04
6.245000000000000000e+03,3.276000000000000000e+03,1.297900000000000000e+04
6.278000000000000000e+03,3.268000000000000000e+03,1.295400000000000000e+04
6.274000000000000000e+03,3.298000000000000000e+03,1.292800000000000000e+04
6.217000000000000000e+03,3.342000000000000000e+03,1.294100000000000000e+04
6.106000000000000000e+03,3.359000000000000000e+03,1.303500000000000000e+04
6.136000000000000000e+03,3.294000000000000000e+03,1.307000000000000000e+04
6.037000000000000000e+03,3.283000000000000000e+03,1.318000000000000000e+04
6.034000000000000000e+03,3.299000000000000000e+03,1.316700000000000000e+04
6.023000000000000000e+03,3.273000000000000000e+03,1.320400000000000000e+04
5.982000000000000000e+03,3.312000000000000000e+03,1.320600000000000000e+04
5.949000000000000000e+03,3.276000000000000000e+03,1.327500000000000000e+04
5.965000000000000000e+03,3.299000000000000000e+03,1.323600000000000000e+04
6.015000000000000000e+03,3.188000000000000000e+03,1.329700000000000000e+04
6.105000000000000000e+03,3.184000000000000000e+03,1.321100000000000000e+04
6.155000000000000000e+03,3.204000000000000000e+03,1.314100000000000000e+04
6.236000000000000000e+03,3.166000000000000000e+03,1.309800000000000000e+04
6.262000000000000000e+03,3.216000000000000000e+03,1.302200000000000000e+04
6.262000000000000000e+03,3.264000000000000000e+03,1.297400000000000000e+04
6.178000000000000000e+03,3.244000000000000000e+03,1.307800000000000000e+04
6.172000000000000000e+03,3.256000000000000000e+03,1.307200000000000000e+04
6.238000000000000000e+03,3.231000000000000000e+03,1.303100000000000000e+04
6.208000000000000000e+03,3.287000000000000000e+03,1.300500000000000000e+04
6.168000000000000000e+03,3.281000000000000000e+03,1.305100000000000000e+04
6.233000000000000000e+03,3.220000000000000000e+03,1.304700000000000000e+04
6.297000000000000000e+03,3.223000000000000000e+03,1.298000000000000000e+04
6.203000000000000000e+03,3.277000000000000000e+03,1.302000000000000000e+04
6.193000000000000000e+03,3.312000000000000000e+03,1.299500000000000000e+04
6.179000000000000000e+03,3.270000000000000000e+03,1.305100000000000000e+04
6.134000000000000000e+03,3.327000000000000000e+03,1.303900000000000000e+04
6.128000000000000000e+03,3.340000000000000000e+03,1.303200000000000000e+04
6.084000000000000000e+03,3.357000000000000000e+03,1.305900000000000000e+04
6.090000000000000000e+03,3.266000000000000000e+03,1.314400000000000000e+04
6.020000000000000000e+03,3.337000000000000000e+03,1.314300000000000000e+04
6.028000000000000000e+03,3.286000000000000000e+03,1.318600000000000000e+04
6.074000000000000000e+03,3.170000000000000000e+03,1.325600000000000000e+04
6.146000000000000000e+03,3.181000000000000000e+03,1.317300000000000000e+04
6.120000000000000000e+03,3.254000000000000000e+03,1.312600000000000000e+04
6.101000000000000000e+03,3.301000000000000000e+03,1.309800000000000000e+04
6.105000000000000000e+03,3.314000000000000000e+03,1.308100000000000000e+04
6.142000000000000000e+03,3.273000000000000000e+03,1.308500000000000000e+04
6.160000000000000000e+03,3.221000000000000000e+03,1.311900000000000000e+04
6.175000000000000000e+03,3.251000000000000000e+03,1.307400000000000000e+04
6.105000000000000000e+03,3.214000000000000000e+03,1.318100000000000000e+04
6.170000000000000000e+03,3.164000000000000000e+03,1.316600000000000000e+04
6.112000000000000000e+03,3.197000000000000000e+03,1.319100000000000000e+04
6.212000000000000000e+03,3.163000000000000000e+03,1.312500000000000000e+04
6.247000000000000000e+03,3.155000000000000000e+03,1.309800000000000000e+04
6.205000000000000000e+03,3.211000000000000000e+03,1.308400000000000000e+04
6.175000000000000000e+03,3.218000000000000000e+03,1.310700000000000000e+04
6.220000000000000000e+03,3.267000000000000000e+03,1.301300000000000000e+04
6.166000000000000000e+03,3.265000000000000000e+03,1.306900000000000000e+04
6.173000000000000000e+03,3.182000000000000000e+03,1.314500000000000000e+04
6.224000000000000000e+03,3.131000000000000000e+03,1.314500000000000000e+04
6.234000000000000000e+03,3.159000000000000000e+03,1.310700000000000000e+04
6.362000000000000000e+03,3.163000000000000000e+03,1.297500000000000000e+04
6.292000000000000000e+03,3.236000000000000000e+03,1.297200000000000000e+04
6.311000000000000000e+03,3.267000000000000000e+03,1.292200000000000000e+04
6.312000000000000000e+03,3.227000000000000000e+03,1.296100000000000000e+04
6.297000000000000000e+03,3.287000000000000000e+03,1.291600000000000000e+04
6.241000000000000000e+03,3.293000000000000000e+03,1.296600000000000000e+04
6.265000000000000000e+03,3.287000000000000000e+03,1.294800000000000000e+04
6.319000000000000000e+03,3.237000000000000000e+03,1.294400000000000000e+04
6.248000000000000000e+03,3.260000000000000000e+03,1.299200000000000000e+04
6.250000000000000000e+03,3.239000000000000000e+03,1.301100000000000000e+04
6.258000000000000000e+03,3.240000000000000000e+03,1.300200000000000000e+04
6.165000000000000000e+03,3.277000000000000000e+03,1.305800000000000000e+04
6.119000000000000000e+03,3.331000000000000000e+03,1.305000000000000000e+04
6.098000000000000000e+03,3.358000000000000000e+03,1.304400000000000000e+04
6.044000000000000000e+03,3.374000000000000000e+03,1.308200000000000000e+04
5.987000000000000000e+03,3.416000000000000000e+03,1.309700000000000000e+04
6.009000000000000000e+03,3.346000000000000000e+03,1.314500000000000000e+04
6.014000000000000000e+03,3.256000000000000000e+03,1.323000000000000000e+04
6.051000000000000000e+03,3.162000000000000000e+03,1.328700000000000000e+04
6.044000000000000000e+03,3.214000000000000000e+03,1.324200000000000000e+04
6.146000000000000000e+03,3.213000000000000000e+03,1.314100000000000000e+04
6.207000000000000000e+03,3.196000000000000000e+03,1.309700000000000000e+04
6.148000000000000000e+03,3.210000000000000000e+03,1.314200000000000000e+04
6.209000000000000000e+03,3.130000000000000000e+03,1.316100000000000000e+04
6.174000000000000000e+03,3.127000000000000000e+03,1.319900000000000000e+04
6.299000000000000000e+03,3.143000000000000000e+03,1.305800000000000000e+04
6.388000000000000000e+03,3.107000000000000000e+03,1.300500000000000000e+04
6.335000000000000000e+03,3.246000000000000000e+03,1.291900000000000000e+04
6.290000000000000000e+03,3.259000000000000000e+03,1.295100000000000000e+04
6.330000000000000000e+03,3.254000000000000000e+03,1.291600000000000000e+04
6.261000000000000000e+03,3.303000000000000000e+03,1.293600000000000000e+04
6.194000000000000000e+03,3.360000000000000000e+03,1.294600000000000000e+04
6.217000000000000000e+03,3.320000000000000000e+03,1.296300000000000000e+04
6.184000000000000000e+03,3.319000000000000000e+03,1.299700000000000000e+04
6.156000000000000000e+03,3.330000000000000000e+03,1.301400000000000000e+04
6.012000000000000000e+03,3.319000000000000000e+03,1.316900000000000000e+04
6.130000000000000000e+03,3.269000000000000000e+03,1.310100000000000000e+04
6.146000000000000000e+03,3.234000000000000000e+03,1.312000000000000000e+04
6.162000000000000000e+03,3.212000000000000000e+03,1.312600000000000000e+04
6.108000000000000000e+03,3.234000000000000000e+03,1.315800000000000000e+04
6.165000000000000000e+03,3.215000000000000000e+03,1.312000000000000000e+04
6.232000000000000000e+03,3.156000000000000000e+03,1.311200000000000000e+04
6.233000000000000000e+03,3.262000000000000000e+03,1.300500000000000000e+04
6.182000000000000000e+03,3.286000000000000000e+03,1.303200000000000000e+04
6.139000000000000000e+03,3.315000000000000000e+03,1.304600000000000000e+04
6.075000000000000000e+03,3.338000000000000000e+03,1.308700000000000000e+04
6.177000000000000000e+03,3.221000000000000000e+03,1.310200000000000000e+04
6.086000000000000000e+03,3.371000000000000000e+03,1.304300000000000000e+04
6.062000000000000000e+03,3.369000000000000000e+03,1.306900000000000000e+04
6.061000000000000000e+03,3.333000000000000000e+03,1.310600000000000000e+04
6.039000000000000000e+03,3.339000000000000000e+03,1.312200000000000000e+04
5.988000000000000000e+03,3.338000000000000000e+03,1.317400000000000000e+04
5.987000000000000000e+03,3.323000000000000000e+03,1.319000000000000000e+04
6.035000000000000000e+03,3.248000000000000000e+03,1.321700000000000000e+04
6.088000000000000000e+03,3.170000000000000000e+03,1.324200000000000000e+04
6.107000000000000000e+03,3.251000000000000000e+03,1.314200000000000000e+04
6.142000000000000000e+03,3.208000000000000000e+03,1.315000000000000000e+04
6.229000000000000000e+03,3.195000000000000000e+03,1.307600000000000000e+04
6.145000000000000000e+03,3.279000000000000000e+03,1.307600000000000000e+04
6.200000000000000000e+03,3.251000000000000000e+03,1.304900000000000000e+04
6.216000000000000000e+03,3.286000000000000000e+03,1.299800000000000000e+04
6.148000000000000000e+03,3.350000000000000000e+03,1.300200000000000000e+04
6.082000000000000000e+03,3.328000000000000000e+03,1.309000000000000000e+04
6.062000000000000000e+03,3.339000000000000000e+03,1.309900000000000000e+04
6.052000000000000000e+03,3.348000000000000000e+03,1.310000000000000000e+04
6.027000000000000000e+03,3.332000000000000000e+03,1.314100000000000000e+04
6.040000000000000000e+03,3.304000000000000000e+03,1.315600000000000000e+04
6.076000000000000000e+03,3.245000000000000000e+03,1.317900000000000000e+04
6.085000000000000000e+03,3.256000000000000000e+03,1.315900000000000000e+04
6.139000000000000000e+03,3.170000000000000000e+03,1.319100000000000000e+04
6.179000000000000000e+03,3.134000000000000000e+03,1.318700000000000000e+04
6.148000000000000000e+03,3.177000000000000000e+03,1.317500000000000000e+04
6.259000000000000000e+03,3.193000000000000000e+03,1.304800000000000000e+04
6.174000000000000000e+03,3.264000000000000000e+03,1.306200000000000000e+04
6.178000000000000000e+03,3.287000000000000000e+03,1.303500000000000000e+04
6.171000000000000000e+03,3.290000000000000000e+03,1.303900000000000000e+04
6.136000000000000000e+03,3.349000000000000000e+03,1.301500000000000000e+04
6.085000000000000000e+03,3.350000000000000000e+03,1.306500000000000000e+04
6.086000000000000000e+03,3.357000000000000000e+03,1.305700000000000000e+04
6.060000000000000000e+03,3.351000000000000000e+03,1.308900000000000000e+04
5.981000000000000000e+03,3.316000000000000000e+03,1.320300000000000000e+04
6.014000000000000000e+03,3.294000000000000000e+03,1.319200000000000000e+04
5.975000000000000000e+03,3.328000000000000000e+03,1.319700000000000000e+04
6.063000000000000000e+03,3.267000000000000000e+03,1.317000000000000000e+04
6.120000000000000000e+03,3.230000000000000000e+03,1.315000000000000000e+04
6.121000000000000000e+03,3.290000000000000000e+03,1.308900000000000000e+04
6.092000000000000000e+03,3.322000000000000000e+03,1.308600000000000000e+04
6.014000000000000000e+03,3.359000000000000000e+03,1.312700000000000000e+04
6.086000000000000000e+03,3.284000000000000000e+03,1.313000000000000000e+04
6.017000000000000000e+03,3.287000000000000000e+03,1.319600000000000000e+04
6.034000000000000000e+03,3.269000000000000000e+03,1.319700000000000000e+04
6.013000000000000000e+03,3.240000000000000000e+03,1.324700000000000000e+04
6.039000000000000000e+03,3.220000000000000000e+03,1.324100000000000000e+04
6.146000000000000000e+03,3.163000000000000000e+03,1.319100000000000000e+04
