S,I,R
2.226700000000000000e+04,2.330000000000000000e+02,0.000000000000000000e+00
2.156900000000000000e+04,8.390000000000000000e+02,9.200000000000000000e+01
2.040400000000000000e+04,1.679000000000000000e+03,4.170000000000000000e+02
1.874600000000000000e+04,2.699000000000000000e+03,1.055000000000000000e+03
1.675200000000000000e+04,3.738000000000000000e+03,2.010000000000000000e+03
1.457500000000000000e+04,4.671000000000000000e+03,3.254000000000000000e+03
1.227400000000000000e+04,5.405000000000000000e+03,4.821000000000000000e+03
1.027200000000000000e+04,5.749000000000000000e+03,6.479000000000000000e+03
8.545000000000000000e+03,5.787000000000000000e+03,8.168000000000000000e+03
7.186000000000000000e+03,5.611000000000000000e+03,9.703000000000000000e+03
6.168000000000000000e+03,5.348000000000000000e+03,1.098400000000000000e+04
5.533000000000000000e+03,4.934000000000000000e+03,1.203300000000000000e+04
5.177000000000000000e+03,4.548000000000000000e+03,1.277500000000000000e+04
4.984000000000000000e+03,4.190000000000000000e+03,1.332600000000000000e+04
4.947000000000000000e+03,3.825000000000000000e+03,1.372800000000000000e+04
5.082000000000000000e+03,3.544000000000000000e+03,1.387400000000000000e+04
5.275000000000000000e+03,3.370000000000000000e+03,1.385500000000000000e+04
5.568000000000000000e+03,3.151000000000000000e+03,1.378100000000000000e+04
5.772000000000000000e+03,3.053000000000000000e+03,1.367500000000000000e+04
5.953000000000000000e+03,3.060000000000000000e+03,1.348700000000000000e+04
6.129000000000000000e+03,3.006000000000000000e+03,1.336500000000000000e+04
6.258000000000000000e+03,3.026000000000000000e+03,1.321600000000000000e+04
6.301000000000000000e+03,3.055000000000000000e+03,1.314400000000000000e+04
6.356000000000000000e+03,3.067000000000000000e+03,1.307700000000000000e+04
6.384000000000000000e+03,3.104000000000000000e+03,1.301200000000000000e+04
6.415000000000000000e+03,3.106000000000000000e+03,1.297900000000000000e+04
6.463000000000000000e+03,3.098000000000000000e+03,1.293900000000000000e+04
6.502000000000000000e+03,3.144000000000000000e+03,1.285400000000000000e+04
6.556000000000000000e+03,3.183000000000000000e+03,1.276100000000000000e+04
6.511000000000000000e+03,3.193000000000000000e+03,1.279600000000000000e+04
6.458000000000000000e+03,3.207000000000000000e+03,1.283500000000000000e+04
6.437000000000000000e+03,3.232000000000000000e+03,1.283100000000000000e+04
6.361000000000000000e+03,3.315000000000000000e+03,1.282400000000000000e+04
6.347000000000000000e+03,3.277000000000000000e+03,1.287600000000000000e+04
6.382000000000000000e+03,3.283000000000000000e+03,1.283500000000000000e+04
6.283000000000000000e+03,3.324000000000000000e+03,1.289300000000000000e+04
6.202000000000000000e+03,3.267000000000000000e+03,1.303100000000000000e+04
6.188000000000000000e+03,3.305000000000000000e+03,1.300700000000000000e+04
6.161000000000000000e+03,3.326000000000000000e+03,1.301300000000000000e+04
6.000000000000000000e+03,3.471000000000000000e+03,1.302900000000000000e+04
5.958000000000000000e+03,3.386000000000000000e+03,1.315600000000000000e+04
5.986000000000000000e+03,3.387000000000000000e+03,1.312700000000000000e+04
6.041000000000000000e+03,3.314000000000000000e+03,1.314500000000000000e+04
6.052000000000000000e+03,3.296000000000000000e+03,1.315200000000000000e+04
6.015000000000000000e+03,3.336000000000000000e+03,1.314900000000000000e+04
6.046000000000000000e+03,3.271000000000000000e+03,1.318300000000000000e+04
6.011000000000000000e+03,3.288000000000000000e+03,1.320100000000000000e+04
5.950000000000000000e+03,3.274000000000000000e+03,1.327600000000000000e+04
6.009000000000000000e+03,3.205000000000000000e+03,1.328600000000000000e+04
6.036000000000000000e+03,3.182000000000000000e+03,1.328200000000000000e+04
6.160000000000000000e+03,3.184000000000000000e+03,1.315600000000000000e+04
6.177000000000000000e+03,3.216000000000000000e+03,1.310700000000000000e+04
6.162000000000000000e+03,3.212000000000000000e+03,1.312600000000000000e+04
