S,I,R
2.229200000000000000e+04,2.080000000000000000e+02,0.000000000000000000e+00
2.136300000000000000e+04,1.081000000000000000e+03,5.600000000000000000e+01
1.965500000000000000e+04,2.487000000000000000e+03,3.580000000000000000e+02
1.739800000000000000e+04,4.050000000000000000e+03,1.052000000000000000e+03
1.471200000000000000e+04,5.621000000000000000e+03,2.167000000000000000e+03
1.195300000000000000e+04,6.919000000000000000e+03,3.628000000000000000e+03
9.439000000000000000e+03,7.663000000000000000e+03,5.398000000000000000e+03
7.369000000000000000e+03,7.936000000000000000e+03,7.195000000000000000e+03
5.812000000000000000e+03,7.896000000000000000e+03,8.792000000000000000e+03
4.575000000000000000e+03,7.585000000000000000e+03,1.034000000000000000e+04
3.835000000000000000e+03,7.054000000000000000e+03,1.161100000000000000e+04
3.351000000000000000e+03,6.629000000000000000e+03,1.252000000000000000e+04
3.253000000000000000e+03,6.064000000000000000e+03,1.318300000000000000e+04
3.116000000000000000e+03,5.695000000000000000e+03,1.368900000000000000e+04
3.116000000000000000e+03,5.408000000000000000e+03,1.397600000000000000e+04
3.111000000000000000e+03,5.222000000000000000e+03,1.416700000000000000e+04
3.118000000000000000e+03,5.051000000000000000e+03,1.433100000000000000e+04
3.244000000000000000e+03,4.870000000000000000e+03,1.438600000000000000e+04
3.351000000000000000e+03,4.786000000000000000e+03,1.436300000000000000e+04
3.293000000000000000e+03,4.778000000000000000e+03,1.442900000000000000e+04
3.402000000000000000e+03,4.719000000000000000e+03,1.437900000000000000e+04
3.477000000000000000e+03,4.701000000000000000e+03,1.432200000000000000e+04
3.452000000000000000e+03,4.816000000000000000e+03,1.423200000000000000e+04
3.387000000000000000e+03,4.977000000000000000e+03,1.413600000000000000e+04
3.272000000000000000e+03,5.011000000000000000e+03,1.421700000000000000e+04
3.151000000000000000e+03,5.064000000000000000e+03,1.428500000000000000e+04
3.148000000000000000e+03,5.027000000000000000e+03,1.432500000000000000e+04
3.215000000000000000e+03,4.911000000000000000e+03,1.437400000000000000e+04
3.298000000000000000e+03,4.856000000000000000e+03,1.434600000000000000e+04
3.310000000000000000e+03,4.883000000000000000e+03,1.430700000000000000e+04
3.318000000000000000e+03,4.905000000000000000e+03,1.427700000000000000e+04
3.295000000000000000e+03,4.822000000000000000e+03,1.438300000000000000e+04
3.252000000000000000e+03,4.809000000000000000e+03,1.443900000000000000e+04
3.277000000000000000e+03,4.778000000000000000e+03,1.444500000000000000e+04
3.314000000000000000e+03,4.767000000000000000e+03,1.441900000000000000e+04
3.286000000000000000e+03,4.764000000000000000e+03,1.445000000000000000e+04
3.307000000000000000e+03,4.652000000000000000e+03,1.454100000000000000e+04
3.312000000000000000e+03,4.681000000000000000e+03,1.450700000000000000e+04
3.405000000000000000e+03,4.591000000000000000e+03,1.450400000000000000e+04
3.343000000000000000e+03,4.629000000000000000e+03,1.452800000000000000e+04
3.478000000000000000e+03,4.563000000000000000e+03,1.445900000000000000e+04
3.455000000000000000e+03,4.675000000000000000e+03,1.437000000000000000e+04
3.467000000000000000e+03,4.723000000000000000e+03,1.431000000000000000e+04
3.471000000000000000e+03,4.719000000000000000e+03,1.431000000000000000e+04
3.470000000000000000e+03,4.782000000000000000e+03,1.424800000000000000e+04
3.464000000000000000e+03,4.876000000000000000e+03,1.416000000000000000e+04
3.331000000000000000e+03,4.955000000000000000e+03,1.421400000000000000e+04
3.279000000000000000e+03,4.939000000000000000e+03,1.428200000000000000e+04
3.260000000000000000e+03,4.891000000000000000e+03,1.434900000000000000e+04
3.312000000000000000e+03,4.844000000000000000e+03,1.434400000000000000e+04
3.255000000000000000e+03,4.880000000000000000e+03,1.436500000000000000e+04
3.340000000000000000e+03,4.828000000000000000e+03,1.433200000000000000e+04
3.432000000000000000e+03,4.779000000000000000e+03,1.428900000000000000e+04
3.414000000000000000e+03,4.839000000000000000e+03,1.424700000000000000e+04
3.443000000000000000e+03,4.803000000000000000e+03,1.425400000000000000e+04
3.377000000000000000e+03,4.842000000000000000e+03,1.428100000000000000e+04
3.281000000000000000e+03,4.840000000000000000e+03,1.437900000000000000e+04
3.343000000000000000e+03,4.734000000000000000e+03,1.442300000000000000e+04
3.351000000000000000e+03,4.718000000000000000e+03,1.443100000000000000e+04
