S,I,R
2.227100000000000000e+04,2.290000000000000000e+02,0.000000000000000000e+00
2.122300000000000000e+04,1.199000000000000000e+03,7.800000000000000000e+01
1.929300000000000000e+04,2.785000000000000000e+03,4.220000000000000000e+02
1.666800000000000000e+04,4.614000000000000000e+03,1.218000000000000000e+03
1.377700000000000000e+04,6.213000000000000000e+03,2.510000000000000000e+03
1.109900000000000000e+04,7.193000000000000000e+03,4.208000000000000000e+03
8.669000000000000000e+03,7.918000000000000000e+03,5.913000000000000000e+03
6.650000000000000000e+03,8.108000000000000000e+03,7.742000000000000000e+03
5.203000000000000000e+03,7.900000000000000000e+03,9.397000000000000000e+03
4.148000000000000000e+03,7.491000000000000000e+03,1.086100000000000000e+04
3.476000000000000000e+03,7.045000000000000000e+03,1.197900000000000000e+04
3.052000000000000000e+03,6.498000000000000000e+03,1.295000000000000000e+04
2.945000000000000000e+03,5.909000000000000000e+03,1.364600000000000000e+04
3.000000000000000000e+03,5.482000000000000000e+03,1.401800000000000000e+04
3.112000000000000000e+03,5.203000000000000000e+03,1.418500000000000000e+04
3.209000000000000000e+03,4.997000000000000000e+03,1.429400000000000000e+04
3.270000000000000000e+03,4.873000000000000000e+03,1.435700000000000000e+04
3.331000000000000000e+03,4.817000000000000000e+03,1.435200000000000000e+04
3.432000000000000000e+03,4.814000000000000000e+03,1.425400000000000000e+04
3.404000000000000000e+03,4.832000000000000000e+03,1.426400000000000000e+04
3.406000000000000000e+03,4.835000000000000000e+03,1.425900000000000000e+04
3.441000000000000000e+03,4.845000000000000000e+03,1.421400000000000000e+04
3.336000000000000000e+03,4.954000000000000000e+03,1.421000000000000000e+04
3.333000000000000000e+03,4.897000000000000000e+03,1.427000000000000000e+04
3.263000000000000000e+03,4.875000000000000000e+03,1.436200000000000000e+04
3.380000000000000000e+03,4.829000000000000000e+03,1.429100000000000000e+04
3.411000000000000000e+03,4.830000000000000000e+03,1.425900000000000000e+04
3.354000000000000000e+03,4.939000000000000000e+03,1.420700000000000000e+04
3.367000000000000000e+03,4.949000000000000000e+03,1.418400000000000000e+04
3.298000000000000000e+03,4.936000000000000000e+03,1.426600000000000000e+04
3.267000000000000000e+03,4.927000000000000000e+03,1.430600000000000000e+04
3.206000000000000000e+03,4.849000000000000000e+03,1.444500000000000000e+04
3.258000000000000000e+03,4.810000000000000000e+03,1.443200000000000000e+04
3.246000000000000000e+03,4.805000000000000000e+03,1.444900000000000000e+04
3.283000000000000000e+03,4.763000000000000000e+03,1.445400000000000000e+04
3.441000000000000000e+03,4.652000000000000000e+03,1.440700000000000000e+04
3.475000000000000000e+03,4.665000000000000000e+03,1.436000000000000000e+04
3.480000000000000000e+03,4.755000000000000000e+03,1.426500000000000000e+04
3.510000000000000000e+03,4.757000000000000000e+03,1.423300000000000000e+04
3.420000000000000000e+03,4.883000000000000000e+03,1.419700000000000000e+04
3.388000000000000000e+03,4.917000000000000000e+03,1.419500000000000000e+04
3.355000000000000000e+03,4.910000000000000000e+03,1.423500000000000000e+04
3.356000000000000000e+03,4.886000000000000000e+03,1.425800000000000000e+04
3.299000000000000000e+03,4.892000000000000000e+03,1.430900000000000000e+04
3.341000000000000000e+03,4.876000000000000000e+03,1.428300000000000000e+04
3.304000000000000000e+03,4.879000000000000000e+03,1.431700000000000000e+04
3.223000000000000000e+03,4.912000000000000000e+03,1.436500000000000000e+04
3.283000000000000000e+03,4.810000000000000000e+03,1.440700000000000000e+04
3.307000000000000000e+03,4.800000000000000000e+03,1.439300000000000000e+04
3.389000000000000000e+03,4.823000000000000000e+03,1.428800000000000000e+04
3.458000000000000000e+03,4.828000000000000000e+03,1.421400000000000000e+04
3.369000000000000000e+03,4.873000000000000000e+03,1.425800000000000000e+04
3.373000000000000000e+03,4.901000000000000000e+03,1.422600000000000000e+04
3.244000000000000000e+03,4.897000000000000000e+03,1.435900000000000000e+04
3.252000000000000000e+03,4.850000000000000000e+03,1.439800000000000000e+04
3.268000000000000000e+03,4.784000000000000000e+03,1.444800000000000000e+04
3.301000000000000000e+03,4.835000000000000000e+03,1.436400000000000000e+04
3.203000000000000000e+03,4.884000000000000000e+03,1.441300000000000000e+04
3.316000000000000000e+03,4.755000000000000000e+03,1.442900000000000000e+04
3.361000000000000000e+03,4.669000000000000000e+03,1.447000000000000000e+04
3.427000000000000000e+03,4.637000000000000000e+03,1.443600000000000000e+04
3.406000000000000000e+03,4.752000000000000000e+03,1.434200000000000000e+04
3.358000000000000000e+03,4.688000000000000000e+03,1.445400000000000000e+04
3.368000000000000000e+03,4.713000000000000000e+03,1.441900000000000000e+04
3.373000000000000000e+03,4.714000000000000000e+03,1.441300000000000000e+04
3.384000000000000000e+03,4.723000000000000000e+03,1.439300000000000000e+04
3.374000000000000000e+03,4.798000000000000000e+03,1.432800000000000000e+04
3.400000000000000000e+03,4.800000000000000000e+03,1.430000000000000000e+04
3.394000000000000000e+03,4.792000000000000000e+03,1.431400000000000000e+04
3.322000000000000000e+03,4.849000000000000000e+03,1.432900000000000000e+04
3.363000000000000000e+03,4.824000000000000000e+03,1.431300000000000000e+04
3.383000000000000000e+03,4.783000000000000000e+03,1.433400000000000000e+04
3.373000000000000000e+03,4.804000000000000000e+03,1.432300000000000000e+04
3.393000000000000000e+03,4.814000000000000000e+03,1.429300000000000000e+04
3.429000000000000000e+03,4.799000000000000000e+03,1.427200000000000000e+04
3.488000000000000000e+03,4.811000000000000000e+03,1.420100000000000000e+04
3.360000000000000000e+03,4.857000000000000000e+03,1.428300000000000000e+04
3.318000000000000000e+03,4.882000000000000000e+03,1.430000000000000000e+04
3.308000000000000000e+03,4.816000000000000000e+03,1.437600000000000000e+04
3.268000000000000000e+03,4.831000000000000000e+03,1.440100000000000000e+04
3.308000000000000000e+03,4.792000000000000000e+03,1.440000000000000000e+04
3.362000000000000000e+03,4.690000000000000000e+03,1.444800000000000000e+04
3.341000000000000000e+03,4.679000000000000000e+03,1.448000000000000000e+04
3.337000000000000000e+03,4.719000000000000000e+03,1.444400000000000000e+04
3.294000000000000000e+03,4.785000000000000000e+03,1.442100000000000000e+04
3.328000000000000000e+03,4.709000000000000000e+03,1.446300000000000000e+04
3.227000000000000000e+03,4.715000000000000000e+03,1.455800000000000000e+04
3.316000000000000000e+03,4.667000000000000000e+03,1.451700000000000000e+04
3.372000000000000000e+03,4.620000000000000000e+03,1.450800000000000000e+04
3.356000000000000000e+03,4.672000000000000000e+03,1.447200000000000000e+04
3.311000000000000000e+03,4.652000000000000000e+03,1.453700000000000000e+04
3.435000000000000000e+03,4.625000000000000000e+03,1.444000000000000000e+04
3.427000000000000000e+03,4.744000000000000000e+03,1.432900000000000000e+04
3.454000000000000000e+03,4.798000000000000000e+03,1.424800000000000000e+04
3.406000000000000000e+03,4.892000000000000000e+03,1.420200000000000000e+04
3.371000000000000000e+03,4.883000000000000000e+03,1.424600000000000000e+04
3.414000000000000000e+03,4.816000000000000000e+03,1.427000000000000000e+04
