S,I,R
2.227800000000000000e+04,2.220000000000000000e+02,0.000000000000000000e+00
2.129100000000000000e+04,1.135000000000000000e+03,7.400000000000000000e+01
1.945000000000000000e+04,2.650000000000000000e+03,4.000000000000000000e+02
1.692000000000000000e+04,4.427000000000000000e+03,1.153000000000000000e+03
1.398300000000000000e+04,6.133000000000000000e+03,2.384000000000000000e+03
1.105000000000000000e+04,7.440000000000000000e+03,4.010000000000000000e+03
8.433000000000000000e+03,8.160000000000000000e+03,5.907000000000000000e+03
6.346000000000000000e+03,8.433000000000000000e+03,7.721000000000000000e+03
4.813000000000000000e+03,8.206000000000000000e+03,9.481000000000000000e+03
3.760000000000000000e+03,7.824000000000000000e+03,1.091600000000000000e+04
3.187000000000000000e+03,7.131000000000000000e+03,1.218200000000000000e+04
2.900000000000000000e+03,6.538000000000000000e+03,1.306200000000000000e+04
2.867000000000000000e+03,5.917000000000000000e+03,1.371600000000000000e+04
2.880000000000000000e+03,5.542000000000000000e+03,1.407800000000000000e+04
2.967000000000000000e+03,5.199000000000000000e+03,1.433400000000000000e+04
3.078000000000000000e+03,4.916000000000000000e+03,1.450600000000000000e+04
3.111000000000000000e+03,4.809000000000000000e+03,1.458000000000000000e+04
3.216000000000000000e+03,4.649000000000000000e+03,1.463500000000000000e+04
3.345000000000000000e+03,4.594000000000000000e+03,1.456100000000000000e+04
3.463000000000000000e+03,4.574000000000000000e+03,1.446300000000000000e+04
3.441000000000000000e+03,4.669000000000000000e+03,1.439000000000000000e+04
3.426000000000000000e+03,4.733000000000000000e+03,1.434100000000000000e+04
3.405000000000000000e+03,4.765000000000000000e+03,1.433000000000000000e+04
3.365000000000000000e+03,4.830000000000000000e+03,1.430500000000000000e+04
3.284000000000000000e+03,4.874000000000000000e+03,1.434200000000000000e+04
3.324000000000000000e+03,4.720000000000000000e+03,1.445600000000000000e+04
3.392000000000000000e+03,4.722000000000000000e+03,1.438600000000000000e+04
3.329000000000000000e+03,4.744000000000000000e+03,1.442700000000000000e+04
3.370000000000000000e+03,4.668000000000000000e+03,1.446200000000000000e+04
3.348000000000000000e+03,4.762000000000000000e+03,1.439000000000000000e+04
3.459000000000000000e+03,4.687000000000000000e+03,1.435400000000000000e+04
3.360000000000000000e+03,4.730000000000000000e+03,1.441000000000000000e+04
3.375000000000000000e+03,4.767000000000000000e+03,1.435800000000000000e+04
3.338000000000000000e+03,4.736000000000000000e+03,1.442600000000000000e+04
3.329000000000000000e+03,4.764000000000000000e+03,1.440700000000000000e+04
3.336000000000000000e+03,4.729000000000000000e+03,1.443500000000000000e+04
3.367000000000000000e+03,4.662000000000000000e+03,1.447100000000000000e+04
3.350000000000000000e+03,4.704000000000000000e+03,1.444600000000000000e+04
3.395000000000000000e+03,4.826000000000000000e+03,1.427900000000000000e+04
3.332000000000000000e+03,4.850000000000000000e+03,1.431800000000000000e+04
3.333000000000000000e+03,4.819000000000000000e+03,1.434800000000000000e+04
3.326000000000000000e+03,4.791000000000000000e+03,1.438300000000000000e+04
3.321000000000000000e+03,4.766000000000000000e+03,1.441300000000000000e+04
3.321000000000000000e+03,4.827000000000000000e+03,1.435200000000000000e+04
3.338000000000000000e+03,4.842000000000000000e+03,1.432000000000000000e+04
3.287000000000000000e+03,4.863000000000000000e+03,1.435000000000000000e+04
3.359000000000000000e+03,4.748000000000000000e+03,1.439300000000000000e+04
3.415000000000000000e+03,4.734000000000000000e+03,1.435100000000000000e+04
3.301000000000000000e+03,4.826000000000000000e+03,1.437300000000000000e+04
3.386000000000000000e+03,4.758000000000000000e+03,1.435600000000000000e+04
3.299000000000000000e+03,4.856000000000000000e+03,1.434500000000000000e+04
3.363000000000000000e+03,4.758000000000000000e+03,1.437900000000000000e+04
3.433000000000000000e+03,4.775000000000000000e+03,1.429200000000000000e+04
3.307000000000000000e+03,4.826000000000000000e+03,1.436700000000000000e+04
3.384000000000000000e+03,4.771000000000000000e+03,1.434500000000000000e+04
3.352000000000000000e+03,4.786000000000000000e+03,1.436200000000000000e+04
3.295000000000000000e+03,4.758000000000000000e+03,1.444700000000000000e+04
3.355000000000000000e+03,4.776000000000000000e+03,1.436900000000000000e+04
3.374000000000000000e+03,4.819000000000000000e+03,1.430700000000000000e+04
3.345000000000000000e+03,4.871000000000000000e+03,1.428400000000000000e+04
3.277000000000000000e+03,4.853000000000000000e+03,1.437000000000000000e+04
3.234000000000000000e+03,4.844000000000000000e+03,1.442200000000000000e+04
3.239000000000000000e+03,4.838000000000000000e+03,1.442300000000000000e+04
3.288000000000000000e+03,4.771000000000000000e+03,1.444100000000000000e+04
3.319000000000000000e+03,4.777000000000000000e+03,1.440400000000000000e+04
3.325000000000000000e+03,4.767000000000000000e+03,1.440800000000000000e+04
3.421000000000000000e+03,4.682000000000000000e+03,1.439700000000000000e+04
3.394000000000000000e+03,4.718000000000000000e+03,1.438800000000000000e+04
3.434000000000000000e+03,4.707000000000000000e+03,1.435900000000000000e+04
3.445000000000000000e+03,4.750000000000000000e+03,1.430500000000000000e+04
3.483000000000000000e+03,4.811000000000000000e+03,1.420600000000000000e+04
3.445000000000000000e+03,4.830000000000000000e+03,1.422500000000000000e+04
3.381000000000000000e+03,4.920000000000000000e+03,1.419900000000000000e+04
3.395000000000000000e+03,4.897000000000000000e+03,1.420800000000000000e+04
3.379000000000000000e+03,4.916000000000000000e+03,1.420500000000000000e+04
3.291000000000000000e+03,4.966000000000000000e+03,1.424300000000000000e+04
3.189000000000000000e+03,4.953000000000000000e+03,1.435800000000000000e+04
3.176000000000000000e+03,4.814000000000000000e+03,1.451000000000000000e+04
3.324000000000000000e+03,4.706000000000000000e+03,1.447000000000000000e+04
3.333000000000000000e+03,4.733000000000000000e+03,1.443400000000000000e+04
3.427000000000000000e+03,4.698000000000000000e+03,1.437500000000000000e+04
3.473000000000000000e+03,4.695000000000000000e+03,1.433200000000000000e+04
3.461000000000000000e+03,4.765000000000000000e+03,1.427400000000000000e+04
3.446000000000000000e+03,4.781000000000000000e+03,1.427300000000000000e+04
3.402000000000000000e+03,4.883000000000000000e+03,1.421500000000000000e+04
3.386000000000000000e+03,4.872000000000000000e+03,1.424200000000000000e+04
3.381000000000000000e+03,4.863000000000000000e+03,1.425600000000000000e+04
3.430000000000000000e+03,4.801000000000000000e+03,1.426900000000000000e+04
3.389000000000000000e+03,4.761000000000000000e+03,1.435000000000000000e+04
3.397000000000000000e+03,4.737000000000000000e+03,1.436600000000000000e+04
3.412000000000000000e+03,4.773000000000000000e+03,1.431500000000000000e+04
3.376000000000000000e+03,4.841000000000000000e+03,1.428300000000000000e+04
3.317000000000000000e+03,4.817000000000000000e+03,1.436600000000000000e+04
3.383000000000000000e+03,4.795000000000000000e+03,1.432200000000000000e+04
3.408000000000000000e+03,4.856000000000000000e+03,1.423600000000000000e+04
3.398000000000000000e+03,4.878000000000000000e+03,1.422400000000000000e+04
3.306000000000000000e+03,4.932000000000000000e+03,1.426200000000000000e+04
3.222000000000000000e+03,4.920000000000000000e+03,1.435800000000000000e+04
3.329000000000000000e+03,4.756000000000000000e+03,1.441500000000000000e+04
3.337000000000000000e+03,4.825000000000000000e+03,1.433800000000000000e+04
3.373000000000000000e+03,4.822000000000000000e+03,1.430500000000000000e+04
3.362000000000000000e+03,4.855000000000000000e+03,1.428300000000000000e+04
3.361000000000000000e+03,4.820000000000000000e+03,1.431900000000000000e+04
3.362000000000000000e+03,4.773000000000000000e+03,1.436500000000000000e+04
3.342000000000000000e+03,4.771000000000000000e+03,1.438700000000000000e+04
3.343000000000000000e+03,4.769000000000000000e+03,1.438800000000000000e+04
3.376000000000000000e+03,4.799000000000000000e+03,1.432500000000000000e+04
3.298000000000000000e+03,4.871000000000000000e+03,1.433100000000000000e+04
3.257000000000000000e+03,4.813000000000000000e+03,1.443000000000000000e+04
3.399000000000000000e+03,4.768000000000000000e+03,1.433300000000000000e+04
3.403000000000000000e+03,4.764000000000000000e+03,1.433300000000000000e+04
3.329000000000000000e+03,4.827000000000000000e+03,1.434400000000000000e+04
3.287000000000000000e+03,4.819000000000000000e+03,1.439400000000000000e+04
3.306000000000000000e+03,4.772000000000000000e+03,1.442200000000000000e+04
3.370000000000000000e+03,4.786000000000000000e+03,1.434400000000000000e+04
3.363000000000000000e+03,4.780000000000000000e+03,1.435700000000000000e+04
3.286000000000000000e+03,4.760000000000000000e+03,1.445400000000000000e+04
3.348000000000000000e+03,4.658000000000000000e+03,1.449400000000000000e+04
3.412000000000000000e+03,4.713000000000000000e+03,1.437500000000000000e+04
3.409000000000000000e+03,4.678000000000000000e+03,1.441300000000000000e+04
3.432000000000000000e+03,4.674000000000000000e+03,1.439400000000000000e+04
3.461000000000000000e+03,4.680000000000000000e+03,1.435900000000000000e+04
3.430000000000000000e+03,4.782000000000000000e+03,1.428800000000000000e+04
3.391000000000000000e+03,4.838000000000000000e+03,1.427100000000000000e+04
3.366000000000000000e+03,4.869000000000000000e+03,1.426500000000000000e+04
3.400000000000000000e+03,4.784000000000000000e+03,1.431600000000000000e+04
3.358000000000000000e+03,4.751000000000000000e+03,1.439100000000000000e+04
3.358000000000000000e+03,4.739000000000000000e+03,1.440300000000000000e+04
3.393000000000000000e+03,4.723000000000000000e+03,1.438400000000000000e+04
3.371000000000000000e+03,4.704000000000000000e+03,1.442500000000000000e+04
3.367000000000000000e+03,4.647000000000000000e+03,1.448600000000000000e+04
3.307000000000000000e+03,4.720000000000000000e+03,1.447300000000000000e+04
3.332000000000000000e+03,4.751000000000000000e+03,1.441700000000000000e+04
3.346000000000000000e+03,4.737000000000000000e+03,1.441700000000000000e+04
3.407000000000000000e+03,4.763000000000000000e+03,1.433000000000000000e+04
3.361000000000000000e+03,4.800000000000000000e+03,1.433900000000000000e+04
3.328000000000000000e+03,4.804000000000000000e+03,1.436800000000000000e+04
3.299000000000000000e+03,4.805000000000000000e+03,1.439600000000000000e+04
3.467000000000000000e+03,4.750000000000000000e+03,1.428300000000000000e+04
3.397000000000000000e+03,4.748000000000000000e+03,1.435500000000000000e+04
