S,I,R
2.230600000000000000e+04,1.940000000000000000e+02,0.000000000000000000e+00
2.155500000000000000e+04,9.070000000000000000e+02,3.800000000000000000e+01
2.024300000000000000e+04,2.047000000000000000e+03,2.100000000000000000e+02
1.840000000000000000e+04,3.504000000000000000e+03,5.960000000000000000e+02
1.619800000000000000e+04,5.051000000000000000e+03,1.251000000000000000e+03
1.371700000000000000e+04,6.551000000000000000e+03,2.232000000000000000e+03
1.126500000000000000e+04,7.814000000000000000e+03,3.421000000000000000e+03
8.959000000000000000e+03,8.772000000000000000e+03,4.769000000000000000e+03
6.908000000000000000e+03,9.409000000000000000e+03,6.183000000000000000e+03
5.129000000000000000e+03,9.553000000000000000e+03,7.818000000000000000e+03
3.872000000000000000e+03,9.297000000000000000e+03,9.331000000000000000e+03
3.043000000000000000e+03,8.770000000000000000e+03,1.068700000000000000e+04
2.444000000000000000e+03,8.099000000000000000e+03,1.195700000000000000e+04
2.026000000000000000e+03,7.520000000000000000e+03,1.295400000000000000e+04
1.852000000000000000e+03,6.816000000000000000e+03,1.383200000000000000e+04
1.812000000000000000e+03,6.195000000000000000e+03,1.449300000000000000e+04
1.851000000000000000e+03,5.690000000000000000e+03,1.495900000000000000e+04
1.860000000000000000e+03,5.295000000000000000e+03,1.534500000000000000e+04
1.912000000000000000e+03,4.902000000000000000e+03,1.568600000000000000e+04
1.994000000000000000e+03,4.610000000000000000e+03,1.589600000000000000e+04
2.161000000000000000e+03,4.318000000000000000e+03,1.602100000000000000e+04
2.270000000000000000e+03,4.096000000000000000e+03,1.613400000000000000e+04
2.382000000000000000e+03,3.957000000000000000e+03,1.616100000000000000e+04
2.498000000000000000e+03,3.782000000000000000e+03,1.622000000000000000e+04
2.647000000000000000e+03,3.723000000000000000e+03,1.613000000000000000e+04
2.726000000000000000e+03,3.682000000000000000e+03,1.609200000000000000e+04
2.885000000000000000e+03,3.655000000000000000e+03,1.596000000000000000e+04
2.984000000000000000e+03,3.651000000000000000e+03,1.586500000000000000e+04
3.025000000000000000e+03,3.606000000000000000e+03,1.586900000000000000e+04
3.035000000000000000e+03,3.652000000000000000e+03,1.581300000000000000e+04
3.073000000000000000e+03,3.668000000000000000e+03,1.575900000000000000e+04
3.073000000000000000e+03,3.698000000000000000e+03,1.572900000000000000e+04
3.054000000000000000e+03,3.740000000000000000e+03,1.570600000000000000e+04
3.107000000000000000e+03,3.721000000000000000e+03,1.567200000000000000e+04
3.151000000000000000e+03,3.760000000000000000e+03,1.558900000000000000e+04
3.172000000000000000e+03,3.802000000000000000e+03,1.552600000000000000e+04
3.115000000000000000e+03,3.890000000000000000e+03,1.549500000000000000e+04
3.066000000000000000e+03,3.856000000000000000e+03,1.557800000000000000e+04
3.101000000000000000e+03,3.837000000000000000e+03,1.556200000000000000e+04
3.058000000000000000e+03,3.843000000000000000e+03,1.559900000000000000e+04
3.049000000000000000e+03,3.874000000000000000e+03,1.557700000000000000e+04
3.022000000000000000e+03,3.838000000000000000e+03,1.564000000000000000e+04
3.003000000000000000e+03,3.859000000000000000e+03,1.563800000000000000e+04
3.011000000000000000e+03,3.851000000000000000e+03,1.563800000000000000e+04
3.031000000000000000e+03,3.817000000000000000e+03,1.565200000000000000e+04
3.027000000000000000e+03,3.836000000000000000e+03,1.563700000000000000e+04
2.967000000000000000e+03,3.846000000000000000e+03,1.568700000000000000e+04
3.010000000000000000e+03,3.886000000000000000e+03,1.560400000000000000e+04
2.978000000000000000e+03,3.916000000000000000e+03,1.560600000000000000e+04
2.984000000000000000e+03,3.929000000000000000e+03,1.558700000000000000e+04
2.937000000000000000e+03,3.915000000000000000e+03,1.564800000000000000e+04
2.961000000000000000e+03,3.911000000000000000e+03,1.562800000000000000e+04
2.939000000000000000e+03,3.899000000000000000e+03,1.566200000000000000e+04
2.976000000000000000e+03,3.847000000000000000e+03,1.567700000000000000e+04
3.002000000000000000e+03,3.850000000000000000e+03,1.564800000000000000e+04
2.948000000000000000e+03,3.894000000000000000e+03,1.565800000000000000e+04
2.978000000000000000e+03,3.880000000000000000e+03,1.564200000000000000e+04
2.962000000000000000e+03,3.892000000000000000e+03,1.564600000000000000e+04
2.959000000000000000e+03,3.799000000000000000e+03,1.574200000000000000e+04
2.981000000000000000e+03,3.803000000000000000e+03,1.571600000000000000e+04
3.037000000000000000e+03,3.833000000000000000e+03,1.563000000000000000e+04
3.076000000000000000e+03,3.834000000000000000e+03,1.559000000000000000e+04
3.045000000000000000e+03,3.869000000000000000e+03,1.558600000000000000e+04
3.034000000000000000e+03,3.863000000000000000e+03,1.560300000000000000e+04
3.041000000000000000e+03,3.812000000000000000e+03,1.564700000000000000e+04
3.093000000000000000e+03,3.767000000000000000e+03,1.564000000000000000e+04
3.181000000000000000e+03,3.718000000000000000e+03,1.560100000000000000e+04
3.190000000000000000e+03,3.733000000000000000e+03,1.557700000000000000e+04
3.178000000000000000e+03,3.804000000000000000e+03,1.551800000000000000e+04
3.215000000000000000e+03,3.794000000000000000e+03,1.549100000000000000e+04
3.135000000000000000e+03,3.826000000000000000e+03,1.553900000000000000e+04
3.166000000000000000e+03,3.868000000000000000e+03,1.546600000000000000e+04
3.203000000000000000e+03,3.893000000000000000e+03,1.540400000000000000e+04
3.103000000000000000e+03,3.973000000000000000e+03,1.542400000000000000e+04
3.089000000000000000e+03,4.014000000000000000e+03,1.539700000000000000e+04
3.052000000000000000e+03,4.070000000000000000e+03,1.537800000000000000e+04
2.984000000000000000e+03,4.028000000000000000e+03,1.548800000000000000e+04
2.936000000000000000e+03,4.088000000000000000e+03,1.547600000000000000e+04
2.859000000000000000e+03,4.091000000000000000e+03,1.555000000000000000e+04
2.832000000000000000e+03,4.030000000000000000e+03,1.563800000000000000e+04
2.795000000000000000e+03,4.030000000000000000e+03,1.567500000000000000e+04
2.843000000000000000e+03,3.966000000000000000e+03,1.569100000000000000e+04
2.849000000000000000e+03,3.953000000000000000e+03,1.569800000000000000e+04
2.860000000000000000e+03,3.949000000000000000e+03,1.569100000000000000e+04
2.852000000000000000e+03,3.947000000000000000e+03,1.570100000000000000e+04
2.827000000000000000e+03,3.917000000000000000e+03,1.575600000000000000e+04
2.860000000000000000e+03,3.844000000000000000e+03,1.579600000000000000e+04
2.904000000000000000e+03,3.801000000000000000e+03,1.579500000000000000e+04
2.887000000000000000e+03,3.880000000000000000e+03,1.573300000000000000e+04
2.931000000000000000e+03,3.940000000000000000e+03,1.562900000000000000e+04
2.881000000000000000e+03,3.963000000000000000e+03,1.565600000000000000e+04
2.850000000000000000e+03,3.927000000000000000e+03,1.572300000000000000e+04
2.831000000000000000e+03,3.897000000000000000e+03,1.577200000000000000e+04
2.873000000000000000e+03,3.923000000000000000e+03,1.570400000000000000e+04
2.908000000000000000e+03,3.887000000000000000e+03,1.570500000000000000e+04
2.916000000000000000e+03,3.929000000000000000e+03,1.565500000000000000e+04
2.913000000000000000e+03,3.934000000000000000e+03,1.565300000000000000e+04
2.985000000000000000e+03,3.878000000000000000e+03,1.563700000000000000e+04
3.001000000000000000e+03,3.899000000000000000e+03,1.560000000000000000e+04
3.065000000000000000e+03,3.846000000000000000e+03,1.558900000000000000e+04
3.000000000000000000e+03,3.846000000000000000e+03,1.565400000000000000e+04
2.981000000000000000e+03,3.861000000000000000e+03,1.565800000000000000e+04
2.978000000000000000e+03,3.885000000000000000e+03,1.563700000000000000e+04
3.003000000000000000e+03,3.871000000000000000e+03,1.562600000000000000e+04
2.957000000000000000e+03,3.873000000000000000e+03,1.567000000000000000e+04
3.004000000000000000e+03,3.830000000000000000e+03,1.566600000000000000e+04
3.034000000000000000e+03,3.843000000000000000e+03,1.562300000000000000e+04
3.046000000000000000e+03,3.887000000000000000e+03,1.556700000000000000e+04
3.001000000000000000e+03,3.895000000000000000e+03,1.560400000000000000e+04
3.040000000000000000e+03,3.931000000000000000e+03,1.552900000000000000e+04
