S,I,R
2.815000000000000000e+03,3.886000000000000000e+03,1.579900000000000000e+04
2.868000000000000000e+03,3.882000000000000000e+03,1.575000000000000000e+04
2.924000000000000000e+03,3.860000000000000000e+03,1.571600000000000000e+04
2.952000000000000000e+03,3.877000000000000000e+03,1.567100000000000000e+04
2.941000000000000000e+03,3.866000000000000000e+03,1.569300000000000000e+04
2.978000000000000000e+03,3.887000000000000000e+03,1.563500000000000000e+04
2.968000000000000000e+03,3.941000000000000000e+03,1.559100000000000000e+04
2.917000000000000000e+03,4.011000000000000000e+03,1.557200000000000000e+04
2.898000000000000000e+03,4.014000000000000000e+03,1.558800000000000000e+04
2.900000000000000000e+03,3.976000000000000000e+03,1.562400000000000000e+04
2.868000000000000000e+03,3.951000000000000000e+03,1.568100000000000000e+04
2.928000000000000000e+03,3.935000000000000000e+03,1.563700000000000000e+04
2.896000000000000000e+03,3.931000000000000000e+03,1.567300000000000000e+04
2.878000000000000000e+03,3.933000000000000000e+03,1.568900000000000000e+04
2.874000000000000000e+03,3.917000000000000000e+03,1.570900000000000000e+04
2.899000000000000000e+03,3.932000000000000000e+03,1.566900000000000000e+04
2.938000000000000000e+03,3.913000000000000000e+03,1.564900000000000000e+04
2.971000000000000000e+03,3.963000000000000000e+03,1.556600000000000000e+04
2.938000000000000000e+03,3.975000000000000000e+03,1.558700000000000000e+04
2.917000000000000000e+03,3.978000000000000000e+03,1.560500000000000000e+04
2.914000000000000000e+03,3.967000000000000000e+03,1.561900000000000000e+04
2.911000000000000000e+03,3.937000000000000000e+03,1.565200000000000000e+04
2.942000000000000000e+03,3.895000000000000000e+03,1.566300000000000000e+04
2.940000000000000000e+03,3.872000000000000000e+03,1.568800000000000000e+04
