S,I,R
2.227700000000000000e+04,2.230000000000000000e+02,0.000000000000000000e+00
2.141700000000000000e+04,1.035000000000000000e+03,4.800000000000000000e+01
1.993900000000000000e+04,2.301000000000000000e+03,2.600000000000000000e+02
1.781500000000000000e+04,3.976000000000000000e+03,7.090000000000000000e+02
1.533400000000000000e+04,5.720000000000000000e+03,1.446000000000000000e+03
1.266300000000000000e+04,7.328000000000000000e+03,2.509000000000000000e+03
1.012900000000000000e+04,8.539000000000000000e+03,3.832000000000000000e+03
7.803000000000000000e+03,9.299000000000000000e+03,5.398000000000000000e+03
5.922000000000000000e+03,9.544000000000000000e+03,7.034000000000000000e+03
4.444000000000000000e+03,9.468000000000000000e+03,8.588000000000000000e+03
3.372000000000000000e+03,9.045000000000000000e+03,1.008300000000000000e+04
2.648000000000000000e+03,8.476000000000000000e+03,1.137600000000000000e+04
2.252000000000000000e+03,7.850000000000000000e+03,1.239800000000000000e+04
1.966000000000000000e+03,7.275000000000000000e+03,1.325900000000000000e+04
1.786000000000000000e+03,6.693000000000000000e+03,1.402100000000000000e+04
1.744000000000000000e+03,6.056000000000000000e+03,1.470000000000000000e+04
1.708000000000000000e+03,5.543000000000000000e+03,1.524900000000000000e+04
1.867000000000000000e+03,5.023000000000000000e+03,1.561000000000000000e+04
1.995000000000000000e+03,4.708000000000000000e+03,1.579700000000000000e+04
2.092000000000000000e+03,4.405000000000000000e+03,1.600300000000000000e+04
2.242000000000000000e+03,4.216000000000000000e+03,1.604200000000000000e+04
2.387000000000000000e+03,4.016000000000000000e+03,1.609700000000000000e+04
2.550000000000000000e+03,3.877000000000000000e+03,1.607300000000000000e+04
2.647000000000000000e+03,3.818000000000000000e+03,1.603500000000000000e+04
2.798000000000000000e+03,3.766000000000000000e+03,1.593600000000000000e+04
2.787000000000000000e+03,3.736000000000000000e+03,1.597700000000000000e+04
2.811000000000000000e+03,3.718000000000000000e+03,1.597100000000000000e+04
2.850000000000000000e+03,3.717000000000000000e+03,1.593300000000000000e+04
2.931000000000000000e+03,3.752000000000000000e+03,1.581700000000000000e+04
