S,I,R
2.228200000000000000e+04,2.180000000000000000e+02,0.000000000000000000e+00
2.163900000000000000e+04,7.800000000000000000e+02,8.100000000000000000e+01
2.055500000000000000e+04,1.532000000000000000e+03,4.130000000000000000e+02
1.900800000000000000e+04,2.487000000000000000e+03,1.005000000000000000e+03
1.713300000000000000e+04,3.466000000000000000e+03,1.901000000000000000e+03
1.505200000000000000e+04,4.359000000000000000e+03,3.089000000000000000e+03
1.291900000000000000e+04,5.034000000000000000e+03,4.547000000000000000e+03
1.102400000000000000e+04,5.374000000000000000e+03,6.102000000000000000e+03
9.307000000000000000e+03,5.600000000000000000e+03,7.593000000000000000e+03
7.796000000000000000e+03,5.596000000000000000e+03,9.108000000000000000e+03
6.700000000000000000e+03,5.322000000000000000e+03,1.047800000000000000e+04
5.933000000000000000e+03,4.944000000000000000e+03,1.162300000000000000e+04
5.443000000000000000e+03,4.637000000000000000e+03,1.242000000000000000e+04
5.271000000000000000e+03,4.164000000000000000e+03,1.306500000000000000e+04
5.261000000000000000e+03,3.808000000000000000e+03,1.343100000000000000e+04
5.235000000000000000e+03,3.593000000000000000e+03,1.367200000000000000e+04
5.328000000000000000e+03,3.443000000000000000e+03,1.372900000000000000e+04
5.419000000000000000e+03,3.262000000000000000e+03,1.381900000000000000e+04
5.612000000000000000e+03,3.127000000000000000e+03,1.376100000000000000e+04
5.807000000000000000e+03,3.044000000000000000e+03,1.364900000000000000e+04
6.006000000000000000e+03,3.041000000000000000e+03,1.345300000000000000e+04
6.161000000000000000e+03,3.037000000000000000e+03,1.330200000000000000e+04
6.237000000000000000e+03,3.066000000000000000e+03,1.319700000000000000e+04
6.238000000000000000e+03,3.111000000000000000e+03,1.315100000000000000e+04
6.362000000000000000e+03,3.087000000000000000e+03,1.305100000000000000e+04
6.444000000000000000e+03,3.129000000000000000e+03,1.292700000000000000e+04
6.547000000000000000e+03,3.110000000000000000e+03,1.284300000000000000e+04
6.536000000000000000e+03,3.157000000000000000e+03,1.280700000000000000e+04
6.510000000000000000e+03,3.187000000000000000e+03,1.280300000000000000e+04
6.437000000000000000e+03,3.257000000000000000e+03,1.280600000000000000e+04
6.390000000000000000e+03,3.258000000000000000e+03,1.285200000000000000e+04
6.308000000000000000e+03,3.273000000000000000e+03,1.291900000000000000e+04
6.207000000000000000e+03,3.300000000000000000e+03,1.299300000000000000e+04
6.242000000000000000e+03,3.319000000000000000e+03,1.293900000000000000e+04
6.256000000000000000e+03,3.297000000000000000e+03,1.294700000000000000e+04
6.195000000000000000e+03,3.368000000000000000e+03,1.293700000000000000e+04
6.117000000000000000e+03,3.409000000000000000e+03,1.297400000000000000e+04
6.097000000000000000e+03,3.329000000000000000e+03,1.307400000000000000e+04
6.104000000000000000e+03,3.365000000000000000e+03,1.303100000000000000e+04
6.063000000000000000e+03,3.400000000000000000e+03,1.303700000000000000e+04
5.965000000000000000e+03,3.424000000000000000e+03,1.311100000000000000e+04
5.949000000000000000e+03,3.327000000000000000e+03,1.322400000000000000e+04
5.978000000000000000e+03,3.304000000000000000e+03,1.321800000000000000e+04
6.017000000000000000e+03,3.308000000000000000e+03,1.317500000000000000e+04
5.937000000000000000e+03,3.387000000000000000e+03,1.317600000000000000e+04
5.884000000000000000e+03,3.411000000000000000e+03,1.320500000000000000e+04
5.899000000000000000e+03,3.328000000000000000e+03,1.327300000000000000e+04
5.895000000000000000e+03,3.290000000000000000e+03,1.331500000000000000e+04
5.957000000000000000e+03,3.285000000000000000e+03,1.325800000000000000e+04
5.892000000000000000e+03,3.347000000000000000e+03,1.326100000000000000e+04
