S,I,R
7.805000000000000000e+03,7.429000000000000000e+03,7.266000000000000000e+03
7.743000000000000000e+03,7.453000000000000000e+03,7.304000000000000000e+03
7.792000000000000000e+03,7.344000000000000000e+03,7.364000000000000000e+03
7.843000000000000000e+03,7.298000000000000000e+03,7.359000000000000000e+03
7.792000000000000000e+03,7.279000000000000000e+03,7.429000000000000000e+03
7.724000000000000000e+03,7.292000000000000000e+03,7.484000000000000000e+03
7.780000000000000000e+03,7.326000000000000000e+03,7.394000000000000000e+03
7.859000000000000000e+03,7.305000000000000000e+03,7.336000000000000000e+03
7.876000000000000000e+03,7.396000000000000000e+03,7.228000000000000000e+03
7.731000000000000000e+03,7.409000000000000000e+03,7.360000000000000000e+03
7.805000000000000000e+03,7.372000000000000000e+03,7.323000000000000000e+03
7.823000000000000000e+03,7.392000000000000000e+03,7.285000000000000000e+03
7.819000000000000000e+03,7.332000000000000000e+03,7.349000000000000000e+03
7.872000000000000000e+03,7.326000000000000000e+03,7.302000000000000000e+03
7.741000000000000000e+03,7.357000000000000000e+03,7.402000000000000000e+03
7.715000000000000000e+03,7.241000000000000000e+03,7.544000000000000000e+03
7.768000000000000000e+03,7.288000000000000000e+03,7.444000000000000000e+03
7.738000000000000000e+03,7.311000000000000000e+03,7.451000000000000000e+03
7.673000000000000000e+03,7.363000000000000000e+03,7.464000000000000000e+03
7.847000000000000000e+03,7.218000000000000000e+03,7.435000000000000000e+03
8.005000000000000000e+03,7.140000000000000000e+03,7.355000000000000000e+03
7.946000000000000000e+03,7.221000000000000000e+03,7.333000000000000000e+03
7.982000000000000000e+03,7.157000000000000000e+03,7.361000000000000000e+03
7.955000000000000000e+03,7.183000000000000000e+03,7.362000000000000000e+03
7.937000000000000000e+03,7.164000000000000000e+03,7.399000000000000000e+03
7.881000000000000000e+03,7.276000000000000000e+03,7.343000000000000000e+03
7.798000000000000000e+03,7.381000000000000000e+03,7.321000000000000000e+03
7.769000000000000000e+03,7.355000000000000000e+03,7.376000000000000000e+03
7.807000000000000000e+03,7.338000000000000000e+03,7.355000000000000000e+03
7.903000000000000000e+03,7.350000000000000000e+03,7.247000000000000000e+03
7.818000000000000000e+03,7.332000000000000000e+03,7.350000000000000000e+03
7.832000000000000000e+03,7.249000000000000000e+03,7.419000000000000000e+03
7.999000000000000000e+03,7.072000000000000000e+03,7.429000000000000000e+03
7.922000000000000000e+03,7.123000000000000000e+03,7.455000000000000000e+03
7.894000000000000000e+03,7.190000000000000000e+03,7.416000000000000000e+03
7.887000000000000000e+03,7.241000000000000000e+03,7.372000000000000000e+03
