S,I,R
2.230400000000000000e+04,1.960000000000000000e+02,0.000000000000000000e+00
2.186000000000000000e+04,5.830000000000000000e+02,5.700000000000000000e+01
2.120600000000000000e+04,1.094000000000000000e+03,2.000000000000000000e+02
2.031300000000000000e+04,1.743000000000000000e+03,4.440000000000000000e+02
1.911100000000000000e+04,2.567000000000000000e+03,8.220000000000000000e+02
1.786100000000000000e+04,3.336000000000000000e+03,1.303000000000000000e+03
1.638000000000000000e+04,4.193000000000000000e+03,1.927000000000000000e+03
1.502100000000000000e+04,4.882000000000000000e+03,2.597000000000000000e+03
1.364600000000000000e+04,5.622000000000000000e+03,3.232000000000000000e+03
1.245200000000000000e+04,6.045000000000000000e+03,4.003000000000000000e+03
1.146600000000000000e+04,6.427000000000000000e+03,4.607000000000000000e+03
1.060800000000000000e+04,6.825000000000000000e+03,5.067000000000000000e+03
9.893000000000000000e+03,7.007000000000000000e+03,5.600000000000000000e+03
9.289000000000000000e+03,7.172000000000000000e+03,6.039000000000000000e+03
8.873000000000000000e+03,7.129000000000000000e+03,6.498000000000000000e+03
8.639000000000000000e+03,7.275000000000000000e+03,6.586000000000000000e+03
8.382000000000000000e+03,7.264000000000000000e+03,6.854000000000000000e+03
8.172000000000000000e+03,7.252000000000000000e+03,7.076000000000000000e+03
8.095000000000000000e+03,7.299000000000000000e+03,7.106000000000000000e+03
7.999000000000000000e+03,7.353000000000000000e+03,7.148000000000000000e+03
7.879000000000000000e+03,7.368000000000000000e+03,7.253000000000000000e+03
7.890000000000000000e+03,7.375000000000000000e+03,7.235000000000000000e+03
7.693000000000000000e+03,7.407000000000000000e+03,7.400000000000000000e+03
7.786000000000000000e+03,7.376000000000000000e+03,7.338000000000000000e+03
7.850000000000000000e+03,7.368000000000000000e+03,7.282000000000000000e+03
7.795000000000000000e+03,7.411000000000000000e+03,7.294000000000000000e+03
7.816000000000000000e+03,7.396000000000000000e+03,7.288000000000000000e+03
7.759000000000000000e+03,7.358000000000000000e+03,7.383000000000000000e+03
7.882000000000000000e+03,7.370000000000000000e+03,7.248000000000000000e+03
7.817000000000000000e+03,7.426000000000000000e+03,7.257000000000000000e+03
7.833000000000000000e+03,7.391000000000000000e+03,7.276000000000000000e+03
7.866000000000000000e+03,7.393000000000000000e+03,7.241000000000000000e+03
7.803000000000000000e+03,7.351000000000000000e+03,7.346000000000000000e+03
7.873000000000000000e+03,7.312000000000000000e+03,7.315000000000000000e+03
7.891000000000000000e+03,7.324000000000000000e+03,7.285000000000000000e+03
7.784000000000000000e+03,7.392000000000000000e+03,7.324000000000000000e+03
7.758000000000000000e+03,7.406000000000000000e+03,7.336000000000000000e+03
7.740000000000000000e+03,7.437000000000000000e+03,7.323000000000000000e+03
7.686000000000000000e+03,7.455000000000000000e+03,7.359000000000000000e+03
7.604000000000000000e+03,7.400000000000000000e+03,7.496000000000000000e+03
7.768000000000000000e+03,7.343000000000000000e+03,7.389000000000000000e+03
7.851000000000000000e+03,7.317000000000000000e+03,7.332000000000000000e+03
7.883000000000000000e+03,7.350000000000000000e+03,7.267000000000000000e+03
7.875000000000000000e+03,7.382000000000000000e+03,7.243000000000000000e+03
7.791000000000000000e+03,7.382000000000000000e+03,7.327000000000000000e+03
7.840000000000000000e+03,7.350000000000000000e+03,7.310000000000000000e+03
7.847000000000000000e+03,7.309000000000000000e+03,7.344000000000000000e+03
7.860000000000000000e+03,7.416000000000000000e+03,7.224000000000000000e+03
7.798000000000000000e+03,7.363000000000000000e+03,7.339000000000000000e+03
7.909000000000000000e+03,7.204000000000000000e+03,7.387000000000000000e+03
7.836000000000000000e+03,7.325000000000000000e+03,7.339000000000000000e+03
7.874000000000000000e+03,7.305000000000000000e+03,7.321000000000000000e+03
7.781000000000000000e+03,7.304000000000000000e+03,7.415000000000000000e+03
7.845000000000000000e+03,7.264000000000000000e+03,7.391000000000000000e+03
7.886000000000000000e+03,7.296000000000000000e+03,7.318000000000000000e+03
7.803000000000000000e+03,7.361000000000000000e+03,7.336000000000000000e+03
7.881000000000000000e+03,7.349000000000000000e+03,7.270000000000000000e+03
7.846000000000000000e+03,7.357000000000000000e+03,7.297000000000000000e+03
7.903000000000000000e+03,7.329000000000000000e+03,7.268000000000000000e+03
7.849000000000000000e+03,7.307000000000000000e+03,7.344000000000000000e+03
7.746000000000000000e+03,7.307000000000000000e+03,7.447000000000000000e+03
7.777000000000000000e+03,7.367000000000000000e+03,7.356000000000000000e+03
7.680000000000000000e+03,7.454000000000000000e+03,7.366000000000000000e+03
7.703000000000000000e+03,7.302000000000000000e+03,7.495000000000000000e+03
7.793000000000000000e+03,7.212000000000000000e+03,7.495000000000000000e+03
7.861000000000000000e+03,7.239000000000000000e+03,7.400000000000000000e+03
7.919000000000000000e+03,7.198000000000000000e+03,7.383000000000000000e+03
7.901000000000000000e+03,7.233000000000000000e+03,7.366000000000000000e+03
7.992000000000000000e+03,7.188000000000000000e+03,7.320000000000000000e+03
7.923000000000000000e+03,7.295000000000000000e+03,7.282000000000000000e+03
7.762000000000000000e+03,7.367000000000000000e+03,7.371000000000000000e+03
7.900000000000000000e+03,7.252000000000000000e+03,7.348000000000000000e+03
7.771000000000000000e+03,7.372000000000000000e+03,7.357000000000000000e+03
7.849000000000000000e+03,7.230000000000000000e+03,7.421000000000000000e+03
7.872000000000000000e+03,7.217000000000000000e+03,7.411000000000000000e+03
7.975000000000000000e+03,7.212000000000000000e+03,7.313000000000000000e+03
7.950000000000000000e+03,7.236000000000000000e+03,7.314000000000000000e+03
7.998000000000000000e+03,7.263000000000000000e+03,7.239000000000000000e+03
7.981000000000000000e+03,7.282000000000000000e+03,7.237000000000000000e+03
7.863000000000000000e+03,7.344000000000000000e+03,7.293000000000000000e+03
7.901000000000000000e+03,7.288000000000000000e+03,7.311000000000000000e+03
7.841000000000000000e+03,7.322000000000000000e+03,7.337000000000000000e+03
7.912000000000000000e+03,7.263000000000000000e+03,7.325000000000000000e+03
7.923000000000000000e+03,7.250000000000000000e+03,7.327000000000000000e+03
7.783000000000000000e+03,7.414000000000000000e+03,7.303000000000000000e+03
7.683000000000000000e+03,7.438000000000000000e+03,7.379000000000000000e+03
7.760000000000000000e+03,7.373000000000000000e+03,7.367000000000000000e+03
7.772000000000000000e+03,7.299000000000000000e+03,7.429000000000000000e+03
7.966000000000000000e+03,7.225000000000000000e+03,7.309000000000000000e+03
8.021000000000000000e+03,7.207000000000000000e+03,7.272000000000000000e+03
8.090000000000000000e+03,7.227000000000000000e+03,7.183000000000000000e+03
7.966000000000000000e+03,7.252000000000000000e+03,7.282000000000000000e+03
7.962000000000000000e+03,7.224000000000000000e+03,7.314000000000000000e+03
7.924000000000000000e+03,7.247000000000000000e+03,7.329000000000000000e+03
7.835000000000000000e+03,7.328000000000000000e+03,7.337000000000000000e+03
7.785000000000000000e+03,7.310000000000000000e+03,7.405000000000000000e+03
7.896000000000000000e+03,7.365000000000000000e+03,7.239000000000000000e+03
7.870000000000000000e+03,7.394000000000000000e+03,7.236000000000000000e+03
7.827000000000000000e+03,7.410000000000000000e+03,7.263000000000000000e+03
7.785000000000000000e+03,7.427000000000000000e+03,7.288000000000000000e+03
7.844000000000000000e+03,7.226000000000000000e+03,7.430000000000000000e+03
7.789000000000000000e+03,7.395000000000000000e+03,7.316000000000000000e+03
7.728000000000000000e+03,7.406000000000000000e+03,7.366000000000000000e+03
7.761000000000000000e+03,7.257000000000000000e+03,7.482000000000000000e+03
7.715000000000000000e+03,7.337000000000000000e+03,7.448000000000000000e+03
7.754000000000000000e+03,7.273000000000000000e+03,7.473000000000000000e+03
7.760000000000000000e+03,7.337000000000000000e+03,7.403000000000000000e+03
7.758000000000000000e+03,7.330000000000000000e+03,7.412000000000000000e+03
7.857000000000000000e+03,7.272000000000000000e+03,7.371000000000000000e+03
7.894000000000000000e+03,7.263000000000000000e+03,7.343000000000000000e+03
7.862000000000000000e+03,7.385000000000000000e+03,7.253000000000000000e+03
7.690000000000000000e+03,7.515000000000000000e+03,7.295000000000000000e+03
7.748000000000000000e+03,7.394000000000000000e+03,7.358000000000000000e+03
7.716000000000000000e+03,7.455000000000000000e+03,7.329000000000000000e+03
7.686000000000000000e+03,7.404000000000000000e+03,7.410000000000000000e+03
7.701000000000000000e+03,7.399000000000000000e+03,7.400000000000000000e+03
7.788000000000000000e+03,7.330000000000000000e+03,7.382000000000000000e+03
7.814000000000000000e+03,7.308000000000000000e+03,7.378000000000000000e+03
7.820000000000000000e+03,7.306000000000000000e+03,7.374000000000000000e+03
7.844000000000000000e+03,7.368000000000000000e+03,7.288000000000000000e+03
7.794000000000000000e+03,7.447000000000000000e+03,7.259000000000000000e+03
7.748000000000000000e+03,7.403000000000000000e+03,7.349000000000000000e+03
7.840000000000000000e+03,7.300000000000000000e+03,7.360000000000000000e+03
7.896000000000000000e+03,7.287000000000000000e+03,7.317000000000000000e+03
7.865000000000000000e+03,7.381000000000000000e+03,7.254000000000000000e+03
7.844000000000000000e+03,7.377000000000000000e+03,7.279000000000000000e+03
7.750000000000000000e+03,7.444000000000000000e+03,7.306000000000000000e+03
7.702000000000000000e+03,7.469000000000000000e+03,7.329000000000000000e+03
7.721000000000000000e+03,7.471000000000000000e+03,7.308000000000000000e+03
7.732000000000000000e+03,7.413000000000000000e+03,7.355000000000000000e+03
7.793000000000000000e+03,7.344000000000000000e+03,7.363000000000000000e+03
7.703000000000000000e+03,7.332000000000000000e+03,7.465000000000000000e+03
7.759000000000000000e+03,7.253000000000000000e+03,7.488000000000000000e+03
7.854000000000000000e+03,7.304000000000000000e+03,7.342000000000000000e+03
7.767000000000000000e+03,7.392000000000000000e+03,7.341000000000000000e+03
7.726000000000000000e+03,7.452000000000000000e+03,7.322000000000000000e+03
7.727000000000000000e+03,7.373000000000000000e+03,7.400000000000000000e+03
7.768000000000000000e+03,7.389000000000000000e+03,7.343000000000000000e+03
7.842000000000000000e+03,7.255000000000000000e+03,7.403000000000000000e+03
7.892000000000000000e+03,7.310000000000000000e+03,7.298000000000000000e+03
7.866000000000000000e+03,7.443000000000000000e+03,7.191000000000000000e+03
7.861000000000000000e+03,7.395000000000000000e+03,7.244000000000000000e+03
7.772000000000000000e+03,7.444000000000000000e+03,7.284000000000000000e+03
7.796000000000000000e+03,7.375000000000000000e+03,7.329000000000000000e+03
7.801000000000000000e+03,7.339000000000000000e+03,7.360000000000000000e+03
7.675000000000000000e+03,7.396000000000000000e+03,7.429000000000000000e+03
7.701000000000000000e+03,7.359000000000000000e+03,7.440000000000000000e+03
7.750000000000000000e+03,7.443000000000000000e+03,7.307000000000000000e+03
7.866000000000000000e+03,7.306000000000000000e+03,7.328000000000000000e+03
7.890000000000000000e+03,7.260000000000000000e+03,7.350000000000000000e+03
