S,I,R
2.228600000000000000e+04,2.140000000000000000e+02,0.000000000000000000e+00
2.178800000000000000e+04,6.470000000000000000e+02,6.500000000000000000e+01
2.110600000000000000e+04,1.159000000000000000e+03,2.350000000000000000e+02
2.012800000000000000e+04,1.872000000000000000e+03,5.000000000000000000e+02
1.898000000000000000e+04,2.632000000000000000e+03,8.880000000000000000e+02
1.769200000000000000e+04,3.417000000000000000e+03,1.391000000000000000e+03
1.625200000000000000e+04,4.279000000000000000e+03,1.969000000000000000e+03
1.488000000000000000e+04,4.972000000000000000e+03,2.648000000000000000e+03
1.355200000000000000e+04,5.543000000000000000e+03,3.405000000000000000e+03
1.237500000000000000e+04,6.010000000000000000e+03,4.115000000000000000e+03
1.144700000000000000e+04,6.349000000000000000e+03,4.704000000000000000e+03
1.049300000000000000e+04,6.852000000000000000e+03,5.155000000000000000e+03
9.897000000000000000e+03,6.872000000000000000e+03,5.731000000000000000e+03
9.350000000000000000e+03,7.130000000000000000e+03,6.020000000000000000e+03
9.014000000000000000e+03,7.168000000000000000e+03,6.318000000000000000e+03
8.663000000000000000e+03,7.244000000000000000e+03,6.593000000000000000e+03
8.370000000000000000e+03,7.279000000000000000e+03,6.851000000000000000e+03
8.186000000000000000e+03,7.282000000000000000e+03,7.032000000000000000e+03
8.053000000000000000e+03,7.370000000000000000e+03,7.077000000000000000e+03
7.942000000000000000e+03,7.383000000000000000e+03,7.175000000000000000e+03
8.017000000000000000e+03,7.274000000000000000e+03,7.209000000000000000e+03
8.034000000000000000e+03,7.262000000000000000e+03,7.204000000000000000e+03
8.034000000000000000e+03,7.352000000000000000e+03,7.114000000000000000e+03
7.921000000000000000e+03,7.346000000000000000e+03,7.233000000000000000e+03
7.840000000000000000e+03,7.422000000000000000e+03,7.238000000000000000e+03
7.752000000000000000e+03,7.447000000000000000e+03,7.301000000000000000e+03
7.684000000000000000e+03,7.456000000000000000e+03,7.360000000000000000e+03
7.713000000000000000e+03,7.384000000000000000e+03,7.403000000000000000e+03
7.675000000000000000e+03,7.404000000000000000e+03,7.421000000000000000e+03
7.824000000000000000e+03,7.312000000000000000e+03,7.364000000000000000e+03
7.943000000000000000e+03,7.156000000000000000e+03,7.401000000000000000e+03
7.897000000000000000e+03,7.232000000000000000e+03,7.371000000000000000e+03
7.807000000000000000e+03,7.351000000000000000e+03,7.342000000000000000e+03
7.747000000000000000e+03,7.384000000000000000e+03,7.369000000000000000e+03
7.836000000000000000e+03,7.271000000000000000e+03,7.393000000000000000e+03
7.918000000000000000e+03,7.248000000000000000e+03,7.334000000000000000e+03
7.927000000000000000e+03,7.273000000000000000e+03,7.300000000000000000e+03
7.909000000000000000e+03,7.317000000000000000e+03,7.274000000000000000e+03
7.873000000000000000e+03,7.360000000000000000e+03,7.267000000000000000e+03
7.936000000000000000e+03,7.300000000000000000e+03,7.264000000000000000e+03
7.926000000000000000e+03,7.322000000000000000e+03,7.252000000000000000e+03
7.926000000000000000e+03,7.276000000000000000e+03,7.298000000000000000e+03
7.834000000000000000e+03,7.347000000000000000e+03,7.319000000000000000e+03
7.822000000000000000e+03,7.353000000000000000e+03,7.325000000000000000e+03
7.825000000000000000e+03,7.340000000000000000e+03,7.335000000000000000e+03
7.773000000000000000e+03,7.371000000000000000e+03,7.356000000000000000e+03
7.726000000000000000e+03,7.389000000000000000e+03,7.385000000000000000e+03
7.722000000000000000e+03,7.328000000000000000e+03,7.450000000000000000e+03
7.697000000000000000e+03,7.344000000000000000e+03,7.459000000000000000e+03
7.807000000000000000e+03,7.298000000000000000e+03,7.395000000000000000e+03
7.831000000000000000e+03,7.273000000000000000e+03,7.396000000000000000e+03
7.790000000000000000e+03,7.351000000000000000e+03,7.359000000000000000e+03
7.796000000000000000e+03,7.370000000000000000e+03,7.334000000000000000e+03
7.803000000000000000e+03,7.347000000000000000e+03,7.350000000000000000e+03
7.811000000000000000e+03,7.228000000000000000e+03,7.461000000000000000e+03
7.832000000000000000e+03,7.224000000000000000e+03,7.444000000000000000e+03
7.936000000000000000e+03,7.228000000000000000e+03,7.336000000000000000e+03
7.947000000000000000e+03,7.300000000000000000e+03,7.253000000000000000e+03
7.872000000000000000e+03,7.368000000000000000e+03,7.260000000000000000e+03
7.960000000000000000e+03,7.409000000000000000e+03,7.131000000000000000e+03
7.864000000000000000e+03,7.490000000000000000e+03,7.146000000000000000e+03
7.774000000000000000e+03,7.417000000000000000e+03,7.309000000000000000e+03
7.691000000000000000e+03,7.376000000000000000e+03,7.433000000000000000e+03
7.800000000000000000e+03,7.335000000000000000e+03,7.365000000000000000e+03
7.804000000000000000e+03,7.334000000000000000e+03,7.362000000000000000e+03
7.838000000000000000e+03,7.399000000000000000e+03,7.263000000000000000e+03
7.811000000000000000e+03,7.481000000000000000e+03,7.208000000000000000e+03
7.804000000000000000e+03,7.509000000000000000e+03,7.187000000000000000e+03
7.820000000000000000e+03,7.528000000000000000e+03,7.152000000000000000e+03
7.587000000000000000e+03,7.557000000000000000e+03,7.356000000000000000e+03
7.601000000000000000e+03,7.376000000000000000e+03,7.523000000000000000e+03
7.769000000000000000e+03,7.319000000000000000e+03,7.412000000000000000e+03
7.854000000000000000e+03,7.237000000000000000e+03,7.409000000000000000e+03
7.874000000000000000e+03,7.223000000000000000e+03,7.403000000000000000e+03
7.865000000000000000e+03,7.249000000000000000e+03,7.386000000000000000e+03
7.933000000000000000e+03,7.254000000000000000e+03,7.313000000000000000e+03
7.879000000000000000e+03,7.292000000000000000e+03,7.329000000000000000e+03
7.966000000000000000e+03,7.289000000000000000e+03,7.245000000000000000e+03
7.855000000000000000e+03,7.471000000000000000e+03,7.174000000000000000e+03
7.926000000000000000e+03,7.426000000000000000e+03,7.148000000000000000e+03
7.856000000000000000e+03,7.336000000000000000e+03,7.308000000000000000e+03
7.958000000000000000e+03,7.328000000000000000e+03,7.214000000000000000e+03
7.852000000000000000e+03,7.435000000000000000e+03,7.213000000000000000e+03
7.771000000000000000e+03,7.431000000000000000e+03,7.298000000000000000e+03
7.723000000000000000e+03,7.541000000000000000e+03,7.236000000000000000e+03
7.738000000000000000e+03,7.472000000000000000e+03,7.290000000000000000e+03
7.764000000000000000e+03,7.306000000000000000e+03,7.430000000000000000e+03
7.728000000000000000e+03,7.332000000000000000e+03,7.440000000000000000e+03
7.809000000000000000e+03,7.341000000000000000e+03,7.350000000000000000e+03
7.822000000000000000e+03,7.406000000000000000e+03,7.272000000000000000e+03
7.803000000000000000e+03,7.374000000000000000e+03,7.323000000000000000e+03
7.775000000000000000e+03,7.390000000000000000e+03,7.335000000000000000e+03
7.783000000000000000e+03,7.379000000000000000e+03,7.338000000000000000e+03
7.804000000000000000e+03,7.279000000000000000e+03,7.417000000000000000e+03
7.862000000000000000e+03,7.289000000000000000e+03,7.349000000000000000e+03
7.837000000000000000e+03,7.281000000000000000e+03,7.382000000000000000e+03
7.825000000000000000e+03,7.342000000000000000e+03,7.333000000000000000e+03
7.801000000000000000e+03,7.369000000000000000e+03,7.330000000000000000e+03
7.855000000000000000e+03,7.421000000000000000e+03,7.224000000000000000e+03
7.739000000000000000e+03,7.456000000000000000e+03,7.305000000000000000e+03
7.709000000000000000e+03,7.491000000000000000e+03,7.300000000000000000e+03
7.733000000000000000e+03,7.399000000000000000e+03,7.368000000000000000e+03
7.803000000000000000e+03,7.340000000000000000e+03,7.357000000000000000e+03
7.810000000000000000e+03,7.358000000000000000e+03,7.332000000000000000e+03
7.855000000000000000e+03,7.362000000000000000e+03,7.283000000000000000e+03
7.889000000000000000e+03,7.234000000000000000e+03,7.377000000000000000e+03
7.937000000000000000e+03,7.236000000000000000e+03,7.327000000000000000e+03
7.932000000000000000e+03,7.242000000000000000e+03,7.326000000000000000e+03
7.957000000000000000e+03,7.274000000000000000e+03,7.269000000000000000e+03
7.846000000000000000e+03,7.341000000000000000e+03,7.313000000000000000e+03
7.815000000000000000e+03,7.408000000000000000e+03,7.277000000000000000e+03
7.759000000000000000e+03,7.346000000000000000e+03,7.395000000000000000e+03
7.723000000000000000e+03,7.363000000000000000e+03,7.414000000000000000e+03
7.736000000000000000e+03,7.295000000000000000e+03,7.469000000000000000e+03
7.780000000000000000e+03,7.226000000000000000e+03,7.494000000000000000e+03
7.865000000000000000e+03,7.229000000000000000e+03,7.406000000000000000e+03
7.863000000000000000e+03,7.292000000000000000e+03,7.345000000000000000e+03
7.860000000000000000e+03,7.287000000000000000e+03,7.353000000000000000e+03
7.822000000000000000e+03,7.259000000000000000e+03,7.419000000000000000e+03
7.904000000000000000e+03,7.277000000000000000e+03,7.319000000000000000e+03
7.965000000000000000e+03,7.262000000000000000e+03,7.273000000000000000e+03
7.869000000000000000e+03,7.399000000000000000e+03,7.232000000000000000e+03
7.850000000000000000e+03,7.312000000000000000e+03,7.338000000000000000e+03
7.848000000000000000e+03,7.325000000000000000e+03,7.327000000000000000e+03
7.802000000000000000e+03,7.312000000000000000e+03,7.386000000000000000e+03
7.781000000000000000e+03,7.229000000000000000e+03,7.490000000000000000e+03
7.874000000000000000e+03,7.288000000000000000e+03,7.338000000000000000e+03
7.864000000000000000e+03,7.390000000000000000e+03,7.246000000000000000e+03
7.870000000000000000e+03,7.250000000000000000e+03,7.380000000000000000e+03
7.950000000000000000e+03,7.238000000000000000e+03,7.312000000000000000e+03
7.901000000000000000e+03,7.375000000000000000e+03,7.224000000000000000e+03
7.860000000000000000e+03,7.401000000000000000e+03,7.239000000000000000e+03
7.832000000000000000e+03,7.411000000000000000e+03,7.257000000000000000e+03
7.919000000000000000e+03,7.363000000000000000e+03,7.218000000000000000e+03
7.935000000000000000e+03,7.307000000000000000e+03,7.258000000000000000e+03
7.846000000000000000e+03,7.377000000000000000e+03,7.277000000000000000e+03
7.857000000000000000e+03,7.316000000000000000e+03,7.327000000000000000e+03
7.783000000000000000e+03,7.375000000000000000e+03,7.342000000000000000e+03
7.805000000000000000e+03,7.393000000000000000e+03,7.302000000000000000e+03
7.659000000000000000e+03,7.454000000000000000e+03,7.387000000000000000e+03
7.680000000000000000e+03,7.439000000000000000e+03,7.381000000000000000e+03
