S,I,R
2.225800000000000000e+04,2.420000000000000000e+02,0.000000000000000000e+00
2.170800000000000000e+04,7.180000000000000000e+02,7.400000000000000000e+01
2.095700000000000000e+04,1.257000000000000000e+03,2.860000000000000000e+02
1.993500000000000000e+04,1.999000000000000000e+03,5.660000000000000000e+02
1.877200000000000000e+04,2.701000000000000000e+03,1.027000000000000000e+03
1.739100000000000000e+04,3.581000000000000000e+03,1.528000000000000000e+03
1.604000000000000000e+04,4.360000000000000000e+03,2.100000000000000000e+03
1.463900000000000000e+04,5.116000000000000000e+03,2.745000000000000000e+03
1.329200000000000000e+04,5.749000000000000000e+03,3.459000000000000000e+03
1.204000000000000000e+04,6.288000000000000000e+03,4.172000000000000000e+03
1.092500000000000000e+04,6.773000000000000000e+03,4.802000000000000000e+03
1.013700000000000000e+04,6.925000000000000000e+03,5.438000000000000000e+03
9.484000000000000000e+03,7.059000000000000000e+03,5.957000000000000000e+03
8.993000000000000000e+03,7.186000000000000000e+03,6.321000000000000000e+03
8.609000000000000000e+03,7.272000000000000000e+03,6.619000000000000000e+03
8.322000000000000000e+03,7.318000000000000000e+03,6.860000000000000000e+03
8.165000000000000000e+03,7.322000000000000000e+03,7.013000000000000000e+03
8.099000000000000000e+03,7.274000000000000000e+03,7.127000000000000000e+03
8.017000000000000000e+03,7.271000000000000000e+03,7.212000000000000000e+03
8.034000000000000000e+03,7.292000000000000000e+03,7.174000000000000000e+03
8.040000000000000000e+03,7.345000000000000000e+03,7.115000000000000000e+03
7.910000000000000000e+03,7.391000000000000000e+03,7.199000000000000000e+03
7.935000000000000000e+03,7.339000000000000000e+03,7.226000000000000000e+03
7.849000000000000000e+03,7.346000000000000000e+03,7.305000000000000000e+03
7.829000000000000000e+03,7.364000000000000000e+03,7.307000000000000000e+03
7.822000000000000000e+03,7.332000000000000000e+03,7.346000000000000000e+03
7.841000000000000000e+03,7.359000000000000000e+03,7.300000000000000000e+03
7.836000000000000000e+03,7.359000000000000000e+03,7.305000000000000000e+03
7.879000000000000000e+03,7.381000000000000000e+03,7.240000000000000000e+03
7.842000000000000000e+03,7.280000000000000000e+03,7.378000000000000000e+03
7.758000000000000000e+03,7.387000000000000000e+03,7.355000000000000000e+03
7.801000000000000000e+03,7.265000000000000000e+03,7.434000000000000000e+03
7.812000000000000000e+03,7.320000000000000000e+03,7.368000000000000000e+03
7.960000000000000000e+03,7.262000000000000000e+03,7.278000000000000000e+03
7.848000000000000000e+03,7.328000000000000000e+03,7.324000000000000000e+03
7.814000000000000000e+03,7.418000000000000000e+03,7.268000000000000000e+03
7.796000000000000000e+03,7.410000000000000000e+03,7.294000000000000000e+03
7.807000000000000000e+03,7.349000000000000000e+03,7.344000000000000000e+03
7.896000000000000000e+03,7.272000000000000000e+03,7.332000000000000000e+03
7.827000000000000000e+03,7.427000000000000000e+03,7.246000000000000000e+03
7.737000000000000000e+03,7.494000000000000000e+03,7.269000000000000000e+03
7.663000000000000000e+03,7.426000000000000000e+03,7.411000000000000000e+03
7.745000000000000000e+03,7.347000000000000000e+03,7.408000000000000000e+03
7.797000000000000000e+03,7.254000000000000000e+03,7.449000000000000000e+03
7.868000000000000000e+03,7.191000000000000000e+03,7.441000000000000000e+03
7.968000000000000000e+03,7.129000000000000000e+03,7.403000000000000000e+03
7.889000000000000000e+03,7.268000000000000000e+03,7.343000000000000000e+03
7.916000000000000000e+03,7.258000000000000000e+03,7.326000000000000000e+03
7.876000000000000000e+03,7.390000000000000000e+03,7.234000000000000000e+03
7.835000000000000000e+03,7.381000000000000000e+03,7.284000000000000000e+03
7.702000000000000000e+03,7.523000000000000000e+03,7.275000000000000000e+03
7.701000000000000000e+03,7.468000000000000000e+03,7.331000000000000000e+03
7.798000000000000000e+03,7.317000000000000000e+03,7.385000000000000000e+03
7.818000000000000000e+03,7.350000000000000000e+03,7.332000000000000000e+03
7.903000000000000000e+03,7.306000000000000000e+03,7.291000000000000000e+03
7.704000000000000000e+03,7.449000000000000000e+03,7.347000000000000000e+03
7.618000000000000000e+03,7.474000000000000000e+03,7.408000000000000000e+03
7.695000000000000000e+03,7.399000000000000000e+03,7.406000000000000000e+03
7.797000000000000000e+03,7.298000000000000000e+03,7.405000000000000000e+03
7.793000000000000000e+03,7.268000000000000000e+03,7.439000000000000000e+03
7.804000000000000000e+03,7.279000000000000000e+03,7.417000000000000000e+03
7.780000000000000000e+03,7.324000000000000000e+03,7.396000000000000000e+03
7.898000000000000000e+03,7.271000000000000000e+03,7.331000000000000000e+03
7.899000000000000000e+03,7.259000000000000000e+03,7.342000000000000000e+03
8.033000000000000000e+03,7.177000000000000000e+03,7.290000000000000000e+03
8.075000000000000000e+03,7.199000000000000000e+03,7.226000000000000000e+03
7.926000000000000000e+03,7.351000000000000000e+03,7.223000000000000000e+03
7.890000000000000000e+03,7.387000000000000000e+03,7.223000000000000000e+03
7.727000000000000000e+03,7.437000000000000000e+03,7.336000000000000000e+03
7.707000000000000000e+03,7.405000000000000000e+03,7.388000000000000000e+03
7.784000000000000000e+03,7.309000000000000000e+03,7.407000000000000000e+03
7.811000000000000000e+03,7.321000000000000000e+03,7.368000000000000000e+03
7.831000000000000000e+03,7.284000000000000000e+03,7.385000000000000000e+03
7.872000000000000000e+03,7.242000000000000000e+03,7.386000000000000000e+03
7.936000000000000000e+03,7.287000000000000000e+03,7.277000000000000000e+03
7.906000000000000000e+03,7.339000000000000000e+03,7.255000000000000000e+03
7.887000000000000000e+03,7.336000000000000000e+03,7.277000000000000000e+03
7.851000000000000000e+03,7.392000000000000000e+03,7.257000000000000000e+03
7.933000000000000000e+03,7.338000000000000000e+03,7.229000000000000000e+03
7.830000000000000000e+03,7.313000000000000000e+03,7.357000000000000000e+03
8.024000000000000000e+03,7.186000000000000000e+03,7.290000000000000000e+03
8.142000000000000000e+03,7.113000000000000000e+03,7.245000000000000000e+03
8.082000000000000000e+03,7.183000000000000000e+03,7.235000000000000000e+03
7.929000000000000000e+03,7.425000000000000000e+03,7.146000000000000000e+03
7.829000000000000000e+03,7.444000000000000000e+03,7.227000000000000000e+03
7.764000000000000000e+03,7.488000000000000000e+03,7.248000000000000000e+03
7.601000000000000000e+03,7.578000000000000000e+03,7.321000000000000000e+03
7.796000000000000000e+03,7.316000000000000000e+03,7.388000000000000000e+03
7.811000000000000000e+03,7.291000000000000000e+03,7.398000000000000000e+03
7.714000000000000000e+03,7.399000000000000000e+03,7.387000000000000000e+03
7.807000000000000000e+03,7.322000000000000000e+03,7.371000000000000000e+03
7.828000000000000000e+03,7.246000000000000000e+03,7.426000000000000000e+03
7.893000000000000000e+03,7.195000000000000000e+03,7.412000000000000000e+03
7.941000000000000000e+03,7.254000000000000000e+03,7.305000000000000000e+03
7.985000000000000000e+03,7.317000000000000000e+03,7.198000000000000000e+03
7.855000000000000000e+03,7.422000000000000000e+03,7.223000000000000000e+03
7.751000000000000000e+03,7.439000000000000000e+03,7.310000000000000000e+03
7.802000000000000000e+03,7.342000000000000000e+03,7.356000000000000000e+03
7.770000000000000000e+03,7.401000000000000000e+03,7.329000000000000000e+03
7.757000000000000000e+03,7.415000000000000000e+03,7.328000000000000000e+03
7.814000000000000000e+03,7.397000000000000000e+03,7.289000000000000000e+03
7.652000000000000000e+03,7.438000000000000000e+03,7.410000000000000000e+03
7.692000000000000000e+03,7.355000000000000000e+03,7.453000000000000000e+03
7.794000000000000000e+03,7.319000000000000000e+03,7.387000000000000000e+03
7.825000000000000000e+03,7.308000000000000000e+03,7.367000000000000000e+03
7.788000000000000000e+03,7.358000000000000000e+03,7.354000000000000000e+03
7.874000000000000000e+03,7.260000000000000000e+03,7.366000000000000000e+03
7.925000000000000000e+03,7.213000000000000000e+03,7.362000000000000000e+03
7.948000000000000000e+03,7.246000000000000000e+03,7.306000000000000000e+03
7.926000000000000000e+03,7.269000000000000000e+03,7.305000000000000000e+03
7.959000000000000000e+03,7.201000000000000000e+03,7.340000000000000000e+03
7.939000000000000000e+03,7.278000000000000000e+03,7.283000000000000000e+03
7.965000000000000000e+03,7.322000000000000000e+03,7.213000000000000000e+03
7.919000000000000000e+03,7.290000000000000000e+03,7.291000000000000000e+03
7.952000000000000000e+03,7.260000000000000000e+03,7.288000000000000000e+03
7.839000000000000000e+03,7.353000000000000000e+03,7.308000000000000000e+03
7.681000000000000000e+03,7.470000000000000000e+03,7.349000000000000000e+03
7.758000000000000000e+03,7.381000000000000000e+03,7.361000000000000000e+03
7.723000000000000000e+03,7.407000000000000000e+03,7.370000000000000000e+03
7.813000000000000000e+03,7.319000000000000000e+03,7.368000000000000000e+03
7.804000000000000000e+03,7.407000000000000000e+03,7.289000000000000000e+03
7.835000000000000000e+03,7.316000000000000000e+03,7.349000000000000000e+03
7.832000000000000000e+03,7.318000000000000000e+03,7.350000000000000000e+03
7.899000000000000000e+03,7.363000000000000000e+03,7.238000000000000000e+03
7.847000000000000000e+03,7.478000000000000000e+03,7.175000000000000000e+03
7.806000000000000000e+03,7.417000000000000000e+03,7.277000000000000000e+03
7.697000000000000000e+03,7.431000000000000000e+03,7.372000000000000000e+03
7.802000000000000000e+03,7.288000000000000000e+03,7.410000000000000000e+03
7.813000000000000000e+03,7.270000000000000000e+03,7.417000000000000000e+03
7.909000000000000000e+03,7.206000000000000000e+03,7.385000000000000000e+03
7.861000000000000000e+03,7.286000000000000000e+03,7.353000000000000000e+03
7.717000000000000000e+03,7.465000000000000000e+03,7.318000000000000000e+03
7.715000000000000000e+03,7.442000000000000000e+03,7.343000000000000000e+03
7.645000000000000000e+03,7.452000000000000000e+03,7.403000000000000000e+03
7.676000000000000000e+03,7.384000000000000000e+03,7.440000000000000000e+03
7.702000000000000000e+03,7.361000000000000000e+03,7.437000000000000000e+03
7.764000000000000000e+03,7.297000000000000000e+03,7.439000000000000000e+03
7.862000000000000000e+03,7.235000000000000000e+03,7.403000000000000000e+03
7.848000000000000000e+03,7.304000000000000000e+03,7.348000000000000000e+03
7.932000000000000000e+03,7.295000000000000000e+03,7.273000000000000000e+03
7.922000000000000000e+03,7.244000000000000000e+03,7.334000000000000000e+03
7.874000000000000000e+03,7.389000000000000000e+03,7.237000000000000000e+03
7.876000000000000000e+03,7.388000000000000000e+03,7.236000000000000000e+03
7.897000000000000000e+03,7.332000000000000000e+03,7.271000000000000000e+03
7.777000000000000000e+03,7.365000000000000000e+03,7.358000000000000000e+03
7.784000000000000000e+03,7.358000000000000000e+03,7.358000000000000000e+03
7.807000000000000000e+03,7.201000000000000000e+03,7.492000000000000000e+03
7.839000000000000000e+03,7.286000000000000000e+03,7.375000000000000000e+03
7.859000000000000000e+03,7.398000000000000000e+03,7.243000000000000000e+03
7.843000000000000000e+03,7.385000000000000000e+03,7.272000000000000000e+03
7.845000000000000000e+03,7.388000000000000000e+03,7.267000000000000000e+03
7.772000000000000000e+03,7.337000000000000000e+03,7.391000000000000000e+03
7.808000000000000000e+03,7.370000000000000000e+03,7.322000000000000000e+03
7.791000000000000000e+03,7.410000000000000000e+03,7.299000000000000000e+03
7.798000000000000000e+03,7.382000000000000000e+03,7.320000000000000000e+03
7.846000000000000000e+03,7.390000000000000000e+03,7.264000000000000000e+03
7.829000000000000000e+03,7.383000000000000000e+03,7.288000000000000000e+03
7.880000000000000000e+03,7.284000000000000000e+03,7.336000000000000000e+03
7.753000000000000000e+03,7.399000000000000000e+03,7.348000000000000000e+03
7.760000000000000000e+03,7.383000000000000000e+03,7.357000000000000000e+03
7.782000000000000000e+03,7.265000000000000000e+03,7.453000000000000000e+03
7.810000000000000000e+03,7.216000000000000000e+03,7.474000000000000000e+03
7.906000000000000000e+03,7.164000000000000000e+03,7.430000000000000000e+03
7.956000000000000000e+03,7.297000000000000000e+03,7.247000000000000000e+03
7.875000000000000000e+03,7.298000000000000000e+03,7.327000000000000000e+03
7.847000000000000000e+03,7.292000000000000000e+03,7.361000000000000000e+03
7.894000000000000000e+03,7.290000000000000000e+03,7.316000000000000000e+03
7.872000000000000000e+03,7.333000000000000000e+03,7.295000000000000000e+03
7.871000000000000000e+03,7.236000000000000000e+03,7.393000000000000000e+03
7.850000000000000000e+03,7.283000000000000000e+03,7.367000000000000000e+03
7.868000000000000000e+03,7.250000000000000000e+03,7.382000000000000000e+03
7.822000000000000000e+03,7.381000000000000000e+03,7.297000000000000000e+03
7.684000000000000000e+03,7.366000000000000000e+03,7.450000000000000000e+03
7.727000000000000000e+03,7.351000000000000000e+03,7.422000000000000000e+03
7.740000000000000000e+03,7.326000000000000000e+03,7.434000000000000000e+03
7.751000000000000000e+03,7.371000000000000000e+03,7.378000000000000000e+03
7.796000000000000000e+03,7.378000000000000000e+03,7.326000000000000000e+03
7.792000000000000000e+03,7.377000000000000000e+03,7.331000000000000000e+03
7.766000000000000000e+03,7.413000000000000000e+03,7.321000000000000000e+03
7.734000000000000000e+03,7.364000000000000000e+03,7.402000000000000000e+03
7.887000000000000000e+03,7.243000000000000000e+03,7.370000000000000000e+03
7.804000000000000000e+03,7.245000000000000000e+03,7.451000000000000000e+03
7.915000000000000000e+03,7.244000000000000000e+03,7.341000000000000000e+03
7.955000000000000000e+03,7.256000000000000000e+03,7.289000000000000000e+03
7.855000000000000000e+03,7.324000000000000000e+03,7.321000000000000000e+03
7.805000000000000000e+03,7.383000000000000000e+03,7.312000000000000000e+03
7.833000000000000000e+03,7.342000000000000000e+03,7.325000000000000000e+03
7.852000000000000000e+03,7.306000000000000000e+03,7.342000000000000000e+03
7.809000000000000000e+03,7.259000000000000000e+03,7.432000000000000000e+03
7.848000000000000000e+03,7.243000000000000000e+03,7.409000000000000000e+03
7.907000000000000000e+03,7.249000000000000000e+03,7.344000000000000000e+03
7.891000000000000000e+03,7.353000000000000000e+03,7.256000000000000000e+03
7.914000000000000000e+03,7.441000000000000000e+03,7.145000000000000000e+03
7.925000000000000000e+03,7.448000000000000000e+03,7.127000000000000000e+03
7.838000000000000000e+03,7.421000000000000000e+03,7.241000000000000000e+03
7.840000000000000000e+03,7.414000000000000000e+03,7.246000000000000000e+03
7.769000000000000000e+03,7.394000000000000000e+03,7.337000000000000000e+03
7.802000000000000000e+03,7.354000000000000000e+03,7.344000000000000000e+03
7.711000000000000000e+03,7.491000000000000000e+03,7.298000000000000000e+03
7.712000000000000000e+03,7.469000000000000000e+03,7.319000000000000000e+03
7.798000000000000000e+03,7.343000000000000000e+03,7.359000000000000000e+03
