S,I,R
2.228700000000000000e+04,2.130000000000000000e+02,0.000000000000000000e+00
2.164800000000000000e+04,8.100000000000000000e+02,4.200000000000000000e+01
2.055300000000000000e+04,1.755000000000000000e+03,1.920000000000000000e+02
1.901800000000000000e+04,2.970000000000000000e+03,5.120000000000000000e+02
1.714200000000000000e+04,4.342000000000000000e+03,1.016000000000000000e+03
1.501600000000000000e+04,5.860000000000000000e+03,1.624000000000000000e+03
1.281900000000000000e+04,7.253000000000000000e+03,2.428000000000000000e+03
1.083300000000000000e+04,8.231000000000000000e+03,3.436000000000000000e+03
9.059000000000000000e+03,9.064000000000000000e+03,4.377000000000000000e+03
7.605000000000000000e+03,9.611000000000000000e+03,5.284000000000000000e+03
6.414000000000000000e+03,9.984000000000000000e+03,6.102000000000000000e+03
5.759000000000000000e+03,9.882000000000000000e+03,6.859000000000000000e+03
5.092000000000000000e+03,9.919000000000000000e+03,7.489000000000000000e+03
4.771000000000000000e+03,9.810000000000000000e+03,7.919000000000000000e+03
4.549000000000000000e+03,9.632000000000000000e+03,8.319000000000000000e+03
4.388000000000000000e+03,9.472000000000000000e+03,8.640000000000000000e+03
4.425000000000000000e+03,9.288000000000000000e+03,8.787000000000000000e+03
4.501000000000000000e+03,9.143000000000000000e+03,8.856000000000000000e+03
4.584000000000000000e+03,8.961000000000000000e+03,8.955000000000000000e+03
4.626000000000000000e+03,8.949000000000000000e+03,8.925000000000000000e+03
4.607000000000000000e+03,9.000000000000000000e+03,8.893000000000000000e+03
4.641000000000000000e+03,8.991000000000000000e+03,8.868000000000000000e+03
4.665000000000000000e+03,8.930000000000000000e+03,8.905000000000000000e+03
4.548000000000000000e+03,8.971000000000000000e+03,8.981000000000000000e+03
4.605000000000000000e+03,8.901000000000000000e+03,8.994000000000000000e+03
4.664000000000000000e+03,8.896000000000000000e+03,8.940000000000000000e+03
4.695000000000000000e+03,8.975000000000000000e+03,8.830000000000000000e+03
4.650000000000000000e+03,8.905000000000000000e+03,8.945000000000000000e+03
4.588000000000000000e+03,8.906000000000000000e+03,9.006000000000000000e+03
4.648000000000000000e+03,8.873000000000000000e+03,8.979000000000000000e+03
4.665000000000000000e+03,8.879000000000000000e+03,8.956000000000000000e+03
4.716000000000000000e+03,8.892000000000000000e+03,8.892000000000000000e+03
4.618000000000000000e+03,8.940000000000000000e+03,8.942000000000000000e+03
4.649000000000000000e+03,8.920000000000000000e+03,8.931000000000000000e+03
4.654000000000000000e+03,8.937000000000000000e+03,8.909000000000000000e+03
4.596000000000000000e+03,8.889000000000000000e+03,9.015000000000000000e+03
4.611000000000000000e+03,8.918000000000000000e+03,8.971000000000000000e+03
4.557000000000000000e+03,8.959000000000000000e+03,8.984000000000000000e+03
4.542000000000000000e+03,8.918000000000000000e+03,9.040000000000000000e+03
4.661000000000000000e+03,8.890000000000000000e+03,8.949000000000000000e+03
4.622000000000000000e+03,8.919000000000000000e+03,8.959000000000000000e+03
