S,I,R
2.228000000000000000e+04,2.200000000000000000e+02,0.000000000000000000e+00
2.159900000000000000e+04,8.520000000000000000e+02,4.900000000000000000e+01
2.047200000000000000e+04,1.826000000000000000e+03,2.020000000000000000e+02
1.886900000000000000e+04,3.099000000000000000e+03,5.320000000000000000e+02
1.702100000000000000e+04,4.441000000000000000e+03,1.038000000000000000e+03
1.490700000000000000e+04,5.904000000000000000e+03,1.689000000000000000e+03
1.282000000000000000e+04,7.097000000000000000e+03,2.583000000000000000e+03
1.099700000000000000e+04,8.035000000000000000e+03,3.468000000000000000e+03
9.243000000000000000e+03,8.856000000000000000e+03,4.401000000000000000e+03
7.910000000000000000e+03,9.308000000000000000e+03,5.282000000000000000e+03
6.705000000000000000e+03,9.703000000000000000e+03,6.092000000000000000e+03
5.862000000000000000e+03,9.866000000000000000e+03,6.772000000000000000e+03
5.330000000000000000e+03,9.843000000000000000e+03,7.327000000000000000e+03
4.994000000000000000e+03,9.611000000000000000e+03,7.895000000000000000e+03
4.734000000000000000e+03,9.531000000000000000e+03,8.235000000000000000e+03
4.615000000000000000e+03,9.418000000000000000e+03,8.467000000000000000e+03
4.603000000000000000e+03,9.286000000000000000e+03,8.611000000000000000e+03
4.565000000000000000e+03,9.186000000000000000e+03,8.749000000000000000e+03
4.491000000000000000e+03,9.139000000000000000e+03,8.870000000000000000e+03
4.521000000000000000e+03,9.053000000000000000e+03,8.926000000000000000e+03
4.509000000000000000e+03,9.050000000000000000e+03,8.941000000000000000e+03
4.591000000000000000e+03,8.940000000000000000e+03,8.969000000000000000e+03
4.598000000000000000e+03,8.887000000000000000e+03,9.015000000000000000e+03
4.632000000000000000e+03,8.881000000000000000e+03,8.987000000000000000e+03
4.671000000000000000e+03,8.969000000000000000e+03,8.860000000000000000e+03
4.656000000000000000e+03,8.996000000000000000e+03,8.848000000000000000e+03
4.505000000000000000e+03,8.964000000000000000e+03,9.031000000000000000e+03
4.536000000000000000e+03,8.907000000000000000e+03,9.057000000000000000e+03
4.552000000000000000e+03,8.817000000000000000e+03,9.131000000000000000e+03
4.715000000000000000e+03,8.751000000000000000e+03,9.034000000000000000e+03
4.722000000000000000e+03,8.815000000000000000e+03,8.963000000000000000e+03
4.819000000000000000e+03,8.794000000000000000e+03,8.887000000000000000e+03
4.652000000000000000e+03,8.949000000000000000e+03,8.899000000000000000e+03
4.620000000000000000e+03,8.905000000000000000e+03,8.975000000000000000e+03
4.635000000000000000e+03,8.887000000000000000e+03,8.978000000000000000e+03
4.614000000000000000e+03,9.026000000000000000e+03,8.860000000000000000e+03
4.639000000000000000e+03,9.002000000000000000e+03,8.859000000000000000e+03
4.587000000000000000e+03,8.952000000000000000e+03,8.961000000000000000e+03
4.555000000000000000e+03,8.934000000000000000e+03,9.011000000000000000e+03
4.543000000000000000e+03,8.928000000000000000e+03,9.029000000000000000e+03
4.583000000000000000e+03,8.923000000000000000e+03,8.994000000000000000e+03
4.601000000000000000e+03,9.043000000000000000e+03,8.856000000000000000e+03
4.599000000000000000e+03,9.027000000000000000e+03,8.874000000000000000e+03
4.646000000000000000e+03,8.939000000000000000e+03,8.915000000000000000e+03
4.650000000000000000e+03,9.066000000000000000e+03,8.784000000000000000e+03
4.758000000000000000e+03,9.002000000000000000e+03,8.740000000000000000e+03
4.636000000000000000e+03,9.139000000000000000e+03,8.725000000000000000e+03
4.568000000000000000e+03,9.158000000000000000e+03,8.774000000000000000e+03
4.545000000000000000e+03,9.031000000000000000e+03,8.924000000000000000e+03
4.681000000000000000e+03,8.992000000000000000e+03,8.827000000000000000e+03
4.557000000000000000e+03,9.026000000000000000e+03,8.917000000000000000e+03
4.574000000000000000e+03,9.036000000000000000e+03,8.890000000000000000e+03
4.681000000000000000e+03,8.899000000000000000e+03,8.920000000000000000e+03
4.638000000000000000e+03,8.966000000000000000e+03,8.896000000000000000e+03
4.570000000000000000e+03,8.996000000000000000e+03,8.934000000000000000e+03
4.549000000000000000e+03,9.019000000000000000e+03,8.932000000000000000e+03
4.551000000000000000e+03,9.070000000000000000e+03,8.879000000000000000e+03
4.567000000000000000e+03,9.052000000000000000e+03,8.881000000000000000e+03
4.564000000000000000e+03,9.042000000000000000e+03,8.894000000000000000e+03
4.552000000000000000e+03,9.019000000000000000e+03,8.929000000000000000e+03
4.667000000000000000e+03,8.970000000000000000e+03,8.863000000000000000e+03
4.588000000000000000e+03,9.033000000000000000e+03,8.879000000000000000e+03
4.603000000000000000e+03,9.029000000000000000e+03,8.868000000000000000e+03
4.565000000000000000e+03,9.026000000000000000e+03,8.909000000000000000e+03
4.533000000000000000e+03,9.085000000000000000e+03,8.882000000000000000e+03
4.507000000000000000e+03,8.989000000000000000e+03,9.004000000000000000e+03
4.533000000000000000e+03,8.923000000000000000e+03,9.044000000000000000e+03
4.567000000000000000e+03,8.985000000000000000e+03,8.948000000000000000e+03
4.570000000000000000e+03,9.061000000000000000e+03,8.869000000000000000e+03
4.589000000000000000e+03,9.008000000000000000e+03,8.903000000000000000e+03
4.645000000000000000e+03,8.927000000000000000e+03,8.928000000000000000e+03
4.640000000000000000e+03,8.942000000000000000e+03,8.918000000000000000e+03
4.617000000000000000e+03,9.000000000000000000e+03,8.883000000000000000e+03
4.534000000000000000e+03,9.011000000000000000e+03,8.955000000000000000e+03
4.632000000000000000e+03,8.962000000000000000e+03,8.906000000000000000e+03
4.629000000000000000e+03,8.957000000000000000e+03,8.914000000000000000e+03
4.564000000000000000e+03,8.920000000000000000e+03,9.016000000000000000e+03
4.622000000000000000e+03,8.938000000000000000e+03,8.940000000000000000e+03
4.622000000000000000e+03,8.998000000000000000e+03,8.880000000000000000e+03
4.590000000000000000e+03,8.968000000000000000e+03,8.942000000000000000e+03
4.608000000000000000e+03,8.981000000000000000e+03,8.911000000000000000e+03
4.550000000000000000e+03,8.998000000000000000e+03,8.952000000000000000e+03
4.538000000000000000e+03,8.975000000000000000e+03,8.987000000000000000e+03
4.593000000000000000e+03,8.862000000000000000e+03,9.045000000000000000e+03
4.673000000000000000e+03,8.845000000000000000e+03,8.982000000000000000e+03
4.579000000000000000e+03,8.927000000000000000e+03,8.994000000000000000e+03
4.656000000000000000e+03,8.871000000000000000e+03,8.973000000000000000e+03
4.570000000000000000e+03,8.887000000000000000e+03,9.043000000000000000e+03
4.555000000000000000e+03,8.913000000000000000e+03,9.032000000000000000e+03
4.621000000000000000e+03,9.000000000000000000e+03,8.879000000000000000e+03
4.667000000000000000e+03,9.003000000000000000e+03,8.830000000000000000e+03
4.668000000000000000e+03,9.006000000000000000e+03,8.826000000000000000e+03
4.598000000000000000e+03,9.093000000000000000e+03,8.809000000000000000e+03
4.580000000000000000e+03,9.123000000000000000e+03,8.797000000000000000e+03
4.667000000000000000e+03,9.017000000000000000e+03,8.816000000000000000e+03
4.575000000000000000e+03,8.998000000000000000e+03,8.927000000000000000e+03
4.622000000000000000e+03,8.917000000000000000e+03,8.961000000000000000e+03
4.729000000000000000e+03,8.914000000000000000e+03,8.857000000000000000e+03
4.761000000000000000e+03,8.957000000000000000e+03,8.782000000000000000e+03
4.592000000000000000e+03,9.104000000000000000e+03,8.804000000000000000e+03
4.545000000000000000e+03,9.010000000000000000e+03,8.945000000000000000e+03
4.475000000000000000e+03,8.942000000000000000e+03,9.083000000000000000e+03
4.560000000000000000e+03,8.857000000000000000e+03,9.083000000000000000e+03
4.554000000000000000e+03,8.821000000000000000e+03,9.125000000000000000e+03
4.576000000000000000e+03,8.903000000000000000e+03,9.021000000000000000e+03
4.458000000000000000e+03,8.936000000000000000e+03,9.106000000000000000e+03
4.622000000000000000e+03,8.873000000000000000e+03,9.005000000000000000e+03
4.645000000000000000e+03,8.867000000000000000e+03,8.988000000000000000e+03
4.660000000000000000e+03,8.867000000000000000e+03,8.973000000000000000e+03
4.689000000000000000e+03,8.880000000000000000e+03,8.931000000000000000e+03
4.722000000000000000e+03,8.909000000000000000e+03,8.869000000000000000e+03
4.746000000000000000e+03,8.971000000000000000e+03,8.783000000000000000e+03
4.643000000000000000e+03,8.996000000000000000e+03,8.861000000000000000e+03
4.605000000000000000e+03,8.966000000000000000e+03,8.929000000000000000e+03
4.540000000000000000e+03,8.955000000000000000e+03,9.005000000000000000e+03
4.575000000000000000e+03,8.936000000000000000e+03,8.989000000000000000e+03
4.605000000000000000e+03,8.939000000000000000e+03,8.956000000000000000e+03
4.674000000000000000e+03,8.922000000000000000e+03,8.904000000000000000e+03
4.655000000000000000e+03,8.937000000000000000e+03,8.908000000000000000e+03
4.653000000000000000e+03,8.971000000000000000e+03,8.876000000000000000e+03
4.645000000000000000e+03,8.976000000000000000e+03,8.879000000000000000e+03
4.661000000000000000e+03,9.064000000000000000e+03,8.775000000000000000e+03
4.572000000000000000e+03,9.099000000000000000e+03,8.829000000000000000e+03
4.501000000000000000e+03,9.024000000000000000e+03,8.975000000000000000e+03
4.533000000000000000e+03,9.015000000000000000e+03,8.952000000000000000e+03
4.602000000000000000e+03,8.941000000000000000e+03,8.957000000000000000e+03
4.606000000000000000e+03,8.987000000000000000e+03,8.907000000000000000e+03
4.626000000000000000e+03,9.108000000000000000e+03,8.766000000000000000e+03
4.596000000000000000e+03,9.087000000000000000e+03,8.817000000000000000e+03
4.530000000000000000e+03,9.087000000000000000e+03,8.883000000000000000e+03
4.477000000000000000e+03,9.125000000000000000e+03,8.898000000000000000e+03
4.601000000000000000e+03,9.039000000000000000e+03,8.860000000000000000e+03
4.581000000000000000e+03,9.108000000000000000e+03,8.811000000000000000e+03
4.628000000000000000e+03,9.081000000000000000e+03,8.791000000000000000e+03
4.551000000000000000e+03,9.113000000000000000e+03,8.836000000000000000e+03
4.524000000000000000e+03,9.105000000000000000e+03,8.871000000000000000e+03
4.469000000000000000e+03,9.127000000000000000e+03,8.904000000000000000e+03
4.493000000000000000e+03,9.139000000000000000e+03,8.868000000000000000e+03
4.524000000000000000e+03,9.017000000000000000e+03,8.959000000000000000e+03
4.526000000000000000e+03,9.005000000000000000e+03,8.969000000000000000e+03
4.559000000000000000e+03,9.009000000000000000e+03,8.932000000000000000e+03
4.521000000000000000e+03,8.927000000000000000e+03,9.052000000000000000e+03
4.553000000000000000e+03,8.918000000000000000e+03,9.029000000000000000e+03
4.609000000000000000e+03,8.923000000000000000e+03,8.968000000000000000e+03
4.623000000000000000e+03,8.900000000000000000e+03,8.977000000000000000e+03
4.683000000000000000e+03,8.803000000000000000e+03,9.014000000000000000e+03
4.662000000000000000e+03,8.837000000000000000e+03,9.001000000000000000e+03
4.657000000000000000e+03,8.768000000000000000e+03,9.075000000000000000e+03
4.665000000000000000e+03,8.858000000000000000e+03,8.977000000000000000e+03
4.728000000000000000e+03,8.893000000000000000e+03,8.879000000000000000e+03
4.722000000000000000e+03,8.906000000000000000e+03,8.872000000000000000e+03
4.662000000000000000e+03,9.020000000000000000e+03,8.818000000000000000e+03
4.617000000000000000e+03,8.981000000000000000e+03,8.902000000000000000e+03
4.604000000000000000e+03,8.947000000000000000e+03,8.949000000000000000e+03
4.645000000000000000e+03,8.859000000000000000e+03,8.996000000000000000e+03
4.633000000000000000e+03,8.827000000000000000e+03,9.040000000000000000e+03
4.653000000000000000e+03,8.757000000000000000e+03,9.090000000000000000e+03
4.634000000000000000e+03,8.925000000000000000e+03,8.941000000000000000e+03
4.555000000000000000e+03,8.944000000000000000e+03,9.001000000000000000e+03
4.594000000000000000e+03,8.917000000000000000e+03,8.989000000000000000e+03
4.574000000000000000e+03,8.952000000000000000e+03,8.974000000000000000e+03
4.562000000000000000e+03,8.957000000000000000e+03,8.981000000000000000e+03
4.577000000000000000e+03,8.942000000000000000e+03,8.981000000000000000e+03
4.552000000000000000e+03,8.867000000000000000e+03,9.081000000000000000e+03
4.670000000000000000e+03,8.844000000000000000e+03,8.986000000000000000e+03
4.674000000000000000e+03,8.823000000000000000e+03,9.003000000000000000e+03
4.572000000000000000e+03,8.945000000000000000e+03,8.983000000000000000e+03
4.584000000000000000e+03,8.932000000000000000e+03,8.984000000000000000e+03
4.612000000000000000e+03,8.972000000000000000e+03,8.916000000000000000e+03
4.652000000000000000e+03,8.900000000000000000e+03,8.948000000000000000e+03
4.654000000000000000e+03,8.966000000000000000e+03,8.880000000000000000e+03
4.631000000000000000e+03,9.005000000000000000e+03,8.864000000000000000e+03
4.611000000000000000e+03,8.988000000000000000e+03,8.901000000000000000e+03
4.621000000000000000e+03,8.910000000000000000e+03,8.969000000000000000e+03
4.569000000000000000e+03,8.994000000000000000e+03,8.937000000000000000e+03
4.577000000000000000e+03,8.951000000000000000e+03,8.972000000000000000e+03
4.585000000000000000e+03,8.948000000000000000e+03,8.967000000000000000e+03
4.652000000000000000e+03,8.971000000000000000e+03,8.877000000000000000e+03
4.599000000000000000e+03,9.026000000000000000e+03,8.875000000000000000e+03
4.541000000000000000e+03,9.013000000000000000e+03,8.946000000000000000e+03
4.519000000000000000e+03,8.988000000000000000e+03,8.993000000000000000e+03
4.596000000000000000e+03,9.044000000000000000e+03,8.860000000000000000e+03
4.574000000000000000e+03,9.001000000000000000e+03,8.925000000000000000e+03
4.619000000000000000e+03,8.924000000000000000e+03,8.957000000000000000e+03
4.629000000000000000e+03,8.925000000000000000e+03,8.946000000000000000e+03
4.622000000000000000e+03,8.981000000000000000e+03,8.897000000000000000e+03
4.596000000000000000e+03,8.974000000000000000e+03,8.930000000000000000e+03
4.629000000000000000e+03,8.956000000000000000e+03,8.915000000000000000e+03
4.667000000000000000e+03,8.938000000000000000e+03,8.895000000000000000e+03
4.654000000000000000e+03,8.904000000000000000e+03,8.942000000000000000e+03
4.642000000000000000e+03,8.870000000000000000e+03,8.988000000000000000e+03
4.628000000000000000e+03,8.972000000000000000e+03,8.900000000000000000e+03
4.504000000000000000e+03,9.061000000000000000e+03,8.935000000000000000e+03
4.615000000000000000e+03,8.939000000000000000e+03,8.946000000000000000e+03
4.633000000000000000e+03,8.942000000000000000e+03,8.925000000000000000e+03
4.642000000000000000e+03,8.843000000000000000e+03,9.015000000000000000e+03
