S,I,R
2.228600000000000000e+04,2.140000000000000000e+02,0.000000000000000000e+00
2.166000000000000000e+04,7.940000000000000000e+02,4.600000000000000000e+01
2.056000000000000000e+04,1.727000000000000000e+03,2.130000000000000000e+02
1.898900000000000000e+04,2.978000000000000000e+03,5.330000000000000000e+02
1.702800000000000000e+04,4.387000000000000000e+03,1.085000000000000000e+03
1.487800000000000000e+04,5.867000000000000000e+03,1.755000000000000000e+03
1.266300000000000000e+04,7.276000000000000000e+03,2.561000000000000000e+03
1.054600000000000000e+04,8.450000000000000000e+03,3.504000000000000000e+03
8.670000000000000000e+03,9.309000000000000000e+03,4.521000000000000000e+03
7.180000000000000000e+03,9.806000000000000000e+03,5.514000000000000000e+03
6.162000000000000000e+03,9.983000000000000000e+03,6.355000000000000000e+03
5.386000000000000000e+03,1.007200000000000000e+04,7.042000000000000000e+03
5.004000000000000000e+03,9.876000000000000000e+03,7.620000000000000000e+03
4.686000000000000000e+03,9.703000000000000000e+03,8.111000000000000000e+03
4.631000000000000000e+03,9.482000000000000000e+03,8.387000000000000000e+03
4.609000000000000000e+03,9.374000000000000000e+03,8.517000000000000000e+03
4.528000000000000000e+03,9.263000000000000000e+03,8.709000000000000000e+03
4.582000000000000000e+03,9.109000000000000000e+03,8.809000000000000000e+03
4.639000000000000000e+03,9.030000000000000000e+03,8.831000000000000000e+03
4.583000000000000000e+03,9.076000000000000000e+03,8.841000000000000000e+03
4.627000000000000000e+03,9.022000000000000000e+03,8.851000000000000000e+03
4.531000000000000000e+03,8.996000000000000000e+03,8.973000000000000000e+03
4.552000000000000000e+03,8.898000000000000000e+03,9.050000000000000000e+03
4.679000000000000000e+03,8.889000000000000000e+03,8.932000000000000000e+03
4.611000000000000000e+03,8.924000000000000000e+03,8.965000000000000000e+03
4.608000000000000000e+03,8.968000000000000000e+03,8.924000000000000000e+03
4.624000000000000000e+03,8.924000000000000000e+03,8.952000000000000000e+03
4.617000000000000000e+03,8.952000000000000000e+03,8.931000000000000000e+03
4.626000000000000000e+03,8.946000000000000000e+03,8.928000000000000000e+03
4.641000000000000000e+03,8.869000000000000000e+03,8.990000000000000000e+03
4.620000000000000000e+03,8.945000000000000000e+03,8.935000000000000000e+03
4.600000000000000000e+03,9.006000000000000000e+03,8.894000000000000000e+03
4.646000000000000000e+03,8.966000000000000000e+03,8.888000000000000000e+03
4.594000000000000000e+03,8.964000000000000000e+03,8.942000000000000000e+03
4.650000000000000000e+03,8.915000000000000000e+03,8.935000000000000000e+03
4.566000000000000000e+03,9.055000000000000000e+03,8.879000000000000000e+03
4.442000000000000000e+03,9.042000000000000000e+03,9.016000000000000000e+03
4.454000000000000000e+03,8.900000000000000000e+03,9.146000000000000000e+03
4.557000000000000000e+03,8.780000000000000000e+03,9.163000000000000000e+03
4.630000000000000000e+03,8.806000000000000000e+03,9.064000000000000000e+03
4.736000000000000000e+03,8.806000000000000000e+03,8.958000000000000000e+03
4.772000000000000000e+03,8.848000000000000000e+03,8.880000000000000000e+03
4.697000000000000000e+03,8.929000000000000000e+03,8.874000000000000000e+03
4.634000000000000000e+03,8.957000000000000000e+03,8.909000000000000000e+03
4.651000000000000000e+03,8.870000000000000000e+03,8.979000000000000000e+03
4.619000000000000000e+03,8.875000000000000000e+03,9.006000000000000000e+03
4.780000000000000000e+03,8.846000000000000000e+03,8.874000000000000000e+03
4.698000000000000000e+03,8.999000000000000000e+03,8.803000000000000000e+03
4.622000000000000000e+03,8.933000000000000000e+03,8.945000000000000000e+03
4.628000000000000000e+03,9.004000000000000000e+03,8.868000000000000000e+03
4.625000000000000000e+03,8.905000000000000000e+03,8.970000000000000000e+03
4.614000000000000000e+03,8.939000000000000000e+03,8.947000000000000000e+03
4.682000000000000000e+03,8.883000000000000000e+03,8.935000000000000000e+03
4.646000000000000000e+03,8.881000000000000000e+03,8.973000000000000000e+03
4.640000000000000000e+03,8.906000000000000000e+03,8.954000000000000000e+03
4.618000000000000000e+03,8.965000000000000000e+03,8.917000000000000000e+03
4.623000000000000000e+03,9.013000000000000000e+03,8.864000000000000000e+03
4.629000000000000000e+03,9.043000000000000000e+03,8.828000000000000000e+03
4.534000000000000000e+03,9.013000000000000000e+03,8.953000000000000000e+03
4.573000000000000000e+03,8.950000000000000000e+03,8.977000000000000000e+03
4.642000000000000000e+03,8.891000000000000000e+03,8.967000000000000000e+03
4.622000000000000000e+03,8.867000000000000000e+03,9.011000000000000000e+03
4.627000000000000000e+03,8.886000000000000000e+03,8.987000000000000000e+03
4.606000000000000000e+03,8.862000000000000000e+03,9.032000000000000000e+03
4.677000000000000000e+03,8.812000000000000000e+03,9.011000000000000000e+03
