S,I,R
2.226500000000000000e+04,2.350000000000000000e+02,0.000000000000000000e+00
2.154900000000000000e+04,9.060000000000000000e+02,4.500000000000000000e+01
2.036500000000000000e+04,1.937000000000000000e+03,1.980000000000000000e+02
1.867200000000000000e+04,3.291000000000000000e+03,5.370000000000000000e+02
1.668700000000000000e+04,4.777000000000000000e+03,1.036000000000000000e+03
1.450400000000000000e+04,6.196000000000000000e+03,1.800000000000000000e+03
1.234900000000000000e+04,7.452000000000000000e+03,2.699000000000000000e+03
1.026400000000000000e+04,8.614000000000000000e+03,3.622000000000000000e+03
8.656000000000000000e+03,9.241000000000000000e+03,4.603000000000000000e+03
7.201000000000000000e+03,9.718000000000000000e+03,5.581000000000000000e+03
6.179000000000000000e+03,9.934000000000000000e+03,6.387000000000000000e+03
5.396000000000000000e+03,1.003600000000000000e+04,7.068000000000000000e+03
4.984000000000000000e+03,9.951000000000000000e+03,7.565000000000000000e+03
4.638000000000000000e+03,9.840000000000000000e+03,8.022000000000000000e+03
4.525000000000000000e+03,9.592000000000000000e+03,8.383000000000000000e+03
4.448000000000000000e+03,9.423000000000000000e+03,8.629000000000000000e+03
4.465000000000000000e+03,9.231000000000000000e+03,8.804000000000000000e+03
4.553000000000000000e+03,9.046000000000000000e+03,8.901000000000000000e+03
4.638000000000000000e+03,8.874000000000000000e+03,8.988000000000000000e+03
4.620000000000000000e+03,8.891000000000000000e+03,8.989000000000000000e+03
4.622000000000000000e+03,8.826000000000000000e+03,9.052000000000000000e+03
4.649000000000000000e+03,8.851000000000000000e+03,9.000000000000000000e+03
4.686000000000000000e+03,8.861000000000000000e+03,8.953000000000000000e+03
4.683000000000000000e+03,8.880000000000000000e+03,8.937000000000000000e+03
4.693000000000000000e+03,8.847000000000000000e+03,8.960000000000000000e+03
4.708000000000000000e+03,8.900000000000000000e+03,8.892000000000000000e+03
4.659000000000000000e+03,8.986000000000000000e+03,8.855000000000000000e+03
4.544000000000000000e+03,9.141000000000000000e+03,8.815000000000000000e+03
4.533000000000000000e+03,9.013000000000000000e+03,8.954000000000000000e+03
4.530000000000000000e+03,9.019000000000000000e+03,8.951000000000000000e+03
4.527000000000000000e+03,9.012000000000000000e+03,8.961000000000000000e+03
4.585000000000000000e+03,8.953000000000000000e+03,8.962000000000000000e+03
